#            rhoc              M             Mb              R              C             kl            lam
7.056512999999999501e-04 4.593138999999999972e-01 4.741259999999999919e-01 7.301593999999999696e+00 6.290600000000000358e-02 1.503585000000000060e-01 1.017600000000000000e+05
7.235270999999999933e-04 4.900032999999999750e-01 5.070194999999999563e-01 7.330525999999999875e+00 6.684400000000000064e-02 1.526911999999999991e-01 7.627872000000000116e+04
7.414028000000000024e-04 5.215307999999999611e-01 5.409713000000000438e-01 7.360489000000000281e+00 7.085500000000000131e-02 1.544908999999999866e-01 5.766931999999999971e+04
7.592786000000000457e-04 5.538431000000000326e-01 5.759311999999999765e-01 7.390589000000000297e+00 7.493900000000000561e-02 1.558361000000000052e-01 4.395802999999999884e+04
7.771542999999999464e-04 5.868849999999999900e-01 6.118529999999999802e-01 7.421181999999999945e+00 7.908199999999999952e-02 1.566831999999999947e-01 3.377002999999999884e+04
7.950300999999999896e-04 6.205998000000000347e-01 6.486899999999999888e-01 7.452301000000000286e+00 8.327600000000000280e-02 1.570292000000000077e-01 2.613863000000000102e+04
8.129057999999999987e-04 6.546254999999999713e-01 6.860481000000000495e-01 7.490094000000000030e+00 8.739900000000000446e-02 1.562129999999999908e-01 2.042197999999999956e+04
8.307816000000000419e-04 6.854692000000000007e-01 7.200763999999999498e-01 7.520033999999999885e+00 9.115199999999999692e-02 1.555190999999999935e-01 1.647600999999999840e+04
8.486573000000000510e-04 7.163775000000000004e-01 7.543417999999999513e-01 7.542416000000000231e+00 9.497999999999999499e-02 1.552215000000000122e-01 1.338762000000000080e+04
8.665330999999999858e-04 7.473231000000000179e-01 7.888009000000000270e-01 7.571367000000000402e+00 9.870400000000000007e-02 1.538787000000000071e-01 1.095006999999999971e+04
8.844087999999999949e-04 7.782784000000000368e-01 8.234261000000000497e-01 7.600425000000000431e+00 1.024000000000000049e-01 1.521852999999999956e-01 9.011471999999999753e+03
9.022846000000000382e-04 8.092158000000000406e-01 8.582049000000000483e-01 7.622543000000000291e+00 1.061600000000000044e-01 1.508645000000000125e-01 7.458877999999999702e+03
9.201603000000000473e-04 8.401075999999999544e-01 8.930841000000000474e-01 7.650520000000000209e+00 1.098100000000000048e-01 1.486687999999999898e-01 6.207389000000000124e+03
9.380360999999999821e-04 8.709267000000000536e-01 9.280559999999999921e-01 7.671841999999999828e+00 1.135199999999999959e-01 1.468496999999999997e-01 5.192444999999999709e+03
9.559117999999999912e-04 9.016463000000000116e-01 9.630731999999999626e-01 7.700025000000000119e+00 1.170999999999999958e-01 1.441330000000000111e-01 4.364676000000000386e+03
9.737876000000000344e-04 9.322403000000000217e-01 9.981147999999999687e-01 7.720139999999999780e+00 1.207499999999999962e-01 1.419547999999999921e-01 3.685916000000000167e+03
9.916632999999999351e-04 9.626833999999999669e-01 1.033150000000000013e+00 7.740240000000000009e+00 1.243699999999999944e-01 1.395716999999999930e-01 3.126516000000000076e+03
1.009539000000000053e-03 9.929510000000000280e-01 1.068156000000000105e+00 7.760111000000000203e+00 1.279599999999999904e-01 1.370263999999999927e-01 2.663262000000000171e+03
1.027415000000000056e-03 1.023018999999999901e+00 1.103105999999999920e+00 7.772761000000000031e+00 1.316199999999999870e-01 1.349460000000000104e-01 2.277855000000000018e+03
1.045291000000000059e-03 1.052866000000000080e+00 1.137952999999999992e+00 7.791407999999999667e+00 1.351300000000000001e-01 1.321923999999999877e-01 1.955824000000000069e+03
1.063165999999999937e-03 1.082468999999999903e+00 1.172676000000000052e+00 7.810309000000000168e+00 1.385899999999999910e-01 1.292957000000000134e-01 1.685609999999999900e+03
1.081041999999999940e-03 1.111807999999999907e+00 1.207278999999999991e+00 7.821748999999999619e+00 1.421399999999999886e-01 1.269009000000000109e-01 1.457957000000000107e+03
1.098917999999999943e-03 1.140862999999999960e+00 1.241684999999999928e+00 7.840118999999999616e+00 1.455200000000000105e-01 1.238464999999999983e-01 1.265432999999999993e+03
1.116793999999999946e-03 1.169615000000000071e+00 1.275918000000000108e+00 7.850624999999999964e+00 1.489800000000000013e-01 1.213301999999999992e-01 1.102005000000000109e+03
1.134669000000000042e-03 1.198048999999999920e+00 1.309935000000000072e+00 7.861130000000000173e+00 1.524000000000000077e-01 1.187317999999999985e-01 9.627830000000000155e+02
1.152545000000000045e-03 1.226145999999999958e+00 1.343714999999999993e+00 7.871443000000000190e+00 1.557699999999999918e-01 1.160800000000000026e-01 8.437749999999999773e+02
1.170421000000000048e-03 1.253892999999999924e+00 1.377232000000000012e+00 7.881274000000000335e+00 1.590999999999999914e-01 1.134083000000000035e-01 7.417088999999999714e+02
1.188297000000000051e-03 1.281274999999999942e+00 1.410463000000000022e+00 7.890957000000000221e+00 1.623699999999999866e-01 1.107033999999999935e-01 6.538926999999999907e+02
1.206171999999999930e-03 1.308278999999999970e+00 1.443394000000000066e+00 7.900402999999999842e+00 1.655999999999999972e-01 1.079820999999999975e-01 5.781031000000000404e+02
1.224047999999999933e-03 1.334893000000000107e+00 1.476010999999999962e+00 7.910008999999999624e+00 1.687599999999999933e-01 1.052276999999999935e-01 5.124969999999999573e+02
1.241923999999999936e-03 1.361107000000000067e+00 1.508305000000000007e+00 7.911297000000000246e+00 1.720500000000000085e-01 1.030010999999999982e-01 4.555405000000000086e+02
1.259799999999999939e-03 1.386911000000000005e+00 1.540224999999999955e+00 7.920134000000000007e+00 1.751099999999999879e-01 1.002659000000000050e-01 4.059580000000000268e+02
1.277675000000000035e-03 1.412295999999999996e+00 1.571806000000000036e+00 7.921162999999999954e+00 1.782900000000000040e-01 9.801487999999999867e-02 3.626739000000000033e+02
1.313427000000000041e-03 1.461780000000000079e+00 1.633766000000000052e+00 7.930232000000000170e+00 1.843299999999999939e-01 9.306496999999999686e-02 2.915507999999999811e+02
1.331303000000000044e-03 1.485865999999999909e+00 1.664150999999999936e+00 7.930664000000000158e+00 1.873599999999999988e-01 9.083573000000000341e-02 2.623102999999999838e+02
1.349177999999999922e-03 1.509506999999999932e+00 1.694120999999999988e+00 7.931089000000000055e+00 1.903299999999999992e-01 8.861028999999999434e-02 2.365269999999999868e+02
1.367053999999999925e-03 1.532699999999999951e+00 1.723659999999999970e+00 7.931299000000000099e+00 1.932500000000000051e-01 8.640525999999999762e-02 2.137392999999999859e+02
1.384929999999999928e-03 1.555441000000000074e+00 1.752755000000000063e+00 7.931313000000000279e+00 1.961100000000000065e-01 8.422372999999999665e-02 1.935532000000000039e+02
1.402805999999999931e-03 1.577728000000000019e+00 1.781396999999999897e+00 7.931028000000000411e+00 1.989299999999999957e-01 8.207465999999999373e-02 1.756322999999999865e+02
1.420681000000000027e-03 1.599558000000000035e+00 1.809582000000000024e+00 7.930610999999999855e+00 2.016900000000000082e-01 7.995231999999999339e-02 1.596879999999999882e+02
1.438557000000000030e-03 1.620930999999999900e+00 1.837310999999999916e+00 7.930228999999999751e+00 2.043999999999999984e-01 7.785155000000000547e-02 1.454727000000000032e+02
1.456433000000000033e-03 1.641845999999999917e+00 1.864570999999999978e+00 7.930003000000000135e+00 2.070400000000000018e-01 7.576984000000000496e-02 1.327728999999999928e+02
1.474309000000000036e-03 1.662304000000000004e+00 1.891374000000000111e+00 7.921337000000000295e+00 2.098500000000000087e-01 7.411112000000000255e-02 1.214038999999999930e+02
1.492183999999999915e-03 1.682304000000000022e+00 1.917666000000000093e+00 7.920308000000000348e+00 2.124000000000000055e-01 7.211741000000000679e-02 1.112082999999999942e+02
1.510059999999999918e-03 1.701848000000000027e+00 1.943524000000000029e+00 7.912160000000000082e+00 2.150900000000000034e-01 7.047164000000000206e-02 1.020455999999999932e+02
1.527935999999999921e-03 1.720938000000000079e+00 1.968828000000000022e+00 7.910483000000000153e+00 2.175499999999999934e-01 6.856442000000000092e-02 9.379849000000000103e+01
1.545811999999999924e-03 1.739576999999999929e+00 1.993700000000000028e+00 7.902118999999999893e+00 2.201400000000000023e-01 6.697359999999999425e-02 8.635985999999999763e+01
1.563687000000000020e-03 1.757767000000000079e+00 2.018032999999999966e+00 7.900268999999999764e+00 2.224899999999999933e-01 6.513649999999999995e-02 7.964094000000000051e+01
1.581563000000000023e-03 1.775511000000000061e+00 2.041916000000000064e+00 7.891367999999999938e+00 2.249899999999999956e-01 6.361898000000000553e-02 7.355979999999999563e+01
1.599439000000000026e-03 1.792812000000000072e+00 2.065268999999999799e+00 7.890009000000000050e+00 2.272299999999999875e-01 6.182947999999999916e-02 6.804837000000000558e+01
1.617315000000000029e-03 1.809676000000000062e+00 2.088150999999999868e+00 7.880314000000000263e+00 2.296499999999999930e-01 6.039781999999999790e-02 6.304404000000000252e+01
1.635189999999999907e-03 1.826286000000000076e+00 2.110796000000000117e+00 7.870954000000000228e+00 2.320299999999999863e-01 5.895830999999999988e-02 5.844489000000000090e+01
1.653065999999999910e-03 1.842487999999999904e+00 2.132988000000000106e+00 7.861658000000000257e+00 2.343600000000000128e-01 5.754019999999999968e-02 5.425352000000000174e+01
1.670941999999999913e-03 1.858265000000000056e+00 2.154685000000000183e+00 7.852430000000000021e+00 2.366499999999999992e-01 5.614660999999999957e-02 5.043301999999999907e+01
1.688817999999999916e-03 1.873621999999999899e+00 2.175835999999999881e+00 7.850031000000000425e+00 2.386800000000000033e-01 5.454371000000000219e-02 4.694621999999999673e+01
1.706693000000000012e-03 1.888565000000000049e+00 2.196543999999999830e+00 7.840135000000000076e+00 2.408800000000000108e-01 5.323445999999999734e-02 4.375827000000000311e+01
1.724569000000000015e-03 1.903097999999999956e+00 2.216794999999999849e+00 7.830197000000000074e+00 2.430499999999999883e-01 5.195403999999999994e-02 4.084004999999999797e+01
1.742445000000000018e-03 1.917227000000000015e+00 2.236520000000000064e+00 7.820274999999999643e+00 2.451599999999999890e-01 5.070080999999999893e-02 3.816512000000000171e+01
1.760321000000000021e-03 1.930957000000000034e+00 2.255809000000000175e+00 7.810286999999999757e+00 2.472300000000000053e-01 4.947759000000000185e-02 3.570998000000000161e+01
1.778195999999999900e-03 1.944293999999999967e+00 2.274579000000000129e+00 7.800246999999999709e+00 2.492600000000000093e-01 4.828388000000000124e-02 3.345362999999999687e+01
1.796071999999999903e-03 1.957243000000000066e+00 2.292914999999999814e+00 7.790187999999999668e+00 2.512400000000000189e-01 4.711855000000000210e-02 3.137735999999999947e+01
1.813947999999999906e-03 1.969811999999999896e+00 2.310748999999999942e+00 7.780094000000000065e+00 2.531900000000000261e-01 4.598201999999999845e-02 2.946441000000000088e+01
1.831823999999999909e-03 1.982004000000000099e+00 2.328132000000000090e+00 7.770029000000000075e+00 2.550799999999999734e-01 4.487220000000000097e-02 2.769978000000000051e+01
1.849699000000000005e-03 1.993827999999999934e+00 2.345113000000000003e+00 7.752578999999999887e+00 2.571800000000000197e-01 4.399808000000000191e-02 2.606963000000000008e+01
1.867575000000000008e-03 2.005288999999999877e+00 2.361585999999999963e+00 7.741901999999999617e+00 2.590199999999999725e-01 4.295510999999999774e-02 2.456278000000000006e+01
1.885451000000000011e-03 2.016392999999999880e+00 2.377572999999999936e+00 7.731260999999999939e+00 2.608099999999999863e-01 4.193749000000000088e-02 2.316792999999999836e+01
1.903327000000000014e-03 2.027146000000000114e+00 2.393130999999999897e+00 7.720702000000000176e+00 2.625600000000000156e-01 4.094369999999999954e-02 2.187530999999999892e+01
1.921201999999999892e-03 2.037555999999999923e+00 2.408259999999999845e+00 7.710268000000000121e+00 2.642700000000000049e-01 3.997234000000000204e-02 2.067606999999999928e+01
1.939077999999999895e-03 2.047628000000000004e+00 2.422957999999999945e+00 7.700035999999999881e+00 2.659199999999999897e-01 3.902130000000000182e-02 1.956224999999999881e+01
1.956953999999999898e-03 2.057369000000000003e+00 2.437269000000000130e+00 7.682076000000000349e+00 2.678099999999999925e-01 3.828684000000000254e-02 1.852636000000000038e+01
1.974829999999999901e-03 2.066786000000000012e+00 2.451073000000000057e+00 7.671097999999999750e+00 2.694300000000000028e-01 3.740007000000000054e-02 1.756270999999999916e+01
1.992704999999999997e-03 2.075883999999999840e+00 2.464462000000000153e+00 7.660414000000000279e+00 2.709900000000000087e-01 3.653002999999999806e-02 1.666497000000000028e+01
2.010581000000000000e-03 2.084671000000000163e+00 2.477449000000000012e+00 7.650044000000000288e+00 2.725000000000000200e-01 3.567613000000000034e-02 1.582773000000000074e+01
2.028457000000000003e-03 2.093151999999999902e+00 2.490098000000000145e+00 7.631878999999999635e+00 2.742600000000000038e-01 3.502326000000000050e-02 1.504590999999999923e+01
2.046333000000000006e-03 2.101335000000000175e+00 2.502259000000000011e+00 7.620802000000000298e+00 2.757399999999999851e-01 3.422795000000000004e-02 1.431583000000000006e+01
2.064208000000000102e-03 2.109224999999999905e+00 2.514034999999999798e+00 7.610157000000000060e+00 2.771600000000000175e-01 3.344492999999999772e-02 1.363302999999999976e+01
2.082084000000000105e-03 2.116829000000000072e+00 2.525509000000000004e+00 7.592327000000000048e+00 2.788100000000000023e-01 3.283776000000000056e-02 1.299355000000000082e+01
2.099960000000000108e-03 2.124153000000000180e+00 2.536494999999999944e+00 7.580981999999999665e+00 2.802000000000000046e-01 3.210948000000000274e-02 1.239481999999999928e+01
2.117836000000000111e-03 2.131203999999999876e+00 2.547118000000000215e+00 7.570219999999999949e+00 2.815199999999999925e-01 3.138935000000000336e-02 1.183338000000000001e+01
2.135711000000000206e-03 2.137986999999999860e+00 2.557475999999999861e+00 7.552424000000000248e+00 2.830900000000000083e-01 3.083173000000000163e-02 1.130611999999999995e+01
2.153587000000000209e-03 2.144508000000000081e+00 2.567346999999999824e+00 7.540988999999999720e+00 2.843800000000000217e-01 3.016222000000000000e-02 1.081123000000000012e+01
2.171463000000000212e-03 2.150774000000000186e+00 2.576877000000000084e+00 7.530185999999999602e+00 2.856199999999999850e-01 2.949908999999999865e-02 1.034598000000000084e+01
2.189339000000000215e-03 2.156791000000000125e+00 2.586117000000000221e+00 7.512140999999999735e+00 2.871099999999999763e-01 2.899322999999999831e-02 9.907944999999999780e+00
2.207213999999999877e-03 2.162564000000000153e+00 2.594936000000000131e+00 7.500759000000000398e+00 2.883100000000000107e-01 2.837554999999999938e-02 9.495858000000000132e+00
2.225089999999999880e-03 2.168099000000000220e+00 2.603425000000000100e+00 7.490092999999999890e+00 2.894599999999999951e-01 2.776199999999999848e-02 9.107506000000000768e+00
2.242965999999999883e-03 2.173402999999999974e+00 2.611653000000000002e+00 7.471667000000000058e+00 2.908899999999999819e-01 2.730650999999999912e-02 8.741006999999999749e+00
2.260841999999999886e-03 2.178479999999999972e+00 2.619474999999999998e+00 7.460492999999999597e+00 2.919999999999999818e-01 2.673410999999999843e-02 8.395466000000000761e+00
2.278716999999999982e-03 2.183335000000000026e+00 2.627000999999999920e+00 7.450012000000000079e+00 2.930599999999999872e-01 2.616564000000000043e-02 8.069053999999999505e+00
2.296592999999999985e-03 2.187975999999999921e+00 2.634292999999999996e+00 7.431212000000000373e+00 2.944300000000000250e-01 2.575660999999999923e-02 7.760377000000000081e+00
2.314468999999999988e-03 2.192406000000000077e+00 2.641163999999999845e+00 7.420237000000000194e+00 2.954600000000000004e-01 2.522624000000000047e-02 7.468696999999999697e+00
2.332344999999999991e-03 2.196632000000000140e+00 2.647813999999999890e+00 7.402198000000000278e+00 2.967500000000000138e-01 2.482818999999999998e-02 7.192347999999999963e+00
2.350220000000000087e-03 2.200657999999999781e+00 2.654091000000000200e+00 7.390751999999999988e+00 2.977600000000000247e-01 2.433346000000000120e-02 6.930952999999999697e+00
2.368096000000000090e-03 2.204489000000000143e+00 2.660098000000000074e+00 7.380062999999999818e+00 2.987099999999999755e-01 2.384048000000000070e-02 6.683192000000000021e+00
2.385972000000000093e-03 2.208130999999999844e+00 2.665931000000000051e+00 7.361576999999999593e+00 2.999499999999999944e-01 2.348483000000000168e-02 6.448015999999999970e+00
2.403848000000000096e-03 2.211589000000000027e+00 2.671352000000000171e+00 7.350393999999999650e+00 3.008799999999999808e-01 2.302544999999999939e-02 6.225130000000000052e+00
2.421723000000000191e-03 2.214865999999999779e+00 2.676588999999999885e+00 7.332620999999999611e+00 3.020599999999999952e-01 2.267976999999999840e-02 6.013212000000000224e+00
2.439599000000000194e-03 2.217967999999999940e+00 2.681477999999999806e+00 7.321029000000000231e+00 3.029600000000000071e-01 2.225074999999999970e-02 5.812160999999999689e+00
2.457475000000000197e-03 2.220899999999999874e+00 2.686123999999999956e+00 7.310165999999999720e+00 3.038100000000000245e-01 2.182303000000000021e-02 5.621023000000000103e+00
2.475351000000000200e-03 2.223665000000000003e+00 2.690631999999999913e+00 7.291978000000000293e+00 3.049499999999999988e-01 2.151433000000000165e-02 5.438963000000000214e+00
2.493225999999999862e-03 2.226268999999999831e+00 2.694745999999999864e+00 7.280606999999999829e+00 3.057799999999999963e-01 2.111636999999999889e-02 5.265960999999999892e+00
2.511101999999999865e-03 2.228715999999999919e+00 2.698636000000000035e+00 7.270038999999999696e+00 3.065599999999999992e-01 2.071813000000000127e-02 5.101164999999999949e+00
2.528977999999999868e-03 2.231009999999999938e+00 2.702382000000000062e+00 7.251430000000000042e+00 3.076599999999999890e-01 2.044346999999999831e-02 4.943956000000000017e+00
2.546853999999999871e-03 2.233153999999999861e+00 2.705811999999999884e+00 7.240369000000000277e+00 3.084299999999999820e-01 2.007282999999999984e-02 4.794318999999999775e+00
2.564728999999999967e-03 2.235154000000000085e+00 2.709055000000000213e+00 7.230000999999999678e+00 3.091499999999999804e-01 1.970299000000000009e-02 4.651519999999999655e+00
2.582604999999999970e-03 2.237013999999999836e+00 2.712077999999999989e+00 7.211095000000000255e+00 3.102199999999999958e-01 1.945793999999999996e-02 4.515113999999999628e+00
2.600480999999999973e-03 2.238735999999999837e+00 2.714833000000000052e+00 7.200217999999999563e+00 3.109299999999999842e-01 1.911399000000000084e-02 4.385049000000000419e+00
2.618356999999999976e-03 2.240324999999999900e+00 2.717515000000000125e+00 7.182296000000000014e+00 3.119199999999999751e-01 1.887109000000000009e-02 4.260564999999999714e+00
2.636232000000000072e-03 2.241783999999999999e+00 2.719863000000000142e+00 7.170875999999999806e+00 3.126200000000000090e-01 1.855199000000000084e-02 4.141820000000000057e+00
2.654108000000000075e-03 2.243117999999999945e+00 2.722004000000000090e+00 7.160129999999999661e+00 3.132800000000000029e-01 1.823324999999999946e-02 4.028253000000000306e+00
2.671984000000000078e-03 2.244330000000000158e+00 2.724031000000000091e+00 7.142046999999999812e+00 3.142400000000000193e-01 1.801478999999999928e-02 3.919389999999999930e+00
2.689860000000000081e-03 2.245422000000000029e+00 2.725781000000000009e+00 7.130776000000000003e+00 3.148900000000000032e-01 1.771905000000000008e-02 3.815424999999999844e+00
2.707735000000000176e-03 2.246398999999999813e+00 2.727370000000000072e+00 7.120112999999999914e+00 3.155000000000000027e-01 1.742403999999999828e-02 3.715841999999999867e+00
2.725611000000000179e-03 2.247263999999999928e+00 2.728880999999999890e+00 7.102014999999999745e+00 3.164299999999999891e-01 1.722626999999999839e-02 3.620236999999999927e+00
2.743487000000000182e-03 2.248021000000000047e+00 2.730074000000000112e+00 7.090800999999999910e+00 3.170299999999999785e-01 1.695301999999999920e-02 3.528830999999999829e+00
2.761363000000000185e-03 2.248670999999999864e+00 2.731109000000000009e+00 7.080141000000000240e+00 3.175999999999999934e-01 1.668077000000000101e-02 3.441161999999999832e+00
2.779237999999999847e-03 2.249217999999999940e+00 2.732110000000000039e+00 7.062242000000000353e+00 3.184899999999999953e-01 1.649948999999999860e-02 3.356866999999999823e+00
2.797113999999999850e-03 2.249665999999999944e+00 2.732820999999999945e+00 7.050976999999999606e+00 3.190600000000000103e-01 1.624812000000000131e-02 3.276180000000000092e+00
2.814989999999999853e-03 2.250017000000000156e+00 2.733394000000000101e+00 7.040238999999999692e+00 3.195899999999999852e-01 1.599773000000000167e-02 3.198710000000000164e+00
2.832865999999999856e-03 2.250274000000000107e+00 2.733862999999999932e+00 7.022625999999999813e+00 3.204299999999999926e-01 1.583054000000000058e-02 3.124098000000000042e+00
2.850740999999999952e-03 2.250440000000000218e+00 2.734099000000000057e+00 7.011343000000000103e+00 3.209699999999999775e-01 1.559891000000000055e-02 3.052611999999999881e+00
