#            rhoc              M             Mb              R              C             kl            lam
6.162725000000000191e-04 1.141779000000000099e+00 1.221330999999999944e+00 9.620179999999999509e+00 1.186900000000000038e-01 1.481478999999999990e-01 4.193820999999999913e+03
6.341482999999999539e-04 1.202325000000000088e+00 1.290921999999999903e+00 9.660403000000000517e+00 1.244600000000000012e-01 1.438251000000000113e-01 3.210780000000000200e+03
6.520239999999999630e-04 1.262623999999999969e+00 1.360764000000000085e+00 9.700108999999999426e+00 1.301700000000000079e-01 1.391728000000000132e-01 2.482998000000000047e+03
6.698998000000000062e-04 1.322524000000000033e+00 1.430684999999999985e+00 9.731206999999999496e+00 1.359100000000000030e-01 1.348215000000000108e-01 1.938578999999999951e+03
6.877756000000000494e-04 1.381883999999999890e+00 1.500510999999999928e+00 9.761806999999999235e+00 1.415599999999999914e-01 1.302339999999999887e-01 1.527305000000000064e+03
7.056512999999999501e-04 1.440573000000000103e+00 1.570087000000000010e+00 9.791195999999999344e+00 1.471300000000000108e-01 1.255162999999999973e-01 1.213701000000000022e+03
7.235270999999999933e-04 1.498469000000000051e+00 1.639261999999999997e+00 9.820121000000000322e+00 1.525900000000000034e-01 1.206725000000000020e-01 9.724382000000000517e+02
7.414028000000000024e-04 1.555463999999999958e+00 1.707907999999999982e+00 9.840528000000000830e+00 1.580699999999999883e-01 1.162270999999999999e-01 7.852508000000000266e+02
7.592786000000000457e-04 1.611456999999999917e+00 1.775875000000000092e+00 9.860443999999999320e+00 1.634299999999999919e-01 1.117118000000000000e-01 6.388455999999999904e+02
7.771542999999999464e-04 1.666360999999999981e+00 1.843067000000000011e+00 9.872783000000000087e+00 1.687800000000000133e-01 1.075513000000000025e-01 5.234514000000000351e+02
7.950300999999999896e-04 1.720097999999999905e+00 1.909324999999999939e+00 9.890449000000000268e+00 1.739199999999999913e-01 1.030607999999999941e-01 4.318340999999999781e+02
8.129057999999999987e-04 1.772351000000000010e+00 1.974277000000000060e+00 9.900748999999999356e+00 1.790100000000000025e-01 9.896035000000000248e-02 3.588904999999999745e+02
8.307816000000000419e-04 1.820394999999999985e+00 2.034456000000000042e+00 9.910299999999999443e+00 1.836899999999999922e-01 9.510196999999999401e-02 3.031820999999999913e+02
8.486573000000000510e-04 1.866972000000000076e+00 2.093236000000000097e+00 9.912107000000000667e+00 1.883499999999999897e-01 9.162947999999999926e-02 2.576827000000000112e+02
8.665330999999999858e-04 1.912069999999999936e+00 2.150532999999999806e+00 9.920130999999999588e+00 1.927500000000000047e-01 8.789840000000000153e-02 2.202712999999999965e+02
8.844087999999999949e-04 1.955689000000000011e+00 2.206382000000000065e+00 9.920308999999999600e+00 1.971400000000000097e-01 8.455574000000000423e-02 1.893125000000000000e+02
9.022846000000000382e-04 1.997832999999999970e+00 2.260708000000000162e+00 9.920142000000000237e+00 2.013900000000000134e-01 8.126915999999999307e-02 1.635415000000000134e+02
9.201603000000000473e-04 2.038511999999999880e+00 2.313555000000000028e+00 9.912438999999999112e+00 2.056499999999999995e-01 7.833279999999999410e-02 1.419672999999999945e+02
9.380360999999999821e-04 2.077738999999999780e+00 2.364828000000000152e+00 9.910631999999999664e+00 2.096500000000000030e-01 7.521495999999999738e-02 1.238126000000000033e+02
9.559117999999999912e-04 2.115528999999999993e+00 2.414587000000000039e+00 9.901801000000000741e+00 2.136500000000000066e-01 7.242195999999999356e-02 1.084562999999999988e+02
9.737876000000000344e-04 2.151902000000000204e+00 2.462790000000000035e+00 9.900002000000000635e+00 2.173599999999999977e-01 6.943940999999999308e-02 9.540658999999999423e+01
1.009539000000000053e-03 2.220483999999999902e+00 2.554635000000000211e+00 9.872312000000000864e+00 2.249200000000000088e-01 6.450946000000000458e-02 7.471159000000000106e+01
1.027415000000000056e-03 2.252742000000000022e+00 2.598237000000000130e+00 9.861242000000000729e+00 2.284400000000000042e-01 6.204760000000000136e-02 6.648666000000000054e+01
1.045291000000000059e-03 2.283679999999999932e+00 2.640327000000000091e+00 9.850253999999999621e+00 2.318399999999999905e-01 5.965519999999999851e-02 5.937698999999999927e+01
1.063165999999999937e-03 2.313325999999999993e+00 2.680950000000000166e+00 9.831687000000000509e+00 2.352899999999999991e-01 5.755815999999999710e-02 5.320738000000000056e+01
1.081041999999999940e-03 2.341709999999999958e+00 2.720057000000000169e+00 9.820112999999999204e+00 2.384600000000000053e-01 5.532503999999999894e-02 4.783518000000000114e+01
1.098917999999999943e-03 2.368862000000000023e+00 2.757722999999999924e+00 9.800611999999999213e+00 2.417100000000000082e-01 5.338315999999999895e-02 4.313998000000000133e+01
1.116793999999999946e-03 2.394814000000000220e+00 2.793935999999999975e+00 9.781245999999999441e+00 2.448400000000000021e-01 5.149919000000000024e-02 3.902306000000000097e+01
1.134669000000000042e-03 2.419595999999999858e+00 2.828720000000000123e+00 9.761701000000000406e+00 2.478700000000000070e-01 4.968227000000000060e-02 3.540162000000000120e+01
1.152545000000000045e-03 2.443240999999999996e+00 2.862105999999999817e+00 9.741822000000000870e+00 2.508000000000000229e-01 4.793594000000000327e-02 3.220615999999999701e+01
1.170421000000000048e-03 2.465781999999999918e+00 2.894128999999999952e+00 9.721640999999999977e+00 2.536399999999999766e-01 4.625843999999999789e-02 2.937815000000000154e+01
1.188297000000000051e-03 2.487249999999999961e+00 2.924763000000000002e+00 9.701178000000000523e+00 2.563900000000000068e-01 4.464817000000000091e-02 2.686815999999999960e+01
1.206171999999999930e-03 2.507677000000000156e+00 2.954110000000000014e+00 9.680659000000000347e+00 2.590399999999999925e-01 4.309865999999999697e-02 2.463425000000000153e+01
1.224047999999999933e-03 2.527095999999999787e+00 2.982123000000000079e+00 9.660201000000000704e+00 2.615999999999999992e-01 4.160629999999999884e-02 2.264069999999999894e+01
1.241923999999999936e-03 2.545539000000000218e+00 3.008941000000000088e+00 9.632500999999999536e+00 2.642700000000000049e-01 4.032187999999999745e-02 2.085672999999999888e+01
1.259799999999999939e-03 2.563037000000000010e+00 3.034463999999999828e+00 9.611136000000000124e+00 2.666700000000000181e-01 3.895669000000000215e-02 1.925706999999999880e+01
1.277675000000000035e-03 2.579620999999999942e+00 3.058787999999999840e+00 9.590194000000000329e+00 2.689900000000000069e-01 3.763691000000000259e-02 1.781885000000000119e+01
1.295551000000000038e-03 2.595323000000000047e+00 3.081973000000000074e+00 9.561901000000000650e+00 2.714199999999999946e-01 3.650917000000000051e-02 1.652245999999999881e+01
1.313427000000000041e-03 2.610173000000000076e+00 3.103959999999999830e+00 9.540461999999999776e+00 2.735899999999999999e-01 3.529837000000000252e-02 1.535197999999999929e+01
1.331303000000000044e-03 2.624198999999999948e+00 3.124874000000000152e+00 9.512306999999999846e+00 2.758700000000000041e-01 3.425664999999999960e-02 1.429218999999999973e+01
1.349177999999999922e-03 2.637431999999999999e+00 3.144643999999999995e+00 9.490451000000000192e+00 2.778999999999999804e-01 3.314633000000000163e-02 1.333128999999999920e+01
1.367053999999999925e-03 2.649900000000000144e+00 3.163412000000000113e+00 9.462028999999999357e+00 2.800599999999999756e-01 3.219236000000000320e-02 1.245762999999999998e+01
1.384929999999999928e-03 2.661630000000000162e+00 3.181090999999999891e+00 9.440279000000000309e+00 2.819400000000000239e-01 3.116688999999999918e-02 1.166239000000000026e+01
1.402805999999999931e-03 2.672651000000000110e+00 3.197846000000000188e+00 9.411514000000000379e+00 2.839800000000000102e-01 3.029594000000000037e-02 1.093652999999999942e+01
1.420681000000000027e-03 2.682987999999999928e+00 3.213567999999999980e+00 9.390084999999999127e+00 2.857299999999999840e-01 2.934598999999999888e-02 1.027333999999999925e+01
1.438557000000000030e-03 2.692666000000000004e+00 3.228409999999999780e+00 9.360877000000000336e+00 2.876500000000000168e-01 2.855364999999999986e-02 9.665858000000000061e+00
1.456433000000000033e-03 2.701712000000000113e+00 3.242335999999999885e+00 9.332463999999999871e+00 2.894999999999999796e-01 2.778163000000000160e-02 9.108617999999999881e+00
1.474309000000000036e-03 2.710150000000000059e+00 3.255311999999999983e+00 9.310321000000000069e+00 2.910900000000000154e-01 2.695113999999999843e-02 8.596909000000000134e+00
1.492183999999999915e-03 2.718002999999999947e+00 3.267529000000000128e+00 9.281347000000000236e+00 2.928499999999999992e-01 2.625119999999999884e-02 8.125742999999999938e+00
1.510059999999999918e-03 2.725293999999999883e+00 3.278818999999999928e+00 9.260023999999999589e+00 2.943100000000000160e-01 2.547533999999999910e-02 7.691697999999999702e+00
1.527935999999999921e-03 2.732045999999999975e+00 3.289379999999999971e+00 9.230560000000000542e+00 2.959800000000000209e-01 2.484104000000000173e-02 7.290859000000000201e+00
1.545811999999999924e-03 2.738278999999999908e+00 3.299199000000000215e+00 9.201874999999999361e+00 2.975800000000000112e-01 2.422256000000000062e-02 6.920249000000000095e+00
1.563687000000000020e-03 2.744015999999999789e+00 3.308165999999999940e+00 9.180120000000000502e+00 2.989100000000000090e-01 2.354155000000000136e-02 6.577377000000000251e+00
1.581563000000000023e-03 2.749274999999999913e+00 3.316504999999999814e+00 9.150904000000000593e+00 3.004399999999999848e-01 2.298205000000000039e-02 6.259311000000000291e+00
1.599439000000000026e-03 2.754077000000000108e+00 3.324145000000000127e+00 9.122384000000000270e+00 3.019000000000000017e-01 2.243718000000000101e-02 5.964015999999999984e+00
1.617315000000000029e-03 2.758439999999999781e+00 3.331024999999999903e+00 9.100310999999999595e+00 3.031099999999999905e-01 2.183848000000000039e-02 5.689772999999999747e+00
1.635189999999999907e-03 2.760409999999999808e+00 3.334159000000000095e+00 9.090016000000000318e+00 3.036699999999999955e-01 2.154866000000000073e-02 5.562682999999999822e+00
1.653065999999999910e-03 2.761992999999999920e+00 3.336768000000000178e+00 9.072385000000000588e+00 3.044399999999999884e-01 2.140446999999999836e-02 5.456419000000000352e+00
1.670941999999999913e-03 2.763414000000000037e+00 3.339029000000000025e+00 9.061970000000000525e+00 3.049499999999999988e-01 2.118644999999999903e-02 5.356117000000000239e+00
1.688817999999999916e-03 2.764673000000000158e+00 3.341035000000000199e+00 9.051700000000000301e+00 3.054299999999999793e-01 2.097711999999999841e-02 5.261220999999999925e+00
1.706693000000000012e-03 2.765770999999999979e+00 3.342785999999999813e+00 9.041448000000000818e+00 3.059000000000000052e-01 2.077721999999999902e-02 5.171364999999999768e+00
1.724569000000000015e-03 2.766710999999999920e+00 3.344285999999999870e+00 9.031243999999999161e+00 3.063500000000000112e-01 2.058578000000000144e-02 5.086218999999999824e+00
1.742445000000000018e-03 2.767497000000000096e+00 3.345544999999999991e+00 9.021146999999999139e+00 3.067799999999999971e-01 2.040159000000000070e-02 5.005479000000000234e+00
1.760321000000000021e-03 2.768135000000000012e+00 3.346566999999999847e+00 9.011067999999999856e+00 3.071900000000000186e-01 2.022515999999999897e-02 4.928852000000000011e+00
1.778195999999999900e-03 2.768628999999999785e+00 3.347360000000000113e+00 9.001020000000000465e+00 3.075899999999999745e-01 2.005586999999999995e-02 4.856073999999999558e+00
1.796071999999999903e-03 2.768984000000000112e+00 3.347932999999999826e+00 8.990992999999999569e+00 3.079700000000000215e-01 1.989343999999999835e-02 4.786900000000000155e+00
1.813947999999999906e-03 2.769207000000000196e+00 3.348294000000000104e+00 8.981021999999999395e+00 3.083400000000000030e-01 1.973708999999999880e-02 4.721106999999999942e+00
