#            rhoc              M             Mb              R              C             kl            lam
5.983968000000000100e-04 6.878332000000000335e-01 7.164120999999999961e-01 8.830690999999999846e+00 7.789100000000000190e-02 1.543391000000000068e-01 3.588744000000000233e+04
6.162725000000000191e-04 7.211001000000000216e-01 7.526983000000000423e-01 8.842045000000000599e+00 8.155400000000000149e-02 1.535719000000000112e-01 2.837961000000000058e+04
6.341482999999999539e-04 7.544448000000000265e-01 7.892206000000000499e-01 8.860091000000000605e+00 8.515100000000000446e-02 1.519117000000000106e-01 2.262318000000000029e+04
6.520239999999999630e-04 7.878182999999999714e-01 8.259414000000000478e-01 8.870487999999999928e+00 8.881300000000000305e-02 1.506184999999999885e-01 1.817163999999999942e+04
6.698998000000000062e-04 8.211739999999999595e-01 8.628033000000000508e-01 8.881059000000000481e+00 9.246400000000000452e-02 1.490384999999999904e-01 1.470127000000000044e+04
6.877756000000000494e-04 8.544678999999999469e-01 8.997621999999999565e-01 8.891514000000000806e+00 9.609900000000000386e-02 1.472199999999999898e-01 1.197500000000000000e+04
7.056512999999999501e-04 8.876578999999999997e-01 9.367708000000000146e-01 8.901671999999999585e+00 9.971800000000000108e-02 1.452009999999999967e-01 9.817657999999999447e+03
7.235270999999999933e-04 9.207045999999999841e-01 9.737860000000000404e-01 8.911600999999999217e+00 1.033199999999999952e-01 1.429978000000000082e-01 8.098694999999999709e+03
7.414028000000000024e-04 9.535708000000000517e-01 1.010766000000000053e+00 8.921141999999999683e+00 1.068899999999999989e-01 1.406446000000000085e-01 6.720002999999999702e+03
7.592786000000000457e-04 9.862214000000000258e-01 1.047666999999999904e+00 8.930536999999999281e+00 1.104300000000000004e-01 1.381427000000000072e-01 5.607282000000000153e+03
7.950300999999999896e-04 1.050748000000000015e+00 1.121099999999999985e+00 8.941345000000000098e+00 1.175199999999999995e-01 1.333329000000000042e-01 3.966139999999999873e+03
8.129057999999999987e-04 1.080297999999999981e+00 1.154949999999999921e+00 8.950089000000000183e+00 1.207000000000000017e-01 1.306638999999999995e-01 3.400034000000000106e+03
8.307816000000000419e-04 1.101885000000000003e+00 1.179774000000000100e+00 8.950509000000000270e+00 1.231099999999999972e-01 1.290572000000000108e-01 3.042623000000000047e+03
8.486573000000000510e-04 1.122641999999999918e+00 1.203719999999999901e+00 8.951135000000000730e+00 1.254200000000000037e-01 1.273820999999999981e-01 2.736532999999999902e+03
8.665330999999999858e-04 1.142606000000000011e+00 1.226820000000000022e+00 8.951340999999999326e+00 1.276500000000000135e-01 1.256796000000000024e-01 2.472474000000000160e+03
8.844087999999999949e-04 1.161815000000000042e+00 1.249106000000000050e+00 8.951394999999999769e+00 1.297899999999999887e-01 1.239330000000000015e-01 2.243186999999999898e+03
9.022846000000000382e-04 1.180304999999999938e+00 1.270620000000000083e+00 8.950995000000000701e+00 1.318600000000000050e-01 1.221677999999999931e-01 2.042919000000000096e+03
9.201603000000000473e-04 1.198112000000000066e+00 1.291396999999999906e+00 8.950433999999999557e+00 1.338600000000000068e-01 1.203691999999999956e-01 1.867057999999999993e+03
9.380360999999999821e-04 1.215268999999999933e+00 1.311469999999999914e+00 8.950037999999999272e+00 1.357800000000000118e-01 1.185221999999999942e-01 1.711871000000000095e+03
9.559117999999999912e-04 1.231807000000000096e+00 1.330880000000000063e+00 8.941414999999999225e+00 1.377599999999999936e-01 1.171824000000000060e-01 1.574305000000000064e+03
9.737876000000000344e-04 1.247754999999999947e+00 1.349636000000000058e+00 8.940265999999999380e+00 1.395699999999999996e-01 1.153215999999999963e-01 1.451858999999999924e+03
9.916632999999999351e-04 1.263141000000000069e+00 1.367780999999999914e+00 8.931450999999999141e+00 1.414300000000000002e-01 1.139291000000000054e-01 1.342439000000000078e+03
1.009539000000000053e-03 1.277989999999999959e+00 1.385329999999999950e+00 8.930054000000000158e+00 1.431099999999999872e-01 1.120437999999999990e-01 1.244315000000000055e+03
1.027415000000000056e-03 1.292324999999999946e+00 1.402320000000000011e+00 8.920617000000000019e+00 1.448699999999999988e-01 1.106473000000000040e-01 1.156019000000000005e+03
1.045291000000000059e-03 1.306170000000000053e+00 1.418770000000000087e+00 8.911566000000000543e+00 1.465700000000000058e-01 1.092096000000000039e-01 1.076317999999999984e+03
1.063165999999999937e-03 1.319546000000000108e+00 1.434698999999999947e+00 8.902620999999999896e+00 1.482199999999999906e-01 1.077527000000000068e-01 1.004162000000000035e+03
1.081041999999999940e-03 1.332472000000000101e+00 1.450110999999999928e+00 8.900050999999999490e+00 1.497199999999999920e-01 1.059078999999999993e-01 9.386606000000000449e+02
1.098917999999999943e-03 1.344967999999999941e+00 1.465057000000000054e+00 8.890183999999999642e+00 1.512900000000000078e-01 1.044969000000000037e-01 8.790362999999999829e+02
1.116793999999999946e-03 1.357050000000000090e+00 1.479541999999999913e+00 8.880328999999999695e+00 1.528200000000000114e-01 1.030824999999999936e-01 8.246301999999999452e+02
1.134669000000000042e-03 1.368735999999999953e+00 1.493584000000000023e+00 8.870385000000000630e+00 1.542999999999999927e-01 1.016732000000000052e-01 7.748691999999999780e+02
1.152545000000000045e-03 1.380041999999999991e+00 1.507188999999999890e+00 8.860357999999999734e+00 1.557499999999999996e-01 1.002712000000000048e-01 7.292555999999999585e+02
1.170421000000000048e-03 1.390981999999999941e+00 1.520385000000000097e+00 8.850241999999999720e+00 1.571700000000000041e-01 9.887904000000000138e-02 6.873551999999999680e+02
1.188297000000000051e-03 1.401569999999999983e+00 1.533187999999999995e+00 8.840123999999999427e+00 1.585499999999999965e-01 9.749381000000000019e-02 6.487884000000000242e+02
1.206171999999999930e-03 1.411820999999999993e+00 1.545598000000000027e+00 8.830031999999999215e+00 1.598900000000000043e-01 9.611593999999999693e-02 6.132219999999999800e+02
1.224047999999999933e-03 1.421745999999999954e+00 1.557658999999999905e+00 8.812445000000000306e+00 1.613300000000000012e-01 9.515171000000000046e-02 5.803605999999999767e+02
1.241923999999999936e-03 1.431356999999999990e+00 1.569341000000000097e+00 8.801505000000000578e+00 1.626299999999999968e-01 9.383608999999999700e-02 5.499498999999999569e+02
1.259799999999999939e-03 1.440666999999999920e+00 1.580680000000000085e+00 8.790805999999999898e+00 1.638799999999999979e-01 9.251985999999999544e-02 5.217581000000000131e+02
1.277675000000000035e-03 1.449686000000000030e+00 1.591685999999999934e+00 8.780277999999999139e+00 1.651100000000000068e-01 9.120822000000000651e-02 4.955812999999999988e+02
1.295551000000000038e-03 1.458423999999999943e+00 1.602367000000000097e+00 8.770027000000000683e+00 1.663000000000000034e-01 8.989708999999999894e-02 4.712380999999999744e+02
1.313427000000000041e-03 1.466890999999999945e+00 1.612753000000000103e+00 8.751779000000000863e+00 1.676100000000000090e-01 8.900713000000000374e-02 4.485656000000000176e+02
1.331303000000000044e-03 1.475097000000000103e+00 1.622822999999999904e+00 8.740735000000000809e+00 1.687599999999999933e-01 8.776317000000000146e-02 4.274229000000000269e+02
1.349177999999999922e-03 1.483050999999999897e+00 1.632595000000000018e+00 8.730138999999999427e+00 1.698800000000000032e-01 8.651329000000000657e-02 4.076777999999999906e+02
1.367053999999999925e-03 1.490761000000000003e+00 1.642104000000000008e+00 8.712170000000000414e+00 1.711100000000000121e-01 8.564183999999999686e-02 3.892123000000000275e+02
1.384929999999999928e-03 1.498234999999999983e+00 1.651316000000000006e+00 8.700805000000000788e+00 1.721999999999999920e-01 8.445993000000000250e-02 3.719257999999999811e+02
1.402805999999999931e-03 1.505481999999999987e+00 1.660268000000000077e+00 8.690120000000000289e+00 1.732400000000000051e-01 8.326260000000000605e-02 3.557210999999999785e+02
1.420681000000000027e-03 1.512509000000000103e+00 1.668978000000000073e+00 8.671808999999999656e+00 1.744199999999999917e-01 8.244492000000000487e-02 3.405111999999999739e+02
1.438557000000000030e-03 1.519322999999999979e+00 1.677421000000000051e+00 8.660621000000000791e+00 1.754300000000000026e-01 8.130376000000000269e-02 3.262228999999999814e+02
1.456433000000000033e-03 1.525930000000000009e+00 1.685624999999999929e+00 8.650026999999999688e+00 1.764100000000000112e-01 8.015316000000000107e-02 3.127832000000000221e+02
1.474309000000000036e-03 1.532337999999999978e+00 1.693605000000000027e+00 8.631230000000000402e+00 1.775299999999999934e-01 7.939754999999999729e-02 3.001277000000000044e+02
1.492183999999999915e-03 1.538553000000000059e+00 1.701343000000000050e+00 8.620226000000000610e+00 1.784799999999999998e-01 7.829899999999999360e-02 2.882011999999999716e+02
1.510059999999999918e-03 1.544580999999999982e+00 1.708874999999999922e+00 8.602107999999999421e+00 1.795599999999999974e-01 7.753851999999999967e-02 2.769474000000000160e+02
1.527935999999999921e-03 1.550427000000000000e+00 1.716174000000000088e+00 8.590545999999999793e+00 1.804800000000000015e-01 7.649826999999999322e-02 2.663220000000000027e+02
1.545811999999999924e-03 1.556097999999999981e+00 1.723267000000000104e+00 8.580002000000000351e+00 1.813599999999999934e-01 7.543120000000000380e-02 2.562782000000000266e+02
1.563687000000000020e-03 1.561598999999999959e+00 1.730167999999999928e+00 8.561016000000000403e+00 1.824099999999999888e-01 7.475041999999999798e-02 2.467753999999999905e+02
1.581563000000000023e-03 1.566934000000000049e+00 1.736858999999999931e+00 8.550093000000000387e+00 1.832699999999999885e-01 7.373320999999999348e-02 2.377786000000000115e+02
1.599439000000000026e-03 1.572108999999999979e+00 1.743374999999999897e+00 8.531541000000000707e+00 1.842699999999999894e-01 7.305981999999999754e-02 2.292512000000000114e+02
1.617315000000000029e-03 1.577128000000000085e+00 1.749684999999999935e+00 8.520265000000000200e+00 1.850999999999999868e-01 7.209040999999999366e-02 2.211650999999999954e+02
1.635189999999999907e-03 1.581873000000000085e+00 1.755681000000000047e+00 8.502231000000000094e+00 1.860499999999999932e-01 7.145798999999999901e-02 2.136811999999999898e+02
1.653065999999999910e-03 1.586468999999999907e+00 1.761473000000000066e+00 8.490700999999999610e+00 1.868499999999999883e-01 7.056866000000000527e-02 2.065765000000000100e+02
1.670941999999999913e-03 1.590921000000000030e+00 1.767096000000000000e+00 8.480040000000000688e+00 1.876099999999999990e-01 6.966066999999999398e-02 1.998214999999999861e+02
1.688817999999999916e-03 1.595234999999999959e+00 1.772569999999999979e+00 8.461278999999999328e+00 1.885300000000000031e-01 6.909980000000000289e-02 1.933935999999999922e+02
1.706693000000000012e-03 1.599413999999999891e+00 1.777857999999999938e+00 8.450241000000000113e+00 1.892699999999999938e-01 6.823838000000000126e-02 1.872744000000000142e+02
1.724569000000000015e-03 1.603461000000000025e+00 1.783012999999999959e+00 8.432088999999999501e+00 1.901599999999999957e-01 6.767784999999999773e-02 1.814424999999999955e+02
1.742445000000000018e-03 1.607380999999999949e+00 1.787984000000000018e+00 8.420619000000000298e+00 1.908900000000000041e-01 6.686358000000000579e-02 1.758831999999999880e+02
1.760321000000000021e-03 1.611177000000000081e+00 1.792805999999999900e+00 8.410028000000000503e+00 1.915800000000000003e-01 6.603040999999999772e-02 1.705784999999999911e+02
1.778195999999999900e-03 1.614851999999999954e+00 1.797495000000000065e+00 8.391246999999999900e+00 1.924399999999999999e-01 6.553198000000000356e-02 1.655125999999999920e+02
1.796071999999999903e-03 1.618409999999999904e+00 1.802024999999999988e+00 8.380247000000000668e+00 1.931200000000000139e-01 6.474328999999999501e-02 1.606738000000000000e+02
1.813947999999999906e-03 1.621853999999999907e+00 1.806438999999999906e+00 8.362194000000000571e+00 1.939500000000000113e-01 6.423961000000000254e-02 1.560465000000000089e+02
1.831823999999999909e-03 1.625188000000000077e+00 1.810689999999999911e+00 8.350697999999999510e+00 1.946199999999999875e-01 6.349731999999999599e-02 1.516213999999999942e+02
1.849699000000000005e-03 1.628414000000000028e+00 1.814813999999999927e+00 8.340028999999999471e+00 1.952500000000000069e-01 6.273816999999999588e-02 1.473855000000000075e+02
1.867575000000000008e-03 1.631534999999999958e+00 1.818832000000000004e+00 8.321353000000000222e+00 1.960699999999999943e-01 6.229226999999999681e-02 1.433276999999999930e+02
1.885451000000000011e-03 1.634554999999999980e+00 1.822697000000000012e+00 8.310273000000000465e+00 1.966900000000000037e-01 6.157454999999999873e-02 1.394404000000000110e+02
1.903327000000000014e-03 1.637475999999999932e+00 1.826459000000000055e+00 8.292372999999999550e+00 1.974700000000000066e-01 6.112091000000000052e-02 1.357118000000000109e+02
1.921201999999999892e-03 1.640301000000000009e+00 1.830081000000000069e+00 8.280806999999999363e+00 1.980800000000000061e-01 6.044606999999999758e-02 1.321362000000000023e+02
1.939077999999999895e-03 1.643032999999999966e+00 1.833590000000000053e+00 8.270091999999999999e+00 1.986700000000000133e-01 5.975347999999999771e-02 1.287041000000000111e+02
1.956953999999999898e-03 1.645672999999999941e+00 1.837008999999999892e+00 8.251763999999999655e+00 1.994299999999999962e-01 5.934686000000000128e-02 1.254070999999999998e+02
1.974829999999999901e-03 1.648225999999999969e+00 1.840292000000000039e+00 8.240539000000000058e+00 2.000099999999999933e-01 5.869636000000000298e-02 1.222403999999999940e+02
1.992704999999999997e-03 1.650692000000000048e+00 1.843472999999999917e+00 8.230022999999999200e+00 2.005699999999999983e-01 5.803334999999999744e-02 1.191961000000000013e+02
2.010581000000000000e-03 1.653073999999999932e+00 1.846565999999999930e+00 8.211339999999999861e+00 2.013199999999999990e-01 5.766875999999999947e-02 1.162673999999999950e+02
2.028457000000000003e-03 1.655375000000000041e+00 1.849533000000000094e+00 8.200324000000000169e+00 2.018699999999999939e-01 5.704582999999999876e-02 1.134505000000000052e+02
2.046333000000000006e-03 1.657596000000000069e+00 1.852427000000000046e+00 8.182645000000000834e+00 2.025700000000000001e-01 5.666451000000000127e-02 1.107376000000000005e+02
2.064208000000000102e-03 1.659739999999999993e+00 1.855196000000000067e+00 8.171039000000000385e+00 2.031199999999999950e-01 5.608356999999999926e-02 1.081260000000000048e+02
2.082084000000000105e-03 1.661809000000000092e+00 1.857874000000000025e+00 8.160232999999999848e+00 2.036499999999999977e-01 5.548660999999999871e-02 1.056097000000000037e+02
2.099960000000000108e-03 1.663804999999999978e+00 1.860492000000000035e+00 8.142436999999999259e+00 2.043399999999999939e-01 5.513664000000000065e-02 1.031831999999999994e+02
2.117836000000000111e-03 1.665729000000000015e+00 1.862983999999999973e+00 8.130938999999999695e+00 2.048599999999999866e-01 5.458352000000000342e-02 1.008443999999999932e+02
2.135711000000000206e-03 1.667583999999999955e+00 1.865391999999999939e+00 8.120207999999999871e+00 2.053599999999999870e-01 5.401552999999999910e-02 9.858800999999999704e+01
2.153587000000000209e-03 1.669370999999999938e+00 1.867733000000000088e+00 8.102403999999999940e+00 2.060299999999999909e-01 5.369158000000000264e-02 9.640941999999999723e+01
2.171463000000000212e-03 1.671092999999999940e+00 1.869966999999999935e+00 8.090977999999999781e+00 2.065400000000000014e-01 5.316593000000000013e-02 9.430710000000000548e+01
2.189339000000000215e-03 1.672749999999999959e+00 1.872122999999999982e+00 8.080268999999999480e+00 2.070200000000000096e-01 5.262698999999999849e-02 9.227652999999999395e+01
2.207213999999999877e-03 1.674344000000000054e+00 1.874230000000000063e+00 8.062623000000000317e+00 2.076699999999999935e-01 5.232226000000000238e-02 9.031359000000000492e+01
2.225089999999999880e-03 1.675877999999999979e+00 1.876225000000000032e+00 8.051225000000000520e+00 2.081500000000000017e-01 5.182395000000000057e-02 8.841728000000000520e+01
2.242965999999999883e-03 1.677351999999999954e+00 1.878147000000000011e+00 8.040352000000000388e+00 2.086199999999999999e-01 5.131840000000000013e-02 8.658369999999999322e+01
2.260841999999999886e-03 1.678768000000000038e+00 1.880001999999999951e+00 8.030013999999999541e+00 2.090599999999999958e-01 5.080542999999999865e-02 8.480997999999999593e+01
2.278716999999999982e-03 1.680128000000000066e+00 1.881796999999999942e+00 8.011635999999999314e+00 2.097100000000000075e-01 5.055470000000000103e-02 8.309309000000000367e+01
2.296592999999999985e-03 1.681432000000000038e+00 1.883499999999999952e+00 8.000690000000000524e+00 2.101600000000000135e-01 5.007795999999999775e-02 8.143211999999999762e+01
2.314468999999999988e-03 1.682682999999999929e+00 1.885135000000000005e+00 7.990135000000000431e+00 2.106000000000000094e-01 4.959803000000000128e-02 7.982375000000000398e+01
2.332344999999999991e-03 1.683880999999999961e+00 1.886732000000000076e+00 7.972350999999999743e+00 2.112199999999999911e-01 4.934974999999999778e-02 7.826514000000000237e+01
2.350220000000000087e-03 1.685029000000000110e+00 1.888231999999999911e+00 7.961155999999999899e+00 2.116599999999999870e-01 4.890565999999999663e-02 7.675593000000000643e+01
2.368096000000000090e-03 1.686126000000000014e+00 1.889671000000000101e+00 7.950433000000000305e+00 2.120799999999999907e-01 4.845558999999999977e-02 7.529322999999999411e+01
2.385972000000000093e-03 1.687175000000000091e+00 1.891049999999999898e+00 7.940039999999999765e+00 2.124900000000000122e-01 4.800390000000000212e-02 7.387502999999999531e+01
2.403848000000000096e-03 1.688177000000000039e+00 1.892395999999999967e+00 7.922032999999999880e+00 2.131000000000000116e-01 4.778920999999999863e-02 7.249899000000000626e+01
2.421723000000000191e-03 1.689132000000000078e+00 1.893647999999999998e+00 7.911055000000000170e+00 2.135199999999999876e-01 4.737008999999999664e-02 7.116500000000000625e+01
2.439599000000000194e-03 1.690042999999999962e+00 1.894843000000000055e+00 7.900393000000000221e+00 2.139199999999999990e-01 4.694939000000000057e-02 6.987051999999999907e+01
2.457475000000000197e-03 1.690908999999999995e+00 1.895982999999999974e+00 7.890063999999999744e+00 2.143100000000000005e-01 4.652666999999999914e-02 6.861395000000000266e+01
2.475351000000000200e-03 1.691732000000000014e+00 1.897089000000000025e+00 7.872156000000000375e+00 2.149000000000000077e-01 4.633372000000000185e-02 6.739324999999999477e+01
2.493225999999999862e-03 1.692512999999999934e+00 1.898115999999999914e+00 7.861210999999999949e+00 2.152999999999999914e-01 4.594295000000000323e-02 6.620856999999999459e+01
2.511101999999999865e-03 1.693254000000000037e+00 1.899089999999999945e+00 7.850520999999999638e+00 2.156899999999999928e-01 4.555204999999999671e-02 6.505772000000000332e+01
2.528977999999999868e-03 1.693953999999999960e+00 1.900015000000000009e+00 7.840133999999999936e+00 2.160600000000000021e-01 4.515965000000000257e-02 6.393934999999999746e+01
2.546853999999999871e-03 1.694615999999999900e+00 1.900891000000000108e+00 7.830006000000000022e+00 2.164300000000000113e-01 4.476701000000000291e-02 6.285228000000000037e+01
2.564728999999999967e-03 1.695238999999999940e+00 1.901742000000000044e+00 7.811778999999999584e+00 2.170100000000000084e-01 4.461173999999999695e-02 6.179489999999999839e+01
2.582604999999999970e-03 1.695826000000000056e+00 1.902512999999999899e+00 7.800944999999999574e+00 2.173899999999999999e-01 4.425185000000000229e-02 6.076733000000000118e+01
2.600480999999999973e-03 1.696376000000000106e+00 1.903240000000000043e+00 7.790475999999999956e+00 2.177499999999999991e-01 4.388832000000000150e-02 5.976780999999999722e+01
2.618356999999999976e-03 1.696890000000000009e+00 1.903921999999999892e+00 7.780151000000000039e+00 2.181099999999999983e-01 4.352740000000000081e-02 5.879527999999999821e+01
2.636232000000000072e-03 1.697370999999999963e+00 1.904560999999999948e+00 7.770006999999999664e+00 2.184500000000000053e-01 4.316796999999999995e-02 5.784877999999999787e+01
2.654108000000000075e-03 1.697816999999999910e+00 1.905175000000000063e+00 7.752018999999999771e+00 2.190199999999999925e-01 4.303176000000000223e-02 5.692692999999999870e+01
2.671984000000000078e-03 1.698229999999999906e+00 1.905720000000000081e+00 7.741249999999999964e+00 2.193700000000000094e-01 4.270116000000000189e-02 5.603005000000000280e+01
2.689860000000000081e-03 1.698611000000000093e+00 1.906223000000000001e+00 7.730715000000000003e+00 2.197199999999999986e-01 4.237024000000000346e-02 5.515664000000000300e+01
2.707735000000000176e-03 1.698960999999999943e+00 1.906686000000000103e+00 7.720373000000000374e+00 2.200600000000000056e-01 4.204008000000000050e-02 5.430584000000000344e+01
2.725611000000000179e-03 1.699279999999999902e+00 1.907108999999999943e+00 7.710124999999999673e+00 2.204000000000000126e-01 4.171334000000000153e-02 5.347688000000000130e+01
2.743487000000000182e-03 1.699569000000000107e+00 1.907493000000000105e+00 7.700008999999999659e+00 2.207199999999999995e-01 4.138893999999999906e-02 5.266902000000000328e+01
2.761363000000000185e-03 1.699829000000000034e+00 1.907859999999999889e+00 7.682218999999999909e+00 2.212699999999999945e-01 4.127549999999999969e-02 5.188105000000000189e+01
2.779237999999999847e-03 1.700059999999999905e+00 1.908164999999999889e+00 7.671543999999999919e+00 2.216100000000000014e-01 4.097637999999999975e-02 5.111346999999999952e+01
2.797113999999999850e-03 1.700263000000000080e+00 1.908433000000000046e+00 7.661076999999999693e+00 2.219399999999999984e-01 4.067722000000000004e-02 5.036502999999999730e+01
2.814989999999999853e-03 1.700437999999999894e+00 1.908663999999999916e+00 7.650667000000000328e+00 2.222600000000000131e-01 4.038197999999999788e-02 4.963503999999999650e+01
2.832865999999999856e-03 1.700587000000000071e+00 1.908860000000000001e+00 7.640393000000000434e+00 2.225800000000000001e-01 4.008851000000000081e-02 4.892291000000000167e+01
2.850740999999999952e-03 1.700709999999999944e+00 1.909022999999999914e+00 7.630195999999999756e+00 2.228900000000000048e-01 3.979826999999999670e-02 4.822805000000000319e+01
2.868616999999999955e-03 1.700808000000000098e+00 1.909151999999999960e+00 7.620070000000000121e+00 2.232000000000000095e-01 3.951140000000000208e-02 4.754992000000000019e+01
2.886492999999999958e-03 1.700879999999999947e+00 1.909248999999999974e+00 7.610003999999999991e+00 2.235099999999999865e-01 3.922806999999999683e-02 4.688797999999999888e+01
2.904368999999999961e-03 1.700927999999999995e+00 1.909337000000000062e+00 7.592354000000000269e+00 2.240300000000000069e-01 3.914429999999999993e-02 4.624123000000000161e+01
2.922244000000000057e-03 1.700952999999999937e+00 1.909367000000000036e+00 7.581934999999999647e+00 2.243400000000000116e-01 3.887900999999999857e-02 4.561030000000000229e+01
