#            rhoc              M             Mb              R              C             kl            lam
5.983968000000000100e-04 7.011517000000000444e-01 7.316726999999999537e-01 8.711489000000000260e+00 8.048600000000000199e-02 1.590490999999999988e-01 3.139368999999999869e+04
6.162725000000000191e-04 7.402208000000000121e-01 7.744269000000000291e-01 8.740470000000000184e+00 8.468900000000000039e-02 1.578110000000000068e-01 2.414979999999999927e+04
6.520239999999999630e-04 8.191728999999999816e-01 8.615021999999999958e-01 8.791038000000000352e+00 9.318300000000000194e-02 1.547158999999999895e-01 1.468137000000000080e+04
6.698998000000000062e-04 8.589065999999999645e-01 9.056604000000000321e-01 8.820026999999999617e+00 9.738099999999999534e-02 1.522698000000000107e-01 1.159157999999999993e+04
6.877756000000000494e-04 8.987169000000000407e-01 9.501441000000000470e-01 8.840496999999999161e+00 1.016600000000000004e-01 1.502200999999999953e-01 9.223710999999999331e+03
7.056512999999999501e-04 9.385358999999999785e-01 9.948759000000000352e-01 8.861186999999999259e+00 1.059200000000000003e-01 1.478346000000000104e-01 7.394177999999999884e+03
7.235270999999999933e-04 9.782986999999999655e-01 1.039781000000000066e+00 8.881479000000000568e+00 1.101499999999999979e-01 1.451987000000000139e-01 5.969537999999999556e+03
7.414028000000000024e-04 1.017943999999999960e+00 1.084794999999999954e+00 8.901320999999999373e+00 1.143600000000000033e-01 1.423482000000000081e-01 4.851930999999999585e+03
7.592786000000000457e-04 1.057412000000000019e+00 1.129852000000000078e+00 8.920747000000000426e+00 1.185299999999999965e-01 1.393105000000000038e-01 3.968969000000000051e+03
7.771542999999999464e-04 1.096648999999999985e+00 1.174890999999999908e+00 8.940146000000000370e+00 1.226700000000000013e-01 1.360850999999999866e-01 3.266666999999999916e+03
7.950300999999999896e-04 1.135601000000000083e+00 1.219856999999999969e+00 8.951575999999999311e+00 1.268600000000000005e-01 1.332913000000000014e-01 2.704447999999999865e+03
8.129057999999999987e-04 1.174220999999999959e+00 1.264675999999999911e+00 8.970081000000000415e+00 1.308999999999999886e-01 1.298227000000000131e-01 2.251601000000000113e+03
8.307816000000000419e-04 1.212463000000000068e+00 1.309307999999999916e+00 8.980463999999999558e+00 1.350099999999999911e-01 1.268174999999999997e-01 1.884683999999999969e+03
8.486573000000000510e-04 1.250285000000000091e+00 1.353701000000000043e+00 8.990728999999999971e+00 1.390599999999999892e-01 1.237049000000000065e-01 1.585712999999999965e+03
8.665330999999999858e-04 1.287647999999999904e+00 1.397791000000000006e+00 9.000685000000000713e+00 1.430599999999999927e-01 1.205196999999999935e-01 1.340782999999999902e+03
8.844087999999999949e-04 1.324516000000000027e+00 1.441540999999999961e+00 9.010322000000000386e+00 1.469999999999999918e-01 1.172818000000000055e-01 1.139082000000000107e+03
9.201603000000000473e-04 1.396640000000000104e+00 1.527854000000000045e+00 9.020991999999999678e+00 1.548200000000000132e-01 1.111879000000000062e-01 8.333275999999999613e+02
9.559117999999999912e-04 1.466431000000000040e+00 1.612306000000000017e+00 9.030398999999999177e+00 1.623900000000000066e-01 1.050214000000000009e-01 6.200312999999999874e+02
9.737876000000000344e-04 1.500394000000000005e+00 1.653748999999999914e+00 9.031012000000000484e+00 1.661400000000000099e-01 1.021478999999999998e-01 5.380146999999999480e+02
9.916632999999999351e-04 1.533708999999999989e+00 1.694628999999999941e+00 9.031228999999999729e+00 1.698199999999999987e-01 9.928526999999999492e-02 4.686118000000000166e+02
1.009539000000000053e-03 1.566360999999999892e+00 1.734914000000000067e+00 9.031124000000000152e+00 1.734400000000000108e-01 9.643923000000000079e-02 4.096494999999999891e+02
1.027415000000000056e-03 1.598335999999999979e+00 1.774582000000000104e+00 9.030709999999999127e+00 1.769900000000000084e-01 9.361767000000000005e-02 3.593654000000000224e+02
1.045291000000000059e-03 1.629621999999999904e+00 1.813600000000000101e+00 9.030193000000000580e+00 1.804600000000000093e-01 9.081791999999999643e-02 3.163235000000000241e+02
1.063165999999999937e-03 1.660209999999999964e+00 1.851984999999999992e+00 9.022294000000000480e+00 1.840100000000000069e-01 8.840291999999999595e-02 2.793476999999999748e+02
1.081041999999999940e-03 1.690093000000000067e+00 1.889653999999999945e+00 9.020649999999999835e+00 1.873599999999999988e-01 8.570181999999999800e-02 2.474770000000000039e+02
1.098917999999999943e-03 1.719265999999999961e+00 1.926649000000000056e+00 9.012477000000000515e+00 1.907699999999999951e-01 8.333617999999999582e-02 2.199117999999999995e+02
1.116793999999999946e-03 1.747724000000000055e+00 1.962912999999999908e+00 9.010358000000000089e+00 1.939700000000000035e-01 8.072232000000000018e-02 1.959967000000000041e+02
1.134669000000000042e-03 1.775465999999999989e+00 1.998464000000000018e+00 9.001120999999999484e+00 1.972500000000000087e-01 7.846153000000000155e-02 1.751810000000000116e+02
1.152545000000000045e-03 1.802491000000000065e+00 2.033287000000000067e+00 8.992020000000000124e+00 2.004499999999999893e-01 7.622494000000000491e-02 1.570097000000000094e+02
1.170421000000000048e-03 1.828800999999999899e+00 2.067362999999999840e+00 8.982639000000000706e+00 2.035899999999999932e-01 7.403418999999999972e-02 1.411005999999999858e+02
1.188297000000000051e-03 1.854397000000000073e+00 2.100661999999999807e+00 8.980016000000000886e+00 2.064999999999999891e-01 7.161106999999999889e-02 1.271337000000000046e+02
1.206171999999999930e-03 1.879283000000000037e+00 2.133223999999999787e+00 8.970012000000000540e+00 2.095100000000000018e-01 6.952930999999999695e-02 1.148366999999999933e+02
1.224047999999999933e-03 1.903464000000000045e+00 2.165058000000000149e+00 8.952579000000000065e+00 2.126200000000000034e-01 6.776851000000000402e-02 1.039809999999999945e+02
1.241923999999999936e-03 1.926946000000000048e+00 2.196102000000000221e+00 8.941888999999999754e+00 2.154999999999999971e-01 6.578815000000000357e-02 9.437471999999999639e+01
1.259799999999999939e-03 1.949734000000000078e+00 2.226360999999999812e+00 8.931120999999999199e+00 2.183100000000000041e-01 6.385417999999999650e-02 8.585222000000000264e+01
1.277675000000000035e-03 1.971835999999999922e+00 2.255866999999999845e+00 8.920420999999999268e+00 2.210499999999999965e-01 6.196266000000000274e-02 7.827286999999999750e+01
1.295551000000000038e-03 1.993260999999999949e+00 2.284607999999999972e+00 8.910019999999999385e+00 2.237099999999999922e-01 6.010689999999999783e-02 7.151636000000000593e+01
1.313427000000000041e-03 2.014016999999999946e+00 2.312622999999999873e+00 8.891389000000000209e+00 2.265099999999999891e-01 5.856834000000000345e-02 6.547925999999999647e+01
1.331303000000000044e-03 2.034114000000000200e+00 2.339834000000000191e+00 8.880295000000000272e+00 2.290600000000000136e-01 5.682231000000000087e-02 6.007417999999999836e+01
1.349177999999999922e-03 2.053561999999999887e+00 2.366334000000000160e+00 8.861969000000000207e+00 2.317299999999999915e-01 5.534787000000000040e-02 5.522323000000000093e+01
1.367053999999999925e-03 2.072369999999999823e+00 2.392039000000000026e+00 8.850350999999999857e+00 2.341600000000000070e-01 5.370550999999999797e-02 5.086196000000000339e+01
1.384929999999999928e-03 2.090551000000000048e+00 2.417047000000000168e+00 8.831815000000000637e+00 2.367100000000000037e-01 5.231312999999999935e-02 4.693160000000000309e+01
1.402805999999999931e-03 2.108115000000000183e+00 2.441273999999999944e+00 8.820169999999999177e+00 2.390100000000000002e-01 5.075824000000000308e-02 4.338392999999999944e+01
1.420681000000000027e-03 2.125072999999999990e+00 2.464811999999999781e+00 8.801088000000000022e+00 2.414600000000000080e-01 4.945700000000000096e-02 4.017436000000000007e+01
1.438557000000000030e-03 2.141437999999999953e+00 2.487639000000000156e+00 8.782650000000000290e+00 2.438299999999999912e-01 4.817271000000000053e-02 3.726577999999999946e+01
1.456433000000000033e-03 2.157220999999999833e+00 2.509694000000000091e+00 8.770300999999999902e+00 2.459699999999999942e-01 4.676182000000000255e-02 3.462577999999999889e+01
1.474309000000000036e-03 2.172433999999999976e+00 2.531105999999999856e+00 8.751008000000000564e+00 2.482499999999999984e-01 4.557404999999999790e-02 3.222429999999999950e+01
1.492183999999999915e-03 2.187089999999999979e+00 2.551801000000000208e+00 8.732124999999999915e+00 2.504600000000000160e-01 4.440937999999999830e-02 3.003651999999999944e+01
1.510059999999999918e-03 2.201201000000000185e+00 2.571774000000000004e+00 8.720055000000000334e+00 2.524299999999999877e-01 4.311029000000000250e-02 2.804057999999999851e+01
1.527935999999999921e-03 2.214779000000000053e+00 2.591121999999999925e+00 8.700348999999999222e+00 2.545600000000000085e-01 4.203635000000000010e-02 2.621591000000000093e+01
1.545811999999999924e-03 2.227837000000000067e+00 2.609801000000000037e+00 8.680801000000000656e+00 2.566399999999999793e-01 4.099023999999999723e-02 2.454545999999999850e+01
1.563687000000000020e-03 2.240385999999999989e+00 2.627829999999999888e+00 8.661409000000000802e+00 2.586600000000000010e-01 3.997172999999999699e-02 2.301388000000000034e+01
1.581563000000000023e-03 2.252439999999999998e+00 2.645221999999999962e+00 8.642053000000000651e+00 2.606399999999999828e-01 3.898323000000000066e-02 2.160754000000000019e+01
1.599439000000000026e-03 2.264009999999999856e+00 2.661925000000000097e+00 8.630005999999999844e+00 2.623400000000000176e-01 3.786496000000000306e-02 2.031468999999999880e+01
1.617315000000000029e-03 2.275107999999999908e+00 2.678072999999999926e+00 8.610082999999999487e+00 2.642399999999999749e-01 3.695218000000000114e-02 1.912384000000000128e+01
1.635189999999999907e-03 2.285747000000000195e+00 2.693581000000000003e+00 8.590220999999999663e+00 2.660899999999999932e-01 3.606638000000000205e-02 1.802568000000000126e+01
1.653065999999999910e-03 2.295939000000000174e+00 2.708524999999999849e+00 8.570413999999999533e+00 2.678900000000000170e-01 3.520707000000000003e-02 1.701163000000000025e+01
1.670941999999999913e-03 2.305695000000000050e+00 2.722859999999999836e+00 8.550585999999999132e+00 2.696500000000000008e-01 3.437521999999999800e-02 1.607402000000000086e+01
1.688817999999999916e-03 2.315027000000000168e+00 2.736636999999999986e+00 8.530843000000000842e+00 2.713700000000000001e-01 3.356804000000000038e-02 1.520598000000000027e+01
1.706693000000000012e-03 2.323945999999999845e+00 2.749862999999999946e+00 8.511110000000000397e+00 2.730500000000000149e-01 3.278638999999999859e-02 1.440133999999999936e+01
1.724569000000000015e-03 2.332463999999999871e+00 2.762516000000000194e+00 8.491357999999999961e+00 2.746899999999999897e-01 3.203011000000000053e-02 1.365456999999999965e+01
1.742445000000000018e-03 2.340592000000000006e+00 2.774650999999999978e+00 8.471565000000000012e+00 2.762899999999999801e-01 3.129893000000000258e-02 1.296067999999999998e+01
1.760321000000000021e-03 2.348341000000000012e+00 2.786262999999999934e+00 8.451874999999999361e+00 2.778499999999999859e-01 3.058953999999999840e-02 1.231518999999999942e+01
1.778195999999999900e-03 2.355722000000000094e+00 2.797339000000000020e+00 8.432038000000000366e+00 2.793800000000000172e-01 2.990572000000000022e-02 1.171401999999999965e+01
1.796071999999999903e-03 2.362744000000000177e+00 2.807932000000000095e+00 8.412376999999999327e+00 2.808700000000000085e-01 2.924111999999999892e-02 1.115354999999999919e+01
1.831823999999999909e-03 2.375757000000000119e+00 2.827586999999999851e+00 8.380003999999999564e+00 2.834999999999999742e-01 2.786115000000000119e-02 1.014188000000000045e+01
1.849699000000000005e-03 2.381768000000000107e+00 2.836745000000000072e+00 8.360023999999999234e+00 2.848999999999999866e-01 2.726707999999999910e-02 9.684739999999999682e+00
1.867575000000000008e-03 2.387461000000000055e+00 2.845444000000000084e+00 8.340054999999999552e+00 2.862600000000000144e-01 2.669231000000000034e-02 9.256747999999999976e+00
1.885451000000000011e-03 2.392844999999999889e+00 2.853679000000000077e+00 8.320081999999999312e+00 2.876000000000000223e-01 2.613648999999999833e-02 8.855657000000000778e+00
1.903327000000000014e-03 2.397930999999999813e+00 2.861495999999999817e+00 8.300143000000000271e+00 2.888999999999999901e-01 2.559842000000000020e-02 8.479416000000000508e+00
1.921201999999999892e-03 2.402728000000000197e+00 2.868904000000000121e+00 8.280231000000000563e+00 2.901799999999999935e-01 2.507766000000000162e-02 8.126155999999999935e+00
1.939077999999999895e-03 2.407242999999999800e+00 2.875878999999999852e+00 8.260317000000000576e+00 2.914200000000000124e-01 2.457408999999999982e-02 7.794171999999999656e+00
1.956953999999999898e-03 2.411487000000000158e+00 2.882449999999999957e+00 8.240430999999999173e+00 2.926400000000000112e-01 2.408673000000000064e-02 7.481902999999999970e+00
1.974829999999999901e-03 2.415465999999999891e+00 2.888643000000000072e+00 8.220573999999999160e+00 2.938299999999999801e-01 2.361504999999999854e-02 7.187923999999999758e+00
1.992704999999999997e-03 2.419189999999999952e+00 2.894470000000000098e+00 8.200763000000000247e+00 2.949999999999999845e-01 2.315829000000000151e-02 6.910928000000000182e+00
2.010581000000000000e-03 2.422667000000000126e+00 2.899903999999999815e+00 8.180986000000000757e+00 2.961300000000000043e-01 2.271615999999999913e-02 6.649716999999999878e+00
2.028457000000000003e-03 2.425904000000000060e+00 2.904974999999999863e+00 8.161269000000000773e+00 2.972500000000000142e-01 2.228783000000000153e-02 6.403194000000000052e+00
2.046333000000000006e-03 2.428910000000000124e+00 2.909708000000000183e+00 8.141628000000000753e+00 2.983299999999999841e-01 2.187265999999999863e-02 6.170351000000000141e+00
2.064208000000000102e-03 2.431690000000000129e+00 2.914109999999999978e+00 8.121992999999999796e+00 2.993999999999999995e-01 2.147113999999999967e-02 5.950254000000000154e+00
2.082084000000000105e-03 2.434254000000000140e+00 2.918172000000000210e+00 8.102434999999999832e+00 3.004299999999999748e-01 2.108192000000000052e-02 5.742056999999999967e+00
2.099960000000000108e-03 2.436606999999999967e+00 2.921819999999999862e+00 8.090011000000000507e+00 3.011900000000000133e-01 2.061522000000000007e-02 5.545169999999999710e+00
2.117836000000000111e-03 2.438756999999999842e+00 2.925247999999999848e+00 8.070086999999999122e+00 3.022000000000000242e-01 2.025741000000000000e-02 5.358475000000000321e+00
2.135711000000000206e-03 2.440710000000000157e+00 2.928366000000000025e+00 8.050276000000000209e+00 3.031800000000000050e-01 1.991002999999999870e-02 5.181479999999999642e+00
2.153587000000000209e-03 2.442473000000000116e+00 2.931172000000000111e+00 8.030528000000000333e+00 3.041499999999999759e-01 1.957336999999999966e-02 5.013562000000000296e+00
2.171463000000000212e-03 2.444052000000000113e+00 2.933708000000000204e+00 8.010910000000000863e+00 3.050899999999999723e-01 1.924628999999999923e-02 4.854148000000000351e+00
2.189339000000000215e-03 2.445453000000000099e+00 2.935980999999999952e+00 7.991422000000000025e+00 3.060100000000000042e-01 1.892848000000000100e-02 4.702710999999999864e+00
2.207213999999999877e-03 2.446682000000000023e+00 2.937974000000000085e+00 7.972056000000000253e+00 3.069100000000000161e-01 1.861975999999999909e-02 4.558765000000000178e+00
2.225089999999999880e-03 2.447744999999999838e+00 2.939608999999999916e+00 7.960009000000000334e+00 3.075100000000000056e-01 1.823800999999999894e-02 4.422044999999999781e+00
2.242965999999999883e-03 2.448647999999999936e+00 2.941085000000000171e+00 7.940134999999999721e+00 3.083899999999999975e-01 1.795642999999999892e-02 4.291774000000000200e+00
2.260841999999999886e-03 2.449394999999999989e+00 2.942302000000000195e+00 7.920461999999999669e+00 3.092500000000000249e-01 1.768192000000000028e-02 4.167702000000000240e+00
2.278716999999999982e-03 2.449993000000000087e+00 2.943274999999999864e+00 7.901002000000000081e+00 3.100899999999999768e-01 1.741412000000000168e-02 4.049462000000000117e+00
2.296592999999999985e-03 2.450445999999999902e+00 2.944033999999999818e+00 7.881713999999999665e+00 3.109000000000000097e-01 1.715331000000000147e-02 3.936720000000000219e+00
2.314468999999999988e-03 2.450759000000000132e+00 2.944497999999999838e+00 7.870002999999999638e+00 3.114100000000000201e-01 1.682078999999999866e-02 3.829362000000000155e+00
2.332344999999999991e-03 2.450937999999999839e+00 2.944783999999999846e+00 7.850177999999999656e+00 3.122099999999999875e-01 1.658389000000000044e-02 3.726755999999999958e+00
