#            rhoc              M             Mb              R              C             kl            lam
1.116793999999999946e-03 1.060985999999999985e+00 1.149037000000000086e+00 8.120257000000000502e+00 1.306599999999999984e-01 1.005293000000000020e-01 1.759959000000000060e+03
1.134669000000000042e-03 1.086232000000000086e+00 1.178778000000000103e+00 8.112757999999999470e+00 1.338900000000000090e-01 9.955329000000000261e-02 1.542391000000000076e+03
1.152545000000000045e-03 1.111186000000000007e+00 1.208283999999999914e+00 8.110836000000000823e+00 1.370000000000000107e-01 9.817462999999999884e-02 1.356132000000000062e+03
1.170421000000000048e-03 1.135834000000000010e+00 1.237556000000000100e+00 8.110210000000000363e+00 1.400500000000000078e-01 9.666745999999999672e-02 1.196121000000000095e+03
1.188297000000000051e-03 1.160163000000000055e+00 1.266590000000000105e+00 8.103113999999999706e+00 1.431699999999999917e-01 9.549770000000000481e-02 1.058196999999999889e+03
1.224047999999999933e-03 1.207818000000000058e+00 1.323784000000000072e+00 8.100111999999999313e+00 1.491099999999999925e-01 9.238000999999999852e-02 8.354765999999999622e+02
1.241923999999999936e-03 1.231125000000000025e+00 1.351955000000000018e+00 8.091964000000000823e+00 1.521399999999999975e-01 9.114998000000000544e-02 7.454600000000000364e+02
1.259799999999999939e-03 1.254073999999999911e+00 1.379788000000000014e+00 8.090353000000000350e+00 1.550100000000000089e-01 8.952337000000000489e-02 6.669094000000000051e+02
1.277675000000000035e-03 1.276658000000000071e+00 1.407316999999999929e+00 8.082152999999999921e+00 1.579599999999999893e-01 8.823709000000000413e-02 5.981671000000000049e+02
1.295551000000000038e-03 1.298871000000000109e+00 1.434482999999999953e+00 8.080446000000000240e+00 1.607399999999999940e-01 8.657691000000000692e-02 5.378449000000000524e+02
1.313427000000000041e-03 1.320708999999999911e+00 1.461324999999999985e+00 8.072165999999999286e+00 1.636100000000000054e-01 8.525307999999999498e-02 4.847679999999999723e+02
1.331303000000000044e-03 1.342167000000000110e+00 1.487783999999999995e+00 8.070225999999999900e+00 1.663100000000000134e-01 8.358279000000000403e-02 4.379472999999999843e+02
1.349177999999999922e-03 1.363242000000000065e+00 1.513902000000000081e+00 8.061344000000000065e+00 1.691100000000000103e-01 8.226321000000000327e-02 3.965402000000000271e+02
1.367053999999999925e-03 1.383931000000000022e+00 1.539625999999999939e+00 8.060009000000000867e+00 1.716999999999999915e-01 8.055408000000000013e-02 3.598335999999999899e+02
1.384929999999999928e-03 1.404231000000000007e+00 1.564985000000000070e+00 8.050440999999999292e+00 1.744300000000000017e-01 7.925456999999999641e-02 3.272192999999999756e+02
1.402805999999999931e-03 1.424137999999999904e+00 1.589960000000000040e+00 8.041579000000000477e+00 1.771000000000000074e-01 7.791489000000000054e-02 2.981775999999999840e+02
1.420681000000000027e-03 1.443651000000000018e+00 1.614538999999999946e+00 8.033058999999999727e+00 1.797100000000000086e-01 7.655678999999999956e-02 2.722617000000000189e+02
1.438557000000000030e-03 1.462766999999999928e+00 1.638682999999999890e+00 8.030276999999999887e+00 1.821599999999999886e-01 7.493199000000000387e-02 2.490884000000000071e+02
1.474309000000000036e-03 1.499805000000000055e+00 1.685801000000000105e+00 8.011886999999999759e+00 1.872000000000000053e-01 7.230206000000000133e-02 2.096810999999999865e+02
1.492183999999999915e-03 1.517727999999999966e+00 1.708733999999999975e+00 8.002684000000000353e+00 1.896500000000000130e-01 7.099700000000000455e-02 1.929113999999999862e+02
1.510059999999999918e-03 1.535252999999999979e+00 1.731244999999999923e+00 7.993539000000000172e+00 1.920600000000000085e-01 6.969838000000000422e-02 1.777983000000000118e+02
1.527935999999999921e-03 1.552381999999999929e+00 1.753298999999999941e+00 7.990155999999999814e+00 1.942899999999999905e-01 6.816461999999999521e-02 1.641537999999999897e+02
1.545811999999999924e-03 1.569118000000000013e+00 1.774958999999999953e+00 7.980444000000000315e+00 1.966199999999999892e-01 6.691745999999999805e-02 1.518120000000000118e+02
1.563687000000000020e-03 1.585461000000000009e+00 1.796191000000000093e+00 7.970582000000000278e+00 1.989100000000000035e-01 6.568941999999999837e-02 1.406295000000000073e+02
1.581563000000000023e-03 1.601415000000000033e+00 1.816996000000000056e+00 7.960861000000000409e+00 2.011600000000000055e-01 6.446968999999999617e-02 1.304801999999999964e+02
1.599439000000000026e-03 1.616983000000000059e+00 1.837374000000000063e+00 7.951133999999999702e+00 2.033699999999999952e-01 6.326558999999999655e-02 1.212533999999999992e+02
1.617315000000000029e-03 1.632168999999999981e+00 1.857320000000000082e+00 7.941144000000000425e+00 2.055299999999999905e-01 6.208811000000000191e-02 1.128515000000000015e+02
1.635189999999999907e-03 1.646975000000000078e+00 1.876840999999999982e+00 7.931289999999999729e+00 2.076600000000000112e-01 6.092233999999999844e-02 1.051888000000000005e+02
1.670941999999999913e-03 1.675465999999999900e+00 1.914600999999999997e+00 7.911127999999999716e+00 2.117900000000000060e-01 5.866190999999999767e-02 9.178650000000000375e+01
1.688817999999999916e-03 1.689159000000000077e+00 1.932846000000000064e+00 7.901049999999999685e+00 2.137900000000000078e-01 5.755952999999999764e-02 8.592059999999999320e+01
1.706693000000000012e-03 1.702490000000000059e+00 1.950666999999999929e+00 7.890786000000000300e+00 2.157600000000000073e-01 5.648318000000000089e-02 8.053902999999999679e+01
1.724569000000000015e-03 1.715464000000000100e+00 1.968070999999999904e+00 7.880594999999999573e+00 2.176800000000000124e-01 5.542380999999999697e-02 7.559489000000000658e+01
1.742445000000000018e-03 1.728085000000000093e+00 1.985058999999999907e+00 7.870371999999999701e+00 2.195699999999999874e-01 5.438545000000000185e-02 7.104645999999999617e+01
1.760321000000000021e-03 1.740358999999999989e+00 2.001635999999999971e+00 7.860217999999999705e+00 2.214099999999999957e-01 5.336491000000000151e-02 6.685648999999999376e+01
1.778195999999999900e-03 1.752291000000000043e+00 2.017805000000000071e+00 7.850037000000000376e+00 2.232200000000000017e-01 5.236568999999999946e-02 6.299170000000000158e+01
1.796071999999999903e-03 1.763886000000000065e+00 2.033612999999999893e+00 7.833247000000000071e+00 2.251799999999999913e-01 5.160391999999999757e-02 5.942213000000000278e+01
1.813947999999999906e-03 1.775150000000000006e+00 2.048973999999999851e+00 7.822490000000000165e+00 2.269299999999999928e-01 5.066073000000000104e-02 5.612156000000000233e+01
1.831823999999999909e-03 1.786089000000000038e+00 2.063937000000000133e+00 7.811733000000000260e+00 2.286400000000000099e-01 4.973758000000000346e-02 5.306575999999999738e+01
1.849699000000000005e-03 1.796708999999999889e+00 2.078508999999999940e+00 7.801118999999999915e+00 2.303099999999999870e-01 4.882990000000000247e-02 5.023319000000000045e+01
1.867575000000000008e-03 1.807013999999999898e+00 2.092693000000000136e+00 7.790631000000000306e+00 2.319499999999999895e-01 4.793845000000000051e-02 4.760448999999999842e+01
1.885451000000000011e-03 1.817012000000000072e+00 2.106498000000000204e+00 7.780276999999999887e+00 2.335399999999999976e-01 4.706305999999999684e-02 4.516221999999999781e+01
1.903327000000000014e-03 1.826707000000000081e+00 2.119927999999999813e+00 7.770044000000000395e+00 2.351000000000000034e-01 4.620417999999999747e-02 4.289063000000000159e+01
1.921201999999999892e-03 1.836106999999999934e+00 2.133033000000000179e+00 7.752640000000000420e+00 2.368399999999999950e-01 4.557546999999999987e-02 4.077539000000000158e+01
1.939077999999999895e-03 1.845215999999999967e+00 2.145719000000000154e+00 7.741668999999999912e+00 2.383500000000000063e-01 4.477441000000000060e-02 3.880387000000000342e+01
1.956953999999999898e-03 1.854041999999999968e+00 2.158046000000000131e+00 7.730923999999999907e+00 2.398200000000000054e-01 4.398579999999999851e-02 3.696410000000000196e+01
1.974829999999999901e-03 1.862591000000000108e+00 2.170023000000000035e+00 7.720443000000000389e+00 2.412499999999999922e-01 4.320861000000000146e-02 3.524540999999999968e+01
1.992704999999999997e-03 1.870868999999999893e+00 2.181655000000000122e+00 7.710071000000000119e+00 2.426500000000000046e-01 4.244711999999999791e-02 3.363812999999999676e+01
2.010581000000000000e-03 1.878883000000000081e+00 2.192998999999999921e+00 7.692757000000000289e+00 2.442400000000000126e-01 4.189251000000000086e-02 3.213336999999999932e+01
2.046333000000000006e-03 1.894144999999999968e+00 2.214577999999999935e+00 7.670884000000000036e+00 2.469300000000000106e-01 4.048440999999999845e-02 2.940071999999999974e+01
2.064208000000000102e-03 1.901404000000000094e+00 2.224886999999999837e+00 7.660356000000000165e+00 2.482099999999999862e-01 3.979537999999999826e-02 2.815878999999999976e+01
2.082084000000000105e-03 1.908425000000000038e+00 2.234884999999999788e+00 7.650038000000000338e+00 2.494699999999999973e-01 3.911793999999999688e-02 2.699154000000000053e+01
2.099960000000000108e-03 1.915210999999999997e+00 2.244629000000000207e+00 7.632551999999999559e+00 2.509299999999999864e-01 3.863806999999999658e-02 2.589341999999999899e+01
2.117836000000000111e-03 1.921770999999999896e+00 2.254011999999999905e+00 7.621583000000000219e+00 2.521499999999999853e-01 3.800726000000000104e-02 2.485955999999999833e+01
2.135711000000000206e-03 1.928107999999999933e+00 2.263097999999999832e+00 7.610701999999999856e+00 2.533400000000000096e-01 3.738984000000000057e-02 2.388522000000000034e+01
2.153587000000000209e-03 1.934228999999999976e+00 2.271900000000000031e+00 7.600192999999999977e+00 2.545000000000000040e-01 3.677870999999999918e-02 2.296617000000000175e+01
2.171463000000000212e-03 1.940139999999999976e+00 2.280480999999999980e+00 7.583067999999999920e+00 2.558500000000000218e-01 3.634071999999999997e-02 2.209846999999999895e+01
2.189339000000000215e-03 1.945845000000000047e+00 2.288723000000000063e+00 7.572033000000000236e+00 2.569799999999999862e-01 3.576979999999999743e-02 2.127879000000000076e+01
2.207213999999999877e-03 1.951349999999999918e+00 2.296691000000000038e+00 7.561081999999999859e+00 2.580799999999999761e-01 3.521106000000000236e-02 2.050368999999999886e+01
2.225089999999999880e-03 1.956660000000000066e+00 2.304396999999999807e+00 7.550466000000000122e+00 2.591399999999999815e-01 3.465850999999999654e-02 1.977018999999999949e+01
2.242965999999999883e-03 1.961780000000000079e+00 2.311847999999999903e+00 7.540077000000000140e+00 2.601800000000000224e-01 3.411457999999999852e-02 1.907551000000000130e+01
2.278716999999999982e-03 1.971470000000000056e+00 2.326052999999999926e+00 7.511674000000000184e+00 2.624500000000000166e-01 3.323522000000000282e-02 1.779260999999999981e+01
2.296592999999999985e-03 1.976050000000000084e+00 2.332755000000000134e+00 7.500910000000000188e+00 2.634400000000000075e-01 3.273687000000000125e-02 1.719989999999999952e+01
2.314468999999999988e-03 1.980458999999999969e+00 2.339223000000000052e+00 7.490325999999999596e+00 2.644000000000000239e-01 3.224703000000000291e-02 1.663691999999999993e+01
2.332344999999999991e-03 1.984701999999999966e+00 2.345467000000000191e+00 7.480044000000000359e+00 2.653300000000000103e-01 3.176294999999999813e-02 1.610179000000000116e+01
2.350220000000000087e-03 1.988782999999999967e+00 2.351541999999999799e+00 7.462284999999999613e+00 2.665100000000000247e-01 3.144790000000000085e-02 1.559276000000000018e+01
2.368096000000000090e-03 1.992706000000000088e+00 2.357331999999999983e+00 7.451444999999999652e+00 2.674300000000000010e-01 3.099711000000000133e-02 1.510830999999999946e+01
2.385972000000000093e-03 1.996475999999999917e+00 2.362908000000000008e+00 7.440825000000000244e+00 2.683099999999999929e-01 3.055288000000000101e-02 1.464689000000000085e+01
2.403848000000000096e-03 2.000097999999999931e+00 2.368275000000000130e+00 7.430288000000000004e+00 2.691799999999999748e-01 3.011793000000000109e-02 1.420711999999999975e+01
2.421723000000000191e-03 2.003573999999999966e+00 2.373441999999999830e+00 7.420021000000000200e+00 2.700199999999999823e-01 2.968826000000000104e-02 1.378771000000000058e+01
2.439599000000000194e-03 2.006908999999999832e+00 2.378470999999999780e+00 7.402358000000000438e+00 2.711200000000000276e-01 2.941554999999999864e-02 1.338744999999999941e+01
2.457475000000000197e-03 2.010107000000000088e+00 2.383234999999999992e+00 7.391505999999999688e+00 2.719500000000000250e-01 2.901634999999999978e-02 1.300530999999999970e+01
2.475351000000000200e-03 2.013170999999999822e+00 2.387808000000000153e+00 7.380874999999999631e+00 2.727600000000000025e-01 2.862258999999999984e-02 1.264019000000000048e+01
2.493225999999999862e-03 2.016105000000000036e+00 2.392198000000000047e+00 7.370423999999999864e+00 2.735400000000000054e-01 2.823494000000000004e-02 1.229113000000000078e+01
2.511101999999999865e-03 2.018912999999999958e+00 2.396408000000000094e+00 7.360074000000000005e+00 2.743099999999999983e-01 2.785475999999999924e-02 1.195725000000000016e+01
2.528977999999999868e-03 2.021598000000000006e+00 2.400509000000000004e+00 7.342748000000000275e+00 2.753200000000000092e-01 2.761446999999999860e-02 1.163765000000000072e+01
2.546853999999999871e-03 2.024163000000000157e+00 2.404364000000000168e+00 7.331883999999999624e+00 2.760799999999999921e-01 2.726050000000000001e-02 1.133165999999999940e+01
2.564728999999999967e-03 2.026610999999999940e+00 2.408049999999999802e+00 7.321215999999999724e+00 2.768100000000000005e-01 2.691141999999999840e-02 1.103847999999999985e+01
2.582604999999999970e-03 2.028945999999999916e+00 2.411573999999999884e+00 7.310781999999999670e+00 2.775299999999999989e-01 2.656642999999999852e-02 1.075741999999999976e+01
2.600480999999999973e-03 2.031171000000000060e+00 2.414934000000000136e+00 7.300297999999999732e+00 2.782299999999999773e-01 2.623057000000000166e-02 1.048784999999999989e+01
2.618356999999999976e-03 2.033288999999999902e+00 2.418144999999999989e+00 7.290091999999999572e+00 2.789099999999999913e-01 2.589777000000000051e-02 1.022916999999999987e+01
2.636232000000000072e-03 2.035302000000000167e+00 2.421272000000000091e+00 7.272815999999999725e+00 2.798499999999999877e-01 2.569729000000000110e-02 9.980779000000000067e+00
2.654108000000000075e-03 2.037214000000000080e+00 2.424173999999999829e+00 7.262100000000000222e+00 2.805300000000000016e-01 2.538763999999999951e-02 9.742240999999999929e+00
2.671984000000000078e-03 2.039026999999999923e+00 2.426928999999999892e+00 7.251482000000000205e+00 2.811899999999999955e-01 2.508356999999999948e-02 9.512999000000000649e+00
2.707735000000000176e-03 2.042367000000000044e+00 2.432017999999999791e+00 7.230591000000000435e+00 2.824599999999999889e-01 2.449087000000000139e-02 9.080577999999999150e+00
2.743487000000000182e-03 2.045342000000000215e+00 2.436570999999999820e+00 7.210092999999999641e+00 2.836799999999999877e-01 2.391897999999999941e-02 8.680129000000000872e+00
2.761363000000000185e-03 2.046698999999999824e+00 2.438655999999999935e+00 7.200003999999999849e+00 2.842600000000000127e-01 2.364033000000000106e-02 8.490940999999999406e+00
2.779237999999999847e-03 2.047972000000000126e+00 2.440679999999999961e+00 7.182380000000000209e+00 2.851400000000000046e-01 2.349085000000000062e-02 8.308619000000000199e+00
2.797113999999999850e-03 2.049164000000000208e+00 2.442508999999999819e+00 7.171864000000000239e+00 2.857199999999999740e-01 2.323056999999999900e-02 8.132896999999999821e+00
2.832865999999999856e-03 2.051311000000000107e+00 2.445809999999999818e+00 7.151008000000000031e+00 2.868600000000000039e-01 2.272495000000000070e-02 7.799923999999999857e+00
2.868616999999999955e-03 2.053157000000000121e+00 2.448659999999999837e+00 7.130486999999999576e+00 2.879399999999999737e-01 2.223680999999999922e-02 7.489727000000000245e+00
2.904368999999999961e-03 2.054717999999999822e+00 2.451077999999999868e+00 7.110140000000000349e+00 2.889800000000000146e-01 2.176768999999999926e-02 7.200296999999999947e+00
2.922244000000000057e-03 2.055396000000000001e+00 2.452134000000000036e+00 7.100046999999999997e+00 2.894900000000000251e-01 2.153971999999999831e-02 7.062799000000000049e+00
2.957996000000000063e-03 2.056557999999999886e+00 2.454016000000000197e+00 7.072554000000000229e+00 2.907799999999999829e-01 2.120794000000000151e-02 6.801177000000000028e+00
2.975872000000000066e-03 2.057043999999999873e+00 2.454771000000000036e+00 7.062206999999999901e+00 2.912699999999999734e-01 2.099757000000000012e-02 6.676705000000000112e+00
3.029499000000000167e-03 2.058145000000000113e+00 2.456484999999999808e+00 7.031399999999999650e+00 2.927100000000000257e-01 2.039028999999999842e-02 6.326467000000000063e+00
3.047375000000000170e-03 2.058397999999999950e+00 2.456881000000000093e+00 7.021233999999999753e+00 2.931699999999999862e-01 2.019510999999999876e-02 6.216921000000000141e+00
3.065251000000000173e-03 2.058596999999999788e+00 2.457192000000000043e+00 7.011090000000000266e+00 2.936199999999999921e-01 2.000381999999999855e-02 6.110731000000000357e+00
3.083125999999999835e-03 2.058742000000000072e+00 2.457418000000000102e+00 7.000929000000000180e+00 2.940699999999999981e-01 1.981687999999999852e-02 6.007761999999999603e+00
3.101001999999999838e-03 2.058835999999999888e+00 2.457564000000000082e+00 6.990759999999999863e+00 2.945099999999999940e-01 1.963403999999999844e-02 5.907884000000000135e+00
