#            rhoc              M             Mb              R              C             kl            lam
6.162725000000000191e-04 1.037938999999999945e+00 1.106028000000000011e+00 9.250007000000000090e+00 1.122100000000000042e-01 1.561953000000000091e-01 5.853657000000000153e+03
6.341482999999999539e-04 1.102565999999999935e+00 1.179713000000000012e+00 9.301607000000000625e+00 1.185299999999999965e-01 1.523577999999999877e-01 4.340507999999999811e+03
6.520239999999999630e-04 1.167472000000000065e+00 1.254318999999999962e+00 9.360105000000000786e+00 1.247299999999999937e-01 1.473992000000000080e-01 3.255179000000000087e+03
6.698998000000000062e-04 1.232453000000000021e+00 1.329633000000000065e+00 9.410171000000000063e+00 1.309700000000000031e-01 1.426395000000000024e-01 2.467655000000000200e+03
6.877756000000000494e-04 1.297312000000000021e+00 1.405458000000000096e+00 9.452522999999999342e+00 1.372500000000000109e-01 1.380436999999999914e-01 1.889914999999999964e+03
7.056512999999999501e-04 1.361860999999999988e+00 1.481548000000000087e+00 9.500310000000000699e+00 1.433500000000000052e-01 1.327110999999999985e-01 1.461641000000000076e+03
7.235270999999999933e-04 1.425925000000000109e+00 1.557719000000000076e+00 9.540324000000000026e+00 1.494600000000000095e-01 1.276554000000000022e-01 1.140983999999999924e+03
7.414028000000000024e-04 1.489338999999999968e+00 1.633798000000000084e+00 9.572570999999999941e+00 1.555799999999999961e-01 1.228829000000000032e-01 8.986174999999999500e+02
7.592786000000000457e-04 1.551951000000000080e+00 1.709534000000000109e+00 9.610257000000000716e+00 1.614899999999999947e-01 1.175883000000000067e-01 7.137699000000000069e+02
7.771542999999999464e-04 1.613618999999999915e+00 1.784809000000000090e+00 9.640204999999999913e+00 1.673800000000000010e-01 1.126494999999999996e-01 5.715626999999999498e+02
7.950300999999999896e-04 1.674217999999999984e+00 1.859445000000000014e+00 9.662183000000000632e+00 1.732799999999999896e-01 1.080722999999999961e-01 4.612531999999999925e+02
8.129057999999999987e-04 1.733023999999999898e+00 1.932484000000000091e+00 9.690105000000000857e+00 1.788399999999999990e-01 1.031408999999999937e-01 3.758023999999999774e+02
8.307816000000000419e-04 1.783371999999999957e+00 1.995551999999999992e+00 9.702289999999999637e+00 1.838100000000000012e-01 9.944369999999999599e-02 3.159712000000000103e+02
8.486573000000000510e-04 1.832054000000000071e+00 2.056979999999999809e+00 9.720376999999999157e+00 1.884800000000000086e-01 9.543873999999999413e-02 2.675208000000000084e+02
8.665330999999999858e-04 1.879075000000000051e+00 2.116763999999999868e+00 9.730793999999999500e+00 1.931100000000000039e-01 9.181854999999999878e-02 2.279607000000000028e+02
8.844087999999999949e-04 1.924449999999999994e+00 2.174884000000000039e+00 9.740501999999999327e+00 1.975699999999999956e-01 8.824361999999999484e-02 1.954183999999999912e+02
9.022846000000000382e-04 1.968199999999999950e+00 2.231323999999999863e+00 9.750026000000000082e+00 2.018699999999999939e-01 8.470608999999999777e-02 1.684635000000000105e+02
9.201603000000000473e-04 2.010349000000000164e+00 2.286115999999999815e+00 9.750716999999999857e+00 2.061699999999999922e-01 8.158269999999999411e-02 1.459930999999999983e+02
9.380360999999999821e-04 2.050921999999999912e+00 2.339223000000000052e+00 9.751270999999999134e+00 2.103200000000000069e-01 7.849565000000000015e-02 1.271494000000000000e+02
9.559117999999999912e-04 2.089948999999999835e+00 2.390668999999999933e+00 9.751201000000000008e+00 2.143299999999999927e-01 7.547689000000000481e-02 1.112588999999999970e+02
9.737876000000000344e-04 2.127457999999999849e+00 2.440443999999999836e+00 9.750543000000000404e+00 2.181899999999999951e-01 7.253368999999999789e-02 9.778833000000000197e+01
9.916632999999999351e-04 2.163482000000000127e+00 2.488566000000000056e+00 9.750007000000000090e+00 2.218999999999999861e-01 6.964752999999999916e-02 8.631224000000000274e+01
1.009539000000000053e-03 2.198052999999999813e+00 2.535096999999999934e+00 9.740586999999999662e+00 2.256599999999999995e-01 6.713619999999999310e-02 7.648926000000000158e+01
1.027415000000000056e-03 2.231203999999999965e+00 2.579992999999999981e+00 9.731332999999999345e+00 2.292800000000000116e-01 6.467198000000000391e-02 6.804406000000000176e+01
1.045291000000000059e-03 2.262969000000000008e+00 2.623296999999999990e+00 9.721759000000000484e+00 2.327700000000000047e-01 6.227702999999999711e-02 6.075296999999999770e+01
1.063165999999999937e-03 2.293384000000000089e+00 2.665026000000000117e+00 9.711629000000000289e+00 2.361499999999999988e-01 5.996214999999999878e-02 5.443298999999999666e+01
1.081041999999999940e-03 2.322484000000000215e+00 2.705185000000000173e+00 9.700951999999999131e+00 2.394100000000000117e-01 5.772870000000000085e-02 4.893381000000000114e+01
1.098917999999999943e-03 2.350302999999999809e+00 2.743806999999999885e+00 9.690262000000000597e+00 2.425400000000000056e-01 5.556229000000000029e-02 4.413130999999999915e+01
1.116793999999999946e-03 2.376879000000000186e+00 2.780981999999999843e+00 9.672097000000000833e+00 2.457499999999999962e-01 5.367061000000000054e-02 3.992202999999999946e+01
1.134669000000000042e-03 2.402247000000000021e+00 2.816638999999999893e+00 9.660384000000000526e+00 2.486700000000000021e-01 5.166230000000000128e-02 3.622144999999999726e+01
1.152545000000000045e-03 2.426442999999999905e+00 2.850884000000000196e+00 9.641520999999999120e+00 2.516700000000000048e-01 4.990640999999999827e-02 3.295658999999999850e+01
1.170421000000000048e-03 2.449501999999999846e+00 2.883647999999999989e+00 9.630012000000000683e+00 2.543599999999999750e-01 4.802354000000000345e-02 3.006822999999999979e+01
1.188297000000000051e-03 2.471459999999999990e+00 2.915071000000000190e+00 9.610196000000000183e+00 2.571700000000000097e-01 4.640931999999999696e-02 2.750470999999999933e+01
1.206171999999999930e-03 2.492351999999999901e+00 2.945117000000000207e+00 9.590422000000000224e+00 2.598799999999999999e-01 4.484880000000000116e-02 2.522327999999999903e+01
1.224047999999999933e-03 2.512211000000000194e+00 2.973850999999999800e+00 9.570557000000000869e+00 2.624900000000000011e-01 4.334489999999999871e-02 2.318739000000000061e+01
1.241923999999999936e-03 2.531073999999999824e+00 3.001295999999999964e+00 9.550532999999999717e+00 2.650199999999999778e-01 4.189840999999999704e-02 2.136586000000000141e+01
1.259799999999999939e-03 2.548972000000000016e+00 3.027451000000000114e+00 9.530417999999999168e+00 2.674599999999999755e-01 4.050677999999999918e-02 1.973198999999999970e+01
1.277675000000000035e-03 2.565939999999999888e+00 3.052388999999999797e+00 9.510187000000000168e+00 2.698099999999999943e-01 3.916942999999999814e-02 1.826287999999999911e+01
1.295551000000000038e-03 2.582008000000000081e+00 3.076130000000000031e+00 9.490023000000000764e+00 2.720799999999999885e-01 3.788133999999999946e-02 1.693879000000000090e+01
1.313427000000000041e-03 2.597210000000000019e+00 3.098743999999999943e+00 9.462090999999999141e+00 2.744900000000000118e-01 3.679284000000000027e-02 1.574244999999999983e+01
1.331303000000000044e-03 2.611575999999999897e+00 3.120143999999999807e+00 9.441048999999999580e+00 2.766199999999999770e-01 3.561468999999999746e-02 1.465972999999999971e+01
1.349177999999999922e-03 2.625135999999999914e+00 3.140458000000000194e+00 9.420315000000000438e+00 2.786699999999999733e-01 3.447697999999999735e-02 1.367747999999999919e+01
1.384929999999999928e-03 2.649955999999999978e+00 3.177951999999999888e+00 9.371161000000000740e+00 2.827799999999999758e-01 3.246733999999999731e-02 1.197095999999999982e+01
1.402805999999999931e-03 2.661273000000000000e+00 3.195133999999999919e+00 9.350229999999999819e+00 2.846199999999999841e-01 3.146002999999999994e-02 1.122877000000000081e+01
1.420681000000000027e-03 2.671896999999999966e+00 3.211389000000000049e+00 9.322043999999999997e+00 2.866199999999999859e-01 3.061142999999999850e-02 1.054992000000000019e+01
1.438557000000000030e-03 2.681855999999999796e+00 3.226624000000000159e+00 9.300539000000000556e+00 2.883499999999999952e-01 2.968998000000000123e-02 9.928463999999999956e+00
1.456433000000000033e-03 2.691174000000000177e+00 3.240952000000000055e+00 9.279999999999999361e+00 2.899999999999999800e-01 2.879077999999999846e-02 9.358212999999999226e+00
1.474309000000000036e-03 2.699876999999999860e+00 3.254430000000000156e+00 9.250816000000000372e+00 2.918499999999999983e-01 2.805877000000000024e-02 8.834001999999999910e+00
1.492183999999999915e-03 2.707988999999999979e+00 3.266998000000000069e+00 9.230026000000000508e+00 2.933899999999999841e-01 2.723215999999999831e-02 8.351623999999999270e+00
1.510059999999999918e-03 2.715533000000000197e+00 3.278802000000000216e+00 9.200995000000000701e+00 2.951300000000000034e-01 2.655760000000000065e-02 7.906717000000000439e+00
1.527935999999999921e-03 2.722531000000000034e+00 3.289731999999999879e+00 9.180056000000000438e+00 2.965700000000000003e-01 2.579671999999999868e-02 7.496095999999999648e+00
1.545811999999999924e-03 2.729006000000000043e+00 3.299917000000000211e+00 9.151120999999999839e+00 2.982199999999999851e-01 2.517625000000000071e-02 7.116202999999999612e+00
1.563687000000000020e-03 2.734979000000000049e+00 3.309289999999999843e+00 9.130062999999999818e+00 2.995599999999999929e-01 2.447565000000000157e-02 6.764593999999999774e+00
1.581563000000000023e-03 2.740470000000000184e+00 3.318016000000000076e+00 9.101110999999999507e+00 3.011099999999999888e-01 2.390665999999999972e-02 6.438350999999999935e+00
1.599439000000000026e-03 2.745497999999999994e+00 3.325975000000000126e+00 9.080063000000000883e+00 3.023700000000000276e-01 2.326001999999999931e-02 6.135603999999999836e+00
1.617315000000000029e-03 2.750083000000000055e+00 3.333311999999999831e+00 9.051118000000000663e+00 3.038399999999999990e-01 2.273823999999999984e-02 5.853926999999999659e+00
1.635189999999999907e-03 2.752295999999999854e+00 3.336812000000000111e+00 9.040314999999999657e+00 3.044499999999999984e-01 2.242144999999999902e-02 5.714971000000000245e+00
1.653065999999999910e-03 2.754106999999999861e+00 3.339698999999999973e+00 9.030125999999999209e+00 3.049899999999999833e-01 2.215614000000000125e-02 5.597163000000000110e+00
1.670941999999999913e-03 2.755736999999999881e+00 3.342306000000000221e+00 9.020022000000000872e+00 3.055100000000000038e-01 2.190206999999999918e-02 5.485834999999999795e+00
1.688817999999999916e-03 2.757188000000000194e+00 3.344704000000000121e+00 9.002383999999999276e+00 3.062699999999999867e-01 2.174952000000000135e-02 5.380398999999999710e+00
1.706693000000000012e-03 2.758459999999999912e+00 3.346735999999999933e+00 8.991903000000000645e+00 3.067699999999999871e-01 2.152118999999999907e-02 5.280802000000000440e+00
1.724569000000000015e-03 2.759558000000000177e+00 3.348491000000000106e+00 8.981488999999999834e+00 3.072500000000000231e-01 2.130196000000000173e-02 5.186475999999999864e+00
1.742445000000000018e-03 2.760486999999999913e+00 3.349975999999999843e+00 8.971116999999999564e+00 3.077099999999999835e-01 2.109147999999999926e-02 5.097063000000000343e+00
1.760321000000000021e-03 2.761251999999999818e+00 3.351204000000000072e+00 8.960917000000000243e+00 3.081400000000000250e-01 2.088775000000000007e-02 5.012243999999999922e+00
1.778195999999999900e-03 2.761859999999999982e+00 3.352177999999999880e+00 8.950708999999999804e+00 3.085600000000000009e-01 2.069232999999999836e-02 4.931705000000000005e+00
1.796071999999999903e-03 2.762315000000000076e+00 3.352911000000000197e+00 8.940581999999999141e+00 3.089600000000000124e-01 2.050375000000000114e-02 4.855173999999999879e+00
1.813947999999999906e-03 2.762624000000000191e+00 3.353406999999999805e+00 8.930433999999999983e+00 3.093500000000000139e-01 2.032277000000000042e-02 4.782391999999999754e+00
1.831823999999999909e-03 2.762793999999999972e+00 3.353680000000000216e+00 8.920360999999999763e+00 3.097199999999999953e-01 2.014793000000000139e-02 4.713127000000000066e+00
