#            rhoc              M             Mb              R              C             kl            lam
6.520239999999999630e-04 4.516851000000000060e-01 4.655405000000000237e-01 7.501339999999999897e+00 6.021399999999999669e-02 1.504651999999999934e-01 1.267243999999999942e+05
6.698998000000000062e-04 4.836092000000000168e-01 4.996553000000000244e-01 7.530672000000000033e+00 6.421899999999999831e-02 1.531494999999999940e-01 9.348036000000000058e+04
6.877756000000000494e-04 5.164503999999999762e-01 5.349146999999999652e-01 7.560534999999999783e+00 6.830899999999999472e-02 1.553241999999999956e-01 6.962536999999999534e+04
7.056512999999999501e-04 5.501485000000000403e-01 5.712692999999999799e-01 7.591018000000000043e+00 7.247399999999999676e-02 1.569610999999999923e-01 5.233609999999999854e+04
7.235270999999999933e-04 5.846411000000000247e-01 6.086631999999999598e-01 7.622164999999999857e+00 7.670299999999999341e-02 1.580457000000000112e-01 3.968593000000000029e+04
7.414028000000000024e-04 6.198639999999999706e-01 6.470337999999999923e-01 7.660204000000000235e+00 8.092000000000000581e-02 1.579336000000000073e-01 3.034611999999999898e+04
7.592786000000000457e-04 6.557517999999999958e-01 6.863369000000000275e-01 7.691335999999999729e+00 8.525800000000000045e-02 1.580592000000000108e-01 2.339052999999999884e+04
7.771542999999999464e-04 6.922378999999999616e-01 7.264969000000000010e-01 7.730070000000000441e+00 8.955100000000000560e-02 1.569463000000000108e-01 1.816770999999999913e+04
7.950300999999999896e-04 7.292553000000000507e-01 7.674657999999999758e-01 7.760813999999999879e+00 9.396599999999999397e-02 1.562057000000000029e-01 1.421490999999999985e+04
8.129057999999999987e-04 7.668471999999999511e-01 8.092972999999999972e-01 7.792371000000000159e+00 9.840999999999999748e-02 1.549636000000000069e-01 1.119288999999999942e+04
8.307816000000000419e-04 8.062019999999999742e-01 8.533247999999999944e-01 7.830452000000000190e+00 1.029599999999999960e-01 1.527332000000000134e-01 8.801501000000000204e+03
8.486573000000000510e-04 8.460497999999999630e-01 8.981727999999999934e-01 7.861622999999999806e+00 1.076199999999999934e-01 1.508038999999999907e-01 6.964702000000000226e+03
8.844087999999999949e-04 9.269017999999999979e-01 9.899793999999999539e-01 7.930257000000000112e+00 1.168799999999999978e-01 1.453380999999999978e-01 4.441768000000000029e+03
9.022846000000000382e-04 9.677470999999999712e-01 1.036777999999999977e+00 7.960429000000000421e+00 1.215699999999999975e-01 1.425432000000000088e-01 3.578724999999999909e+03
9.201603000000000473e-04 1.008768000000000109e+00 1.084076999999999957e+00 7.990472999999999715e+00 1.262500000000000011e-01 1.394946999999999993e-01 2.899824999999999818e+03
9.380360999999999821e-04 1.049889999999999990e+00 1.131783999999999901e+00 8.020213000000000036e+00 1.309099999999999986e-01 1.362377999999999922e-01 2.362739999999999782e+03
9.559117999999999912e-04 1.091040000000000010e+00 1.179821999999999926e+00 8.050010000000000332e+00 1.355300000000000116e-01 1.327712000000000059e-01 1.935491999999999962e+03
9.737876000000000344e-04 1.132147000000000014e+00 1.228134000000000059e+00 8.071182000000000301e+00 1.402700000000000058e-01 1.298218999999999901e-01 1.593781999999999925e+03
9.916632999999999351e-04 1.173141999999999907e+00 1.276612999999999998e+00 8.100058000000000646e+00 1.448299999999999865e-01 1.260861000000000065e-01 1.319057999999999993e+03
1.009539000000000053e-03 1.213961000000000068e+00 1.325199000000000016e+00 8.120618999999999588e+00 1.494900000000000118e-01 1.228563000000000016e-01 1.097056000000000040e+03
1.027415000000000056e-03 1.254540999999999906e+00 1.373825000000000074e+00 8.141268000000000171e+00 1.540999999999999870e-01 1.194857000000000002e-01 9.167716000000000349e+02
1.045291000000000059e-03 1.294823000000000057e+00 1.422407999999999895e+00 8.161509999999999820e+00 1.586500000000000132e-01 1.160356000000000026e-01 7.696622999999999593e+02
1.063165999999999937e-03 1.334751999999999938e+00 1.470882999999999940e+00 8.181217000000000183e+00 1.631499999999999895e-01 1.125359999999999971e-01 6.490629000000000133e+02
1.081041999999999940e-03 1.374274999999999913e+00 1.519185000000000008e+00 8.200582999999999956e+00 1.675800000000000067e-01 1.089933000000000013e-01 5.497476000000000340e+02
1.098917999999999943e-03 1.413343000000000016e+00 1.567250999999999950e+00 8.220031000000000532e+00 1.719400000000000095e-01 1.053989000000000037e-01 4.675993000000000279e+02
1.116793999999999946e-03 1.451910999999999952e+00 1.615037000000000056e+00 8.230949000000000737e+00 1.764000000000000012e-01 1.023069000000000062e-01 3.993591000000000122e+02
1.134669000000000042e-03 1.489935000000000009e+00 1.662463999999999942e+00 8.242499999999999716e+00 1.807600000000000040e-01 9.913228999999999791e-02 3.424375999999999749e+02
1.152545000000000045e-03 1.527379000000000042e+00 1.709449999999999914e+00 8.260084000000000870e+00 1.849099999999999910e-01 9.558360999999999941e-02 2.947683999999999855e+02
1.170421000000000048e-03 1.564205000000000068e+00 1.755983999999999989e+00 8.270182000000000144e+00 1.891400000000000026e-01 9.246823999999999322e-02 2.546879999999999882e+02
1.188297000000000051e-03 1.600381999999999971e+00 1.802025999999999906e+00 8.280117000000000616e+00 1.932800000000000074e-01 8.936072999999999933e-02 2.208613000000000000e+02
1.206171999999999930e-03 1.635880999999999919e+00 1.847490000000000077e+00 8.290003999999999706e+00 1.973300000000000054e-01 8.626714000000000604e-02 1.922067999999999870e+02
1.224047999999999933e-03 1.670676999999999968e+00 1.892387000000000041e+00 8.291463000000000250e+00 2.014900000000000024e-01 8.361975000000000657e-02 1.678457999999999970e+02
1.241923999999999936e-03 1.704747000000000012e+00 1.936604999999999910e+00 8.300257000000000218e+00 2.053800000000000070e-01 8.061975999999999865e-02 1.470644000000000062e+02
1.259799999999999939e-03 1.738072000000000061e+00 1.980161000000000060e+00 8.301577999999999236e+00 2.093700000000000006e-01 7.800807999999999354e-02 1.292744999999999891e+02
1.277675000000000035e-03 1.770634000000000041e+00 2.022984999999999811e+00 8.310048999999999353e+00 2.130700000000000094e-01 7.509519000000000610e-02 1.139972000000000065e+02
1.295551000000000038e-03 1.802421000000000051e+00 2.065080000000000027e+00 8.310361999999999583e+00 2.168899999999999995e-01 7.259037000000000128e-02 1.008338999999999999e+02
1.313427000000000041e-03 1.833418999999999910e+00 2.106409999999999894e+00 8.310636000000000578e+00 2.206100000000000005e-01 7.012045000000000083e-02 8.945731999999999573e+01
1.331303000000000044e-03 1.863620999999999972e+00 2.146938000000000013e+00 8.310681000000000651e+00 2.242399999999999949e-01 6.769914000000000487e-02 7.959512999999999749e+01
1.349177999999999922e-03 1.893021000000000065e+00 2.186640000000000139e+00 8.310487000000000180e+00 2.277899999999999925e-01 6.533107000000000497e-02 7.102057999999999538e+01
1.367053999999999925e-03 1.921612000000000098e+00 2.225505000000000067e+00 8.310166999999999859e+00 2.312400000000000011e-01 6.301539000000000446e-02 6.354408999999999708e+01
1.384929999999999928e-03 1.949394999999999989e+00 2.263552999999999926e+00 8.302578999999999709e+00 2.347899999999999987e-01 6.101643000000000344e-02 5.700616000000000128e+01
1.402805999999999931e-03 1.976366999999999985e+00 2.300670000000000215e+00 8.301071999999999562e+00 2.380899999999999961e-01 5.883862000000000120e-02 5.127483000000000146e+01
1.420681000000000027e-03 2.002530999999999839e+00 2.336904000000000092e+00 8.300086999999999549e+00 2.412700000000000122e-01 5.669687000000000338e-02 4.623655000000000115e+01
1.438557000000000030e-03 2.027889000000000053e+00 2.372294000000000125e+00 8.291157999999999362e+00 2.445799999999999919e-01 5.487403999999999893e-02 4.179563999999999879e+01
1.456433000000000033e-03 2.052446000000000215e+00 2.406721999999999806e+00 8.290010000000000545e+00 2.475799999999999945e-01 5.284424000000000066e-02 3.787241000000000213e+01
1.474309000000000036e-03 2.076208999999999971e+00 2.440277000000000029e+00 8.280398999999999177e+00 2.507400000000000184e-01 5.113452000000000275e-02 3.439728999999999814e+01
1.492183999999999915e-03 2.099184000000000161e+00 2.472932999999999826e+00 8.271072000000000202e+00 2.538000000000000256e-01 4.945896999999999794e-02 3.131199000000000154e+01
1.510059999999999918e-03 2.121379999999999821e+00 2.504645000000000010e+00 8.261791000000000551e+00 2.567699999999999982e-01 4.782666000000000001e-02 2.856653999999999982e+01
1.527935999999999921e-03 2.142806000000000211e+00 2.535448000000000146e+00 8.252304999999999779e+00 2.596600000000000019e-01 4.624554000000000165e-02 2.611802000000000135e+01
1.545811999999999924e-03 2.163473999999999897e+00 2.565357999999999805e+00 8.242573000000000150e+00 2.624799999999999911e-01 4.471669999999999812e-02 2.392952999999999975e+01
1.563687000000000020e-03 2.183393999999999835e+00 2.594310000000000116e+00 8.232594000000000634e+00 2.652100000000000013e-01 4.323984000000000161e-02 2.196928000000000125e+01
1.581563000000000023e-03 2.202577999999999925e+00 2.622380999999999851e+00 8.222298999999999580e+00 2.678800000000000070e-01 4.181606999999999685e-02 2.020979000000000170e+01
1.599439000000000026e-03 2.221039000000000208e+00 2.649516999999999900e+00 8.211781000000000219e+00 2.704699999999999882e-01 4.044231000000000215e-02 1.862731000000000137e+01
1.617315000000000029e-03 2.238790999999999976e+00 2.675790999999999809e+00 8.201147999999999882e+00 2.729900000000000104e-01 3.911520000000000274e-02 1.720122999999999891e+01
1.635189999999999907e-03 2.252898000000000067e+00 2.696740000000000137e+00 8.191172999999999149e+00 2.750400000000000067e-01 3.808070000000000205e-02 1.613006999999999991e+01
1.653065999999999910e-03 2.266083000000000069e+00 2.716442999999999941e+00 8.181169999999999831e+00 2.769900000000000140e-01 3.711050999999999933e-02 1.517411000000000065e+01
1.670941999999999913e-03 2.278688999999999965e+00 2.735351000000000088e+00 8.171077000000000368e+00 2.788700000000000068e-01 3.617407000000000261e-02 1.429808000000000057e+01
1.688817999999999916e-03 2.290728000000000097e+00 2.753464000000000134e+00 8.160911000000000470e+00 2.807000000000000051e-01 3.526930999999999816e-02 1.349371999999999971e+01
1.706693000000000012e-03 2.302216000000000040e+00 2.770839000000000052e+00 8.150631000000000626e+00 2.824599999999999889e-01 3.439563000000000342e-02 1.275374000000000052e+01
1.724569000000000015e-03 2.313171999999999784e+00 2.787491000000000163e+00 8.140378999999999365e+00 2.841600000000000237e-01 3.354880999999999835e-02 1.207174000000000014e+01
1.742445000000000018e-03 2.323609999999999953e+00 2.803380999999999901e+00 8.130150000000000432e+00 2.857999999999999985e-01 3.272794999999999871e-02 1.144205999999999968e+01
1.760321000000000021e-03 2.333547999999999956e+00 2.818576000000000192e+00 8.120013000000000147e+00 2.873800000000000243e-01 3.193077999999999889e-02 1.085970000000000013e+01
1.778195999999999900e-03 2.343004000000000087e+00 2.833168999999999826e+00 8.102000000000000313e+00 2.891900000000000026e-01 3.130934999999999968e-02 1.031999000000000066e+01
1.796071999999999903e-03 2.351992999999999778e+00 2.846998000000000140e+00 8.091143000000000640e+00 2.906900000000000039e-01 3.057125999999999941e-02 9.819549999999999557e+00
1.813947999999999906e-03 2.360530999999999935e+00 2.860186999999999813e+00 8.080462999999999951e+00 2.921300000000000008e-01 2.985256999999999841e-02 9.354561000000000348e+00
1.831823999999999909e-03 2.368634000000000128e+00 2.872757000000000005e+00 8.070067999999999131e+00 2.935099999999999931e-01 2.915074999999999958e-02 8.921844000000000108e+00
1.849699000000000005e-03 2.376316999999999791e+00 2.884802999999999784e+00 8.052065999999999946e+00 2.951199999999999934e-01 2.860448000000000157e-02 8.518385000000000318e+00
1.867575000000000008e-03 2.383595999999999826e+00 2.896148999999999862e+00 8.040907999999999944e+00 2.964300000000000268e-01 2.795581999999999928e-02 8.142229000000000383e+00
1.885451000000000011e-03 2.390483999999999831e+00 2.906931999999999849e+00 8.030203000000000202e+00 2.976900000000000102e-01 2.731926000000000146e-02 7.790788000000000046e+00
1.903327000000000014e-03 2.396994999999999987e+00 2.917276999999999898e+00 8.012332000000000676e+00 2.991599999999999815e-01 2.682092999999999977e-02 7.461763000000000368e+00
1.921201999999999892e-03 2.403143000000000029e+00 2.926947000000000187e+00 8.000968999999999554e+00 3.003600000000000159e-01 2.623133000000000062e-02 7.153915999999999720e+00
1.939077999999999895e-03 2.408940999999999999e+00 2.936110999999999915e+00 7.990153000000000283e+00 3.014899999999999802e-01 2.565090999999999899e-02 6.865249000000000379e+00
1.956953999999999898e-03 2.414400999999999797e+00 2.944815999999999878e+00 7.972032999999999703e+00 3.028600000000000181e-01 2.520251000000000088e-02 6.594031000000000198e+00
1.974829999999999901e-03 2.419535000000000213e+00 2.952952999999999939e+00 7.960658999999999708e+00 3.039399999999999880e-01 2.466366000000000044e-02 6.339447999999999972e+00
1.992704999999999997e-03 2.424355999999999955e+00 2.960631999999999930e+00 7.950033999999999601e+00 3.049499999999999988e-01 2.412972999999999854e-02 6.099915000000000198e+00
2.010581000000000000e-03 2.428875000000000117e+00 2.967945999999999973e+00 7.931283999999999779e+00 3.062400000000000122e-01 2.373265999999999917e-02 5.874182000000000237e+00
2.028457000000000003e-03 2.433101000000000180e+00 2.974718000000000195e+00 7.920232999999999635e+00 3.071999999999999731e-01 2.323512000000000147e-02 5.661641999999999619e+00
2.046333000000000006e-03 2.437047000000000185e+00 2.981107000000000173e+00 7.901984999999999815e+00 3.084100000000000175e-01 2.285552000000000070e-02 5.460862999999999801e+00
2.064208000000000102e-03 2.440722000000000058e+00 2.986994000000000149e+00 7.890528999999999904e+00 3.093199999999999839e-01 2.239183000000000145e-02 5.271537999999999613e+00
2.082084000000000105e-03 2.444135999999999864e+00 2.992510999999999921e+00 7.880002000000000173e+00 3.101700000000000013e-01 2.192904999999999854e-02 5.092525000000000190e+00
2.099960000000000108e-03 2.447299000000000113e+00 2.997717000000000187e+00 7.860901000000000138e+00 3.113299999999999956e-01 2.159727999999999995e-02 4.923055999999999877e+00
2.117836000000000111e-03 2.450219000000000147e+00 3.002412000000000081e+00 7.850054000000000087e+00 3.121300000000000185e-01 2.116468000000000169e-02 4.762764999999999915e+00
2.135711000000000206e-03 2.452906000000000031e+00 3.006848000000000187e+00 7.831324999999999648e+00 3.132199999999999984e-01 2.084903000000000103e-02 4.610699999999999577e+00
2.153587000000000209e-03 2.455366999999999855e+00 3.010848999999999887e+00 7.820185000000000386e+00 3.139799999999999813e-01 2.044446000000000110e-02 4.466702999999999868e+00
2.171463000000000212e-03 2.457612000000000130e+00 3.014580000000000037e+00 7.801741999999999955e+00 3.150100000000000122e-01 2.014515999999999876e-02 4.329825999999999731e+00
2.189339000000000215e-03 2.459649000000000196e+00 3.017866999999999855e+00 7.790352999999999639e+00 3.157300000000000106e-01 1.976636000000000018e-02 4.200064000000000242e+00
2.207213999999999877e-03 2.461484000000000005e+00 3.020999000000000212e+00 7.772159000000000262e+00 3.167099999999999915e-01 1.948294999999999888e-02 4.076495999999999675e+00
2.225089999999999880e-03 2.463124999999999787e+00 3.023641000000000023e+00 7.760577999999999754e+00 3.173900000000000055e-01 1.912768999999999928e-02 3.959217999999999904e+00
2.242965999999999883e-03 2.464580000000000215e+00 3.026098999999999872e+00 7.742645000000000444e+00 3.183099999999999818e-01 1.885917000000000149e-02 3.847367000000000203e+00
2.260841999999999886e-03 2.465854999999999908e+00 3.028164999999999996e+00 7.730807999999999680e+00 3.189600000000000213e-01 1.852675000000000155e-02 3.741064999999999863e+00
2.278716999999999982e-03 2.466956000000000149e+00 3.029983999999999789e+00 7.720031999999999783e+00 3.195500000000000007e-01 1.819165000000000018e-02 3.639728999999999992e+00
2.296592999999999985e-03 2.467890999999999835e+00 3.031552000000000024e+00 7.701126000000000360e+00 3.204600000000000226e-01 1.796036000000000160e-02 3.542947999999999986e+00
2.314468999999999988e-03 2.468665999999999805e+00 3.032808000000000170e+00 7.690121000000000429e+00 3.210200000000000276e-01 1.764628999999999850e-02 3.450772999999999868e+00
2.332344999999999991e-03 2.469285999999999870e+00 3.033920000000000172e+00 7.671523999999999788e+00 3.218799999999999994e-01 1.742658999999999875e-02 3.362579999999999902e+00
2.350220000000000087e-03 2.469756999999999980e+00 3.034635999999999889e+00 7.660282999999999731e+00 3.224099999999999744e-01 1.713239999999999902e-02 3.278535999999999895e+00
2.368096000000000090e-03 2.470085000000000086e+00 3.035286000000000151e+00 7.642076999999999565e+00 3.232200000000000073e-01 1.692275000000000029e-02 3.197994000000000003e+00
