#            rhoc              M             Mb              R              C             kl            lam
5.090179999999999705e-04 1.019832999999999990e+00 1.078116999999999992e+00 1.013002999999999965e+01 1.006699999999999956e-01 1.573711999999999889e-01 1.014476000000000022e+04
5.268938000000000137e-04 1.081407999999999925e+00 1.147264000000000062e+00 1.017007000000000083e+01 1.063299999999999940e-01 1.535606999999999944e-01 7.531164999999999964e+03
5.447695000000000228e-04 1.142875000000000085e+00 1.216788999999999898e+00 1.020190999999999981e+01 1.120300000000000046e-01 1.498501000000000138e-01 5.662144000000000233e+03
5.626452999999999576e-04 1.204064999999999941e+00 1.286494000000000026e+00 1.024019000000000013e+01 1.175800000000000040e-01 1.452312000000000047e-01 4.307832999999999629e+03
5.805209999999999667e-04 1.264820999999999973e+00 1.356219999999999981e+00 1.027025000000000077e+01 1.231499999999999956e-01 1.408367000000000091e-01 3.314242000000000189e+03
5.983968000000000100e-04 1.324997999999999898e+00 1.425783999999999940e+00 1.030001000000000033e+01 1.286400000000000043e-01 1.361610000000000043e-01 2.576762000000000171e+03
6.162725000000000191e-04 1.384460999999999942e+00 1.495039000000000007e+00 1.032057999999999964e+01 1.341499999999999915e-01 1.318387000000000031e-01 2.023339999999999918e+03
6.341482999999999539e-04 1.443089999999999984e+00 1.563830999999999971e+00 1.034088000000000029e+01 1.395500000000000074e-01 1.273208999999999869e-01 1.603726000000000113e+03
6.520239999999999630e-04 1.500774999999999970e+00 1.632012999999999936e+00 1.036030000000000051e+01 1.448599999999999888e-01 1.227001000000000064e-01 1.282443999999999960e+03
6.698998000000000062e-04 1.557417999999999969e+00 1.699478999999999962e+00 1.037176999999999971e+01 1.501599999999999879e-01 1.184246999999999939e-01 1.034163000000000011e+03
6.877756000000000494e-04 1.612932999999999950e+00 1.766086000000000045e+00 1.038254000000000055e+01 1.553499999999999881e-01 1.140906000000000003e-01 8.406123999999999796e+02
7.056512999999999501e-04 1.667245000000000088e+00 1.831739999999999924e+00 1.039212000000000025e+01 1.604299999999999893e-01 1.097618999999999956e-01 6.884686000000000377e+02
7.235270999999999933e-04 1.720288000000000039e+00 1.896325999999999956e+00 1.040071000000000012e+01 1.653999999999999915e-01 1.054568000000000033e-01 5.679262999999999693e+02
7.414028000000000024e-04 1.772008000000000028e+00 1.959778999999999938e+00 1.040198999999999963e+01 1.703500000000000014e-01 1.015086999999999934e-01 4.716999999999999886e+02
7.592786000000000457e-04 1.822357999999999922e+00 2.021994999999999987e+00 1.041000000000000014e+01 1.750599999999999934e-01 9.724675000000000680e-02 3.943378999999999905e+02
7.771542999999999464e-04 1.871302999999999939e+00 2.082945000000000046e+00 1.040211000000000041e+01 1.799000000000000044e-01 9.374936000000000380e-02 3.317133999999999787e+02
7.950300999999999896e-04 1.918811999999999962e+00 2.142520999999999898e+00 1.040080999999999989e+01 1.844899999999999873e-01 8.998043999999999487e-02 2.806924999999999955e+02
8.129057999999999987e-04 1.964866000000000001e+00 2.200692000000000093e+00 1.040000000000000036e+01 1.889299999999999868e-01 8.624661999999999606e-02 2.388656000000000006e+02
8.307816000000000419e-04 2.009447999999999901e+00 2.257414999999999949e+00 1.039019000000000048e+01 1.933999999999999886e-01 8.294287999999999661e-02 2.043720999999999890e+02
8.486573000000000510e-04 2.052551999999999932e+00 2.312648999999999955e+00 1.038031999999999933e+01 1.977399999999999991e-01 7.969719000000000109e-02 1.757652999999999963e+02
8.665330999999999858e-04 2.094176000000000037e+00 2.366363999999999912e+00 1.037012999999999963e+01 2.019400000000000084e-01 7.652953999999999313e-02 1.519121000000000095e+02
8.844087999999999949e-04 2.134322000000000052e+00 2.418559000000000125e+00 1.035247000000000028e+01 2.061699999999999922e-01 7.370148999999999451e-02 1.319182999999999879e+02
9.022846000000000382e-04 2.172998999999999903e+00 2.469158999999999882e+00 1.034073000000000064e+01 2.101399999999999935e-01 7.073361999999999705e-02 1.150778999999999996e+02
9.201603000000000473e-04 2.210218999999999934e+00 2.518221000000000043e+00 1.032246999999999915e+01 2.141200000000000048e-01 6.806338000000000665e-02 1.008241000000000014e+02
9.380360999999999821e-04 2.245998000000000161e+00 2.565656999999999854e+00 1.031016999999999939e+01 2.178400000000000059e-01 6.527737999999999596e-02 8.870608000000000004e+01
9.559117999999999912e-04 2.280353999999999992e+00 2.611543000000000170e+00 1.029046999999999912e+01 2.215999999999999914e-01 6.280679999999999596e-02 7.835717999999999961e+01
9.737876000000000344e-04 2.313311000000000117e+00 2.655850000000000044e+00 1.027060999999999957e+01 2.252399999999999958e-01 6.041657000000000277e-02 6.948243999999999687e+01
9.916632999999999351e-04 2.344892000000000198e+00 2.698580000000000201e+00 1.025046000000000035e+01 2.287599999999999911e-01 5.811187999999999770e-02 6.184103999999999957e+01
1.009539000000000053e-03 2.375125000000000153e+00 2.739751000000000047e+00 1.023018000000000072e+01 2.321699999999999875e-01 5.588947999999999833e-02 5.523595000000000255e+01
1.027415000000000056e-03 2.404039000000000037e+00 2.779376000000000069e+00 1.021000000000000085e+01 2.354600000000000026e-01 5.374280000000000029e-02 4.950518999999999892e+01
1.045291000000000059e-03 2.431662000000000212e+00 2.817485000000000017e+00 1.018116999999999983e+01 2.388399999999999967e-01 5.189475999999999811e-02 4.451487000000000194e+01
1.063165999999999937e-03 2.458026999999999962e+00 2.854048000000000140e+00 1.016017000000000081e+01 2.419300000000000062e-01 4.991816000000000308e-02 4.015489000000000175e+01
1.081041999999999940e-03 2.483166000000000206e+00 2.889162999999999926e+00 1.013150000000000084e+01 2.450900000000000023e-01 4.819935999999999665e-02 3.633209999999999695e+01
1.098917999999999943e-03 2.507111000000000089e+00 2.922776999999999958e+00 1.011011000000000060e+01 2.479800000000000060e-01 4.637714999999999893e-02 3.297041000000000111e+01
1.116793999999999946e-03 2.529897000000000062e+00 2.954975999999999825e+00 1.008093000000000039e+01 2.509600000000000164e-01 4.480067000000000077e-02 3.000421000000000049e+01
1.134669000000000042e-03 2.551557999999999993e+00 2.985755999999999855e+00 1.005219999999999914e+01 2.538300000000000001e-01 4.327505000000000240e-02 2.737944999999999851e+01
1.152545000000000045e-03 2.572125999999999912e+00 3.015111999999999792e+00 1.003012000000000015e+01 2.564400000000000013e-01 4.167168000000000261e-02 2.505061999999999856e+01
1.170421000000000048e-03 2.591636999999999968e+00 3.043140000000000178e+00 1.000052999999999948e+01 2.591499999999999915e-01 4.028632000000000046e-02 2.297785000000000011e+01
1.188297000000000051e-03 2.610125000000000028e+00 3.069853999999999861e+00 9.971104999999999663e+00 2.617700000000000027e-01 3.895343999999999890e-02 2.112830999999999904e+01
1.206171999999999930e-03 2.627622000000000124e+00 3.095286000000000204e+00 9.941755999999999815e+00 2.642999999999999794e-01 3.767374999999999891e-02 1.947371000000000052e+01
1.224047999999999933e-03 2.644162999999999819e+00 3.119423999999999975e+00 9.912281999999999371e+00 2.667599999999999971e-01 3.644938000000000344e-02 1.798979999999999890e+01
1.241923999999999936e-03 2.659780000000000033e+00 3.142300000000000093e+00 9.890005000000000379e+00 2.689400000000000124e-01 3.514870999999999968e-02 1.665605000000000047e+01
1.259799999999999939e-03 2.674506000000000050e+00 3.164022999999999808e+00 9.860049000000000063e+00 2.712499999999999911e-01 3.403715000000000213e-02 1.545393999999999934e+01
1.277675000000000035e-03 2.688372999999999902e+00 3.184565999999999786e+00 9.830114000000000019e+00 2.734800000000000009e-01 3.297234000000000276e-02 1.436824000000000012e+01
1.295551000000000038e-03 2.701411999999999924e+00 3.203987999999999836e+00 9.800166000000000821e+00 2.756500000000000061e-01 3.195318999999999937e-02 1.338555000000000028e+01
1.313427000000000041e-03 2.713654000000000011e+00 3.222303000000000139e+00 9.770203000000000415e+00 2.777499999999999969e-01 3.097803999999999836e-02 1.249419999999999931e+01
1.331303000000000044e-03 2.725128000000000217e+00 3.239545999999999815e+00 9.740235999999999450e+00 2.797799999999999732e-01 3.004499999999999879e-02 1.168404999999999916e+01
1.349177999999999922e-03 2.735864999999999991e+00 3.255776000000000003e+00 9.710302000000000433e+00 2.817500000000000004e-01 2.915186999999999987e-02 1.094626000000000055e+01
1.367053999999999925e-03 2.745891999999999999e+00 3.270964999999999900e+00 9.680317999999999756e+00 2.836600000000000232e-01 2.829829000000000025e-02 1.027307000000000059e+01
1.384929999999999928e-03 2.755237000000000158e+00 3.285201999999999956e+00 9.650311000000000305e+00 2.855099999999999860e-01 2.748224999999999973e-02 9.657683999999999713e+00
1.402805999999999931e-03 2.763926999999999801e+00 3.298509000000000135e+00 9.620359000000000549e+00 2.872999999999999998e-01 2.670107999999999857e-02 9.094134000000000384e+00
1.420681000000000027e-03 2.771987999999999897e+00 3.310874999999999790e+00 9.590355999999999881e+00 2.890400000000000191e-01 2.595478999999999842e-02 8.577151999999999887e+00
1.438557000000000030e-03 2.779446000000000083e+00 3.322378000000000053e+00 9.560389999999999944e+00 2.907299999999999884e-01 2.524070999999999954e-02 8.102095000000000269e+00
1.456433000000000033e-03 2.786325000000000163e+00 3.333048999999999928e+00 9.530442000000000746e+00 2.923600000000000088e-01 2.455774000000000151e-02 7.664849000000000245e+00
1.474309000000000036e-03 2.792648999999999937e+00 3.342862999999999918e+00 9.500484000000000151e+00 2.939499999999999891e-01 2.390487999999999988e-02 7.261766999999999861e+00
1.492183999999999915e-03 2.798439999999999817e+00 3.351897999999999822e+00 9.470610000000000639e+00 2.954899999999999749e-01 2.327966999999999884e-02 6.889613999999999905e+00
1.510059999999999918e-03 2.803723000000000187e+00 3.360183999999999838e+00 9.440725999999999729e+00 2.969800000000000217e-01 2.268206000000000042e-02 6.545501999999999931e+00
1.527935999999999921e-03 2.808516000000000012e+00 3.367722999999999800e+00 9.410899999999999821e+00 2.984299999999999731e-01 2.211004000000000094e-02 6.226861999999999675e+00
1.545811999999999924e-03 2.812841999999999842e+00 3.374540000000000095e+00 9.381142999999999788e+00 2.998399999999999954e-01 2.156237000000000084e-02 5.931396000000000335e+00
1.563687000000000020e-03 2.816720999999999808e+00 3.380688000000000137e+00 9.351402999999999466e+00 3.012099999999999778e-01 2.103856999999999949e-02 5.657045000000000101e+00
1.581563000000000023e-03 2.820171000000000205e+00 3.386195999999999984e+00 9.321849000000000274e+00 3.025300000000000211e-01 2.053576999999999833e-02 5.401976000000000333e+00
1.599439000000000026e-03 2.823211999999999833e+00 3.391032000000000046e+00 9.292367999999999739e+00 3.038199999999999790e-01 2.005430000000000060e-02 5.164528999999999925e+00
1.617315000000000029e-03 2.825861000000000178e+00 3.395211000000000201e+00 9.270020000000000593e+00 3.048399999999999999e-01 1.951937999999999937e-02 4.943380999999999581e+00
1.635189999999999907e-03 2.828136000000000205e+00 3.398862999999999968e+00 9.240140999999999494e+00 3.060700000000000087e-01 1.908492999999999995e-02 4.736867000000000161e+00
1.653065999999999910e-03 2.830051999999999790e+00 3.401940000000000186e+00 9.210402000000000200e+00 3.072699999999999876e-01 1.866811999999999985e-02 4.543916000000000288e+00
1.670941999999999913e-03 2.831627000000000116e+00 3.404504000000000197e+00 9.180908999999999764e+00 3.084299999999999820e-01 1.826716999999999924e-02 4.363432000000000421e+00
1.688817999999999916e-03 2.832875000000000032e+00 3.406547000000000214e+00 9.151654000000000622e+00 3.095499999999999918e-01 1.788147000000000000e-02 4.194429999999999659e+00
1.706693000000000012e-03 2.833810999999999858e+00 3.408005999999999869e+00 9.130001000000000033e+00 3.103799999999999892e-01 1.744060999999999875e-02 4.036173999999999928e+00
1.724569000000000015e-03 2.834449999999999914e+00 3.409067999999999987e+00 9.100177999999999656e+00 3.114700000000000246e-01 1.709482000000000015e-02 3.887573999999999863e+00
1.742445000000000018e-03 2.834804999999999797e+00 3.409644999999999815e+00 9.070752000000000592e+00 3.125200000000000200e-01 1.676052999999999918e-02 3.747977000000000114e+00
