#            rhoc              M             Mb              R              C             kl            lam
6.341482999999999539e-04 1.005406000000000022e+00 1.071445999999999898e+00 9.842589999999999506e+00 1.021500000000000047e-01 1.247280000000000055e-01 7.476747000000000298e+03
6.520239999999999630e-04 1.045228000000000046e+00 1.116649999999999920e+00 9.842973999999999890e+00 1.061900000000000066e-01 1.231455999999999940e-01 6.080014000000000124e+03
6.877756000000000494e-04 1.123378999999999905e+00 1.206037000000000026e+00 9.840818000000000509e+00 1.141599999999999976e-01 1.195307000000000036e-01 4.110664999999999964e+03
7.056512999999999501e-04 1.161607999999999974e+00 1.250099000000000071e+00 9.840170000000000528e+00 1.180500000000000022e-01 1.174348000000000058e-01 3.415235999999999876e+03
7.235270999999999933e-04 1.199211999999999945e+00 1.293678000000000106e+00 9.832893000000000328e+00 1.219599999999999990e-01 1.155874999999999958e-01 2.855918999999999869e+03
7.414028000000000024e-04 1.236153999999999975e+00 1.336684999999999901e+00 9.830550000000000566e+00 1.257500000000000007e-01 1.133249999999999952e-01 2.403038000000000011e+03
7.592786000000000457e-04 1.272399000000000058e+00 1.379115000000000091e+00 9.822565000000000879e+00 1.295399999999999885e-01 1.112820999999999949e-01 2.033962999999999965e+03
7.771542999999999464e-04 1.307916000000000079e+00 1.420881000000000061e+00 9.820218999999999809e+00 1.331900000000000028e-01 1.088347000000000064e-01 1.731338999999999942e+03
7.950300999999999896e-04 1.342678999999999956e+00 1.461983000000000033e+00 9.811232999999999649e+00 1.368499999999999994e-01 1.066866999999999954e-01 1.481753999999999905e+03
8.129057999999999987e-04 1.376659000000000077e+00 1.502358000000000082e+00 9.802091000000000776e+00 1.404499999999999915e-01 1.044877000000000028e-01 1.274782999999999902e+03
8.307816000000000419e-04 1.409832999999999892e+00 1.541968000000000005e+00 9.792609000000000563e+00 1.439699999999999869e-01 1.022620000000000057e-01 1.102242999999999938e+03
8.665330999999999858e-04 1.473689000000000027e+00 1.618767000000000067e+00 9.772760999999999143e+00 1.507999999999999896e-01 9.777320999999999929e-02 8.359596999999999980e+02
8.844087999999999949e-04 1.504345000000000043e+00 1.655901000000000067e+00 9.762382000000000559e+00 1.540999999999999870e-01 9.553217999999999432e-02 7.329946999999999662e+02
9.022846000000000382e-04 1.534138999999999919e+00 1.692158999999999969e+00 9.751360999999999279e+00 1.573299999999999976e-01 9.332197000000000409e-02 6.454987999999999602e+02
9.201603000000000473e-04 1.563066999999999984e+00 1.727527000000000035e+00 9.740617000000000303e+00 1.604700000000000015e-01 9.110625999999999447e-02 5.708220999999999776e+02
9.559117999999999912e-04 1.618320999999999898e+00 1.795570000000000110e+00 9.711926999999999310e+00 1.666300000000000003e-01 8.705069999999999475e-02 4.517363000000000284e+02
9.737876000000000344e-04 1.644649999999999945e+00 1.828197000000000072e+00 9.700424999999999187e+00 1.695399999999999963e-01 8.492711000000000010e-02 4.041483000000000061e+02
9.916632999999999351e-04 1.670122000000000106e+00 1.859931999999999919e+00 9.682410000000000849e+00 1.724900000000000044e-01 8.311416000000000637e-02 3.628774000000000228e+02
1.009539000000000053e-03 1.694743000000000110e+00 1.890703000000000022e+00 9.670306999999999320e+00 1.752499999999999891e-01 8.107709999999999917e-02 3.269553999999999974e+02
1.027415000000000056e-03 1.718523000000000023e+00 1.920587999999999962e+00 9.651923999999999282e+00 1.780500000000000138e-01 7.933608999999999800e-02 2.955778000000000247e+02
1.045291000000000059e-03 1.741473000000000049e+00 1.949513999999999969e+00 9.640091999999999217e+00 1.806500000000000050e-01 7.736229999999999496e-02 2.680769999999999982e+02
1.063165999999999937e-03 1.763606000000000007e+00 1.977554999999999952e+00 9.620784000000000447e+00 1.833100000000000007e-01 7.572661999999999449e-02 2.438944999999999936e+02
1.081041999999999940e-03 1.784934000000000021e+00 2.004694999999999894e+00 9.602271000000000001e+00 1.858899999999999997e-01 7.409420999999999369e-02 2.225622999999999934e+02
1.098917999999999943e-03 1.805474000000000023e+00 2.030892999999999837e+00 9.590020000000000877e+00 1.882699999999999929e-01 7.226258000000000681e-02 2.036872999999999934e+02
1.116793999999999946e-03 1.825239999999999974e+00 2.056236999999999870e+00 9.570460999999999885e+00 1.907200000000000006e-01 7.074906999999999724e-02 1.869362999999999886e+02
1.152545000000000045e-03 1.862524000000000068e+00 2.104318999999999829e+00 9.531755999999999673e+00 1.953999999999999904e-01 6.782195000000000584e-02 1.587211000000000070e+02
1.170421000000000048e-03 1.880079000000000056e+00 2.127089999999999925e+00 9.513125999999999749e+00 1.976300000000000001e-01 6.639195999999999986e-02 1.468114999999999952e+02
1.188297000000000051e-03 1.896935999999999956e+00 2.148988000000000120e+00 9.500073999999999685e+00 1.996799999999999964e-01 6.481204000000000132e-02 1.361245000000000118e+02
1.206171999999999930e-03 1.913113999999999981e+00 2.170116999999999852e+00 9.480261000000000493e+00 2.018000000000000071e-01 6.350627000000000355e-02 1.265092000000000070e+02
1.224047999999999933e-03 1.928633999999999959e+00 2.190456999999999876e+00 9.460514999999999119e+00 2.038600000000000134e-01 6.223700000000000065e-02 1.178371999999999957e+02
1.241923999999999936e-03 1.943513999999999964e+00 2.210029000000000021e+00 9.440955000000000652e+00 2.058599999999999874e-01 6.100020999999999916e-02 1.099969999999999999e+02
1.259799999999999939e-03 1.957775000000000043e+00 2.228845000000000187e+00 9.421205000000000496e+00 2.078099999999999947e-01 5.980776000000000148e-02 1.028927999999999940e+02
1.277675000000000035e-03 1.971435000000000048e+00 2.246935000000000127e+00 9.401949999999999363e+00 2.096800000000000053e-01 5.863743999999999901e-02 9.644091000000000236e+01
1.295551000000000038e-03 1.984513999999999889e+00 2.264301000000000119e+00 9.381954000000000349e+00 2.115200000000000136e-01 5.752743999999999913e-02 9.056902999999999793e+01
1.313427000000000041e-03 1.997030000000000083e+00 2.280980000000000008e+00 9.362707999999999586e+00 2.132999999999999896e-01 5.643088999999999744e-02 8.521377999999999986e+01
1.331303000000000044e-03 2.009002999999999872e+00 2.296981000000000162e+00 9.343296999999999741e+00 2.150199999999999889e-01 5.537538999999999656e-02 8.031998000000000104e+01
1.349177999999999922e-03 2.020449999999999857e+00 2.312275000000000080e+00 9.330043999999999116e+00 2.165499999999999925e-01 5.417617999999999739e-02 7.583942000000000405e+01
1.367053999999999925e-03 2.031390000000000029e+00 2.326979000000000131e+00 9.310150000000000148e+00 2.181899999999999951e-01 5.320706000000000047e-02 7.172905000000000086e+01
1.384929999999999928e-03 2.041840000000000099e+00 2.341066000000000091e+00 9.290328000000000586e+00 2.197800000000000031e-01 5.226886000000000032e-02 6.795135999999999399e+01
1.402805999999999931e-03 2.051819000000000059e+00 2.354556999999999789e+00 9.270469999999999544e+00 2.213299999999999990e-01 5.136374999999999968e-02 6.447311000000000547e+01
1.420681000000000027e-03 2.061344000000000065e+00 2.367469999999999963e+00 9.250795999999999353e+00 2.228300000000000003e-01 5.048476999999999826e-02 6.126492999999999967e+01
1.438557000000000030e-03 2.070431999999999828e+00 2.379821000000000186e+00 9.230900000000000105e+00 2.242899999999999894e-01 4.964215999999999768e-02 5.830082999999999771e+01
1.456433000000000033e-03 2.079098999999999808e+00 2.391639000000000070e+00 9.211619000000000668e+00 2.257000000000000117e-01 4.881251999999999813e-02 5.555771000000000015e+01
1.474309000000000036e-03 2.087359999999999882e+00 2.402930000000000010e+00 9.192054999999999865e+00 2.270800000000000041e-01 4.801911999999999847e-02 5.301507999999999754e+01
1.492183999999999915e-03 2.095231000000000066e+00 2.413712999999999997e+00 9.172565000000000524e+00 2.284200000000000119e-01 4.725155999999999801e-02 5.065467000000000297e+01
1.510059999999999918e-03 2.102726999999999791e+00 2.423957999999999835e+00 9.160007000000000232e+00 2.295599999999999863e-01 4.633530000000000287e-02 4.846025999999999812e+01
1.527935999999999921e-03 2.109860999999999986e+00 2.433774999999999800e+00 9.140124999999999389e+00 2.308399999999999896e-01 4.563288000000000066e-02 4.641707999999999856e+01
1.545811999999999924e-03 2.116648000000000085e+00 2.443140999999999785e+00 9.120354999999999990e+00 2.320800000000000085e-01 4.495256000000000252e-02 4.451212999999999909e+01
1.563687000000000020e-03 2.123101000000000127e+00 2.452066999999999997e+00 9.100751999999999953e+00 2.332899999999999974e-01 4.429232999999999781e-02 4.273364999999999725e+01
1.581563000000000023e-03 2.129233000000000153e+00 2.460571999999999981e+00 9.081296000000000035e+00 2.344600000000000017e-01 4.365200000000000330e-02 4.107108000000000203e+01
1.617315000000000029e-03 2.140581000000000067e+00 2.476313999999999904e+00 9.050000000000000711e+00 2.365299999999999903e-01 4.226070999999999994e-02 3.805657999999999674e+01
1.635189999999999907e-03 2.145821999999999896e+00 2.483620999999999857e+00 9.030132999999999299e+00 2.376300000000000079e-01 4.169802999999999704e-02 3.668824999999999648e+01
1.670941999999999913e-03 2.155489000000000210e+00 2.497164999999999857e+00 8.991374000000000422e+00 2.397299999999999986e-01 4.061079000000000078e-02 3.419411000000000200e+01
1.688817999999999916e-03 2.159937999999999914e+00 2.503420000000000201e+00 8.972469999999999501e+00 2.407299999999999995e-01 4.008559999999999901e-02 3.305604999999999905e+01
1.706693000000000012e-03 2.164143000000000150e+00 2.509281000000000095e+00 8.960025999999999158e+00 2.415299999999999947e-01 3.943677999999999767e-02 3.198355000000000103e+01
1.724569000000000015e-03 2.168114999999999792e+00 2.514880999999999922e+00 8.940459000000000600e+00 2.425100000000000033e-01 3.896436000000000344e-02 3.097164000000000073e+01
1.742445000000000018e-03 2.171860999999999819e+00 2.520185000000000120e+00 8.921348999999999307e+00 2.434499999999999997e-01 3.849919000000000258e-02 3.001596999999999937e+01
1.760321000000000021e-03 2.175391999999999992e+00 2.525192999999999799e+00 8.902701000000000420e+00 2.443500000000000116e-01 3.804085000000000105e-02 2.911251999999999995e+01
1.778195999999999900e-03 2.178716000000000097e+00 2.529849000000000014e+00 8.890173000000000769e+00 2.450700000000000101e-01 3.746975999999999779e-02 2.825773999999999830e+01
1.796071999999999903e-03 2.181840999999999919e+00 2.534294000000000047e+00 8.870898999999999646e+00 2.459500000000000020e-01 3.705789000000000305e-02 2.744810999999999979e+01
1.813947999999999906e-03 2.184773999999999994e+00 2.538485999999999798e+00 8.852311000000000263e+00 2.467999999999999916e-01 3.664678999999999853e-02 2.668059999999999832e+01
1.831823999999999909e-03 2.187523000000000106e+00 2.542349999999999888e+00 8.840130000000000265e+00 2.474500000000000033e-01 3.611936000000000313e-02 2.595247000000000170e+01
1.849699000000000005e-03 2.190096000000000043e+00 2.546037999999999801e+00 8.821073999999999415e+00 2.482800000000000007e-01 3.574788000000000271e-02 2.526099999999999923e+01
1.867575000000000008e-03 2.192499000000000198e+00 2.549491999999999869e+00 8.802659000000000233e+00 2.490700000000000136e-01 3.537705000000000016e-02 2.460381999999999891e+01
1.903327000000000014e-03 2.196823000000000192e+00 2.555658000000000207e+00 8.771587000000000245e+00 2.504500000000000060e-01 3.456153000000000003e-02 2.338391000000000020e+01
1.921201999999999892e-03 2.198755999999999933e+00 2.558391999999999999e+00 8.760039000000000797e+00 2.510000000000000009e-01 3.409643999999999869e-02 2.281720999999999933e+01
1.939077999999999895e-03 2.200544999999999973e+00 2.560982000000000092e+00 8.740894000000000830e+00 2.517499999999999738e-01 3.379241999999999663e-02 2.227695999999999898e+01
1.956953999999999898e-03 2.202195000000000125e+00 2.563384000000000107e+00 8.722607999999999251e+00 2.524700000000000277e-01 3.348327999999999721e-02 2.176155999999999935e+01
1.992704999999999997e-03 2.205099000000000142e+00 2.567562999999999818e+00 8.692316999999999183e+00 2.536800000000000166e-01 3.278003000000000167e-02 2.079962000000000089e+01
2.010581000000000000e-03 2.206364000000000214e+00 2.569348999999999883e+00 8.680388000000000659e+00 2.541800000000000170e-01 3.238578000000000290e-02 2.035041000000000011e+01
2.028457000000000003e-03 2.207510000000000083e+00 2.571045999999999943e+00 8.662155999999999523e+00 2.548500000000000210e-01 3.212025000000000297e-02 1.992066000000000159e+01
2.046333000000000006e-03 2.208543000000000145e+00 2.572500999999999927e+00 8.650413000000000352e+00 2.553099999999999814e-01 3.174537999999999666e-02 1.950940999999999903e+01
2.064208000000000102e-03 2.209467000000000070e+00 2.573881000000000085e+00 8.632196999999999676e+00 2.559600000000000208e-01 3.149976000000000165e-02 1.911549000000000120e+01
2.082084000000000105e-03 2.210284999999999833e+00 2.575032000000000210e+00 8.620463000000000875e+00 2.564000000000000168e-01 3.114613999999999924e-02 1.873806000000000083e+01
2.099960000000000108e-03 2.211002999999999830e+00 2.576116999999999990e+00 8.602595000000000880e+00 2.570200000000000262e-01 3.091317999999999844e-02 1.837611000000000061e+01
2.117836000000000111e-03 2.211622999999999895e+00 2.576985000000000081e+00 8.590709000000000373e+00 2.574400000000000022e-01 3.058241000000000084e-02 1.802892999999999901e+01
2.135711000000000206e-03 2.212149999999999839e+00 2.577736999999999945e+00 8.580005999999999133e+00 2.578300000000000036e-01 3.024077999999999836e-02 1.769564000000000092e+01
2.153587000000000209e-03 2.212588000000000221e+00 2.578405000000000058e+00 8.561182999999999765e+00 2.584400000000000031e-01 3.005131999999999942e-02 1.737554000000000087e+01
2.171463000000000212e-03 2.212940000000000129e+00 2.578895999999999855e+00 8.550157000000000451e+00 2.588199999999999945e-01 2.973378999999999953e-02 1.706794999999999973e+01
2.189339000000000215e-03 2.213208999999999982e+00 2.579337999999999909e+00 8.532118000000000535e+00 2.594000000000000195e-01 2.954673000000000022e-02 1.677221000000000117e+01
2.207213999999999877e-03 2.213398999999999894e+00 2.579584000000000099e+00 8.520590000000000330e+00 2.597700000000000009e-01 2.925521000000000024e-02 1.648778000000000077e+01
2.225089999999999880e-03 2.213512000000000146e+00 2.579736000000000029e+00 8.510007999999999129e+00 2.601100000000000079e-01 2.895620999999999959e-02 1.621404000000000067e+01
