#            rhoc              M             Mb              R              C             kl            lam
6.520239999999999630e-04 2.973833000000000171e-01 3.028975999999999891e-01 7.280103999999999687e+00 4.084900000000000336e-02 1.151819000000000037e-01 6.751463000000000466e+05
6.877756000000000494e-04 3.283308999999999811e-01 3.352721000000000173e-01 7.241196000000000410e+00 4.534200000000000036e-02 1.225040000000000018e-01 4.261392000000000116e+05
7.056512999999999501e-04 3.441985000000000183e-01 3.519317000000000140e-01 7.230288999999999966e+00 4.760500000000000148e-02 1.254148999999999958e-01 3.419722999999999884e+05
7.235270999999999933e-04 3.603062000000000209e-01 3.688870000000000204e-01 7.220347000000000293e+00 4.990200000000000191e-02 1.281742999999999910e-01 2.761477999999999884e+05
7.414028000000000024e-04 3.766374000000000111e-01 3.861218000000000150e-01 7.210867000000000360e+00 5.223200000000000065e-02 1.308101999999999876e-01 2.243212999999999884e+05
7.592786000000000457e-04 3.931761999999999757e-01 4.036221999999999865e-01 7.202632999999999619e+00 5.458799999999999764e-02 1.332372000000000001e-01 1.832543999999999942e+05
7.771542999999999464e-04 4.099068000000000156e-01 4.213700000000000223e-01 7.201012000000000413e+00 5.692400000000000237e-02 1.349368999999999985e-01 1.505155000000000000e+05
7.950300999999999896e-04 4.268138000000000210e-01 4.393527999999999878e-01 7.200412000000000035e+00 5.927600000000000230e-02 1.364084000000000130e-01 1.242636000000000058e+05
8.129057999999999987e-04 4.441820000000000213e-01 4.578767999999999727e-01 7.200245999999999924e+00 6.169000000000000178e-02 1.377220000000000111e-01 1.027646999999999971e+05
8.307816000000000419e-04 4.654379000000000155e-01 4.806163999999999992e-01 7.200300000000000367e+00 6.464100000000000401e-02 1.391253000000000073e-01 8.217869999999999709e+04
8.486573000000000510e-04 4.873605999999999772e-01 5.041514000000000273e-01 7.200890000000000235e+00 6.768100000000000505e-02 1.403724000000000083e-01 6.589753999999999360e+04
8.665330999999999858e-04 5.099133000000000138e-01 5.284499000000000279e-01 7.202320000000000277e+00 7.079799999999999982e-02 1.414401000000000130e-01 5.301047000000000116e+04
8.844087999999999949e-04 5.330578999999999734e-01 5.534731999999999985e-01 7.210797000000000345e+00 7.392500000000000460e-02 1.417132000000000114e-01 4.279209999999999854e+04
9.022846000000000382e-04 5.567558999999999703e-01 5.791908999999999530e-01 7.220183999999999713e+00 7.711099999999999899e-02 1.417856000000000116e-01 3.467030999999999767e+04
9.201603000000000473e-04 5.809687999999999519e-01 6.055736999999999925e-01 7.222650999999999932e+00 8.043699999999999461e-02 1.424199999999999910e-01 2.819672000000000116e+04
9.380360999999999821e-04 6.056580000000000297e-01 6.325749999999999984e-01 7.232421999999999684e+00 8.374199999999999700e-02 1.422103000000000117e-01 2.302084999999999854e+04
9.559117999999999912e-04 6.307852000000000459e-01 6.601675000000000182e-01 7.242640999999999885e+00 8.709300000000000375e-02 1.418258000000000019e-01 1.886866999999999825e+04
9.737876000000000344e-04 6.563124000000000180e-01 6.883089999999999486e-01 7.260012999999999828e+00 9.040099999999999525e-02 1.406113999999999975e-01 1.552612999999999920e+04
9.916632999999999351e-04 6.822019000000000277e-01 7.169721000000000011e-01 7.270087000000000188e+00 9.383700000000000374e-02 1.399706000000000006e-01 1.282562999999999920e+04
1.009539000000000053e-03 7.084165000000000045e-01 7.461197000000000523e-01 7.280453999999999759e+00 9.730400000000000160e-02 1.391610000000000069e-01 1.063593000000000029e+04
1.027415000000000056e-03 7.349194000000000004e-01 7.757167000000000368e-01 7.291014999999999802e+00 1.008000000000000007e-01 1.381921999999999873e-01 8.853887000000000626e+03
1.045291000000000059e-03 7.616743000000000263e-01 8.057250999999999719e-01 7.301981999999999751e+00 1.043099999999999999e-01 1.370454999999999868e-01 7.398278000000000247e+03
1.063165999999999937e-03 7.886457000000000050e-01 8.360999000000000070e-01 7.320012000000000185e+00 1.077400000000000024e-01 1.351083999999999896e-01 6.204979999999999563e+03
1.081041999999999940e-03 8.157986000000000404e-01 8.668259000000000380e-01 7.330413000000000068e+00 1.112900000000000000e-01 1.337507000000000001e-01 5.223145000000000437e+03
1.098917999999999943e-03 8.430988999999999844e-01 8.978593999999999742e-01 7.341052000000000355e+00 1.148499999999999938e-01 1.322416999999999898e-01 4.412409999999999854e+03
1.116793999999999946e-03 8.705133000000000454e-01 9.291679000000000466e-01 7.351951999999999821e+00 1.184100000000000014e-01 1.305854999999999932e-01 3.740590000000000146e+03
1.134669000000000042e-03 8.980089999999999462e-01 9.607054999999999900e-01 7.370015000000000427e+00 1.218500000000000000e-01 1.281879999999999964e-01 3.181958000000000084e+03
1.152545000000000045e-03 9.255544999999999467e-01 9.924498999999999960e-01 7.380154000000000103e+00 1.254099999999999937e-01 1.263797999999999866e-01 2.715838000000000193e+03
1.170421000000000048e-03 9.531190000000000495e-01 1.024373999999999896e+00 7.390410000000000146e+00 1.289700000000000013e-01 1.244573999999999958e-01 2.325608000000000175e+03
1.188297000000000051e-03 9.806728000000000112e-01 1.056437000000000070e+00 7.400698000000000221e+00 1.325099999999999889e-01 1.224359000000000003e-01 1.997838999999999942e+03
1.206171999999999930e-03 1.008186999999999944e+00 1.088603999999999905e+00 7.410890000000000200e+00 1.360399999999999943e-01 1.203339999999999965e-01 1.721644000000000005e+03
1.224047999999999933e-03 1.035633999999999943e+00 1.120849999999999902e+00 7.420975999999999573e+00 1.395500000000000074e-01 1.181602999999999959e-01 1.488173999999999978e+03
1.241923999999999936e-03 1.062986999999999904e+00 1.153137999999999996e+00 7.430944000000000216e+00 1.430500000000000105e-01 1.159237000000000045e-01 1.290211000000000013e+03
1.259799999999999939e-03 1.090221000000000107e+00 1.185440999999999967e+00 7.440794999999999604e+00 1.465200000000000113e-01 1.136320999999999998e-01 1.121846000000000004e+03
1.277675000000000035e-03 1.117310999999999943e+00 1.217737000000000069e+00 7.450466999999999729e+00 1.499699999999999922e-01 1.112975999999999965e-01 9.782323999999999842e+02
1.295551000000000038e-03 1.144233999999999973e+00 1.249983999999999984e+00 7.460172000000000025e+00 1.533799999999999886e-01 1.089124999999999954e-01 8.553764999999999645e+02
1.331303000000000044e-03 1.197489000000000026e+00 1.314273999999999942e+00 7.471415000000000362e+00 1.602800000000000058e-01 1.045991000000000004e-01 6.593147000000000162e+02
1.349177999999999922e-03 1.223781999999999925e+00 1.346236999999999906e+00 7.480412000000000283e+00 1.635999999999999954e-01 1.021511999999999976e-01 5.811122000000000298e+02
1.367053999999999925e-03 1.249824999999999964e+00 1.378074999999999939e+00 7.482604000000000255e+00 1.670300000000000118e-01 1.001369000000000009e-01 5.134770999999999503e+02
1.384929999999999928e-03 1.275600999999999985e+00 1.409721999999999920e+00 7.490781000000000134e+00 1.702899999999999969e-01 9.769814000000000276e-02 4.548376000000000090e+02
1.402805999999999931e-03 1.301093999999999973e+00 1.441178999999999988e+00 7.500002000000000280e+00 1.734799999999999953e-01 9.518400000000000472e-02 4.038654000000000224e+02
1.420681000000000027e-03 1.326287999999999911e+00 1.472441000000000111e+00 7.500587000000000337e+00 1.768200000000000049e-01 9.320525999999999811e-02 3.594486999999999739e+02
1.438557000000000030e-03 1.351167999999999925e+00 1.503468999999999944e+00 7.501921000000000284e+00 1.801099999999999923e-01 9.116109000000000018e-02 3.206519000000000119e+02
1.456433000000000033e-03 1.375721999999999889e+00 1.534224000000000032e+00 7.510069999999999801e+00 1.831800000000000095e-01 8.870203000000000115e-02 2.866874000000000251e+02
1.474309000000000036e-03 1.399936999999999987e+00 1.564718999999999971e+00 7.510502999999999929e+00 1.864000000000000101e-01 8.670055999999999596e-02 2.568815000000000168e+02
1.492183999999999915e-03 1.423802999999999930e+00 1.594931000000000099e+00 7.511111999999999789e+00 1.895600000000000063e-01 8.468486999999999543e-02 2.306676999999999964e+02
1.510059999999999918e-03 1.447306999999999899e+00 1.624835999999999947e+00 7.511699000000000126e+00 1.926700000000000079e-01 8.267114000000000407e-02 2.075628000000000100e+02
1.527935999999999921e-03 1.470442999999999945e+00 1.654414999999999969e+00 7.512133999999999645e+00 1.957399999999999973e-01 8.067074000000000467e-02 1.871546999999999912e+02
1.545811999999999924e-03 1.493201000000000001e+00 1.683653999999999984e+00 7.512386000000000230e+00 1.987700000000000022e-01 7.868872000000000366e-02 1.690908000000000015e+02
1.563687000000000020e-03 1.515573000000000059e+00 1.712539999999999951e+00 7.512394999999999712e+00 2.017400000000000027e-01 7.673109999999999653e-02 1.530690999999999917e+02
1.581563000000000023e-03 1.537554000000000087e+00 1.741062000000000110e+00 7.512042000000000108e+00 2.046800000000000008e-01 7.480623999999999607e-02 1.388305000000000007e+02
1.599439000000000026e-03 1.559136999999999995e+00 1.769209999999999949e+00 7.511622000000000021e+00 2.075599999999999945e-01 7.290169999999999983e-02 1.261517000000000053e+02
1.617315000000000029e-03 1.580319000000000029e+00 1.796952000000000105e+00 7.511060999999999765e+00 2.104000000000000037e-01 7.102352000000000665e-02 1.148402999999999992e+02
1.635189999999999907e-03 1.600559999999999983e+00 1.823598999999999970e+00 7.510505000000000209e+00 2.131099999999999939e-01 6.921521999999999397e-02 1.049774000000000029e+02
1.653065999999999910e-03 1.620327999999999991e+00 1.849747000000000030e+00 7.510119000000000433e+00 2.157499999999999973e-01 6.742879999999999707e-02 9.615547999999999718e+01
1.670941999999999913e-03 1.639677999999999969e+00 1.875504999999999978e+00 7.502238000000000184e+00 2.185600000000000043e-01 6.599652999999999770e-02 8.822498000000000218e+01
1.688817999999999916e-03 1.658609999999999918e+00 1.900760999999999923e+00 7.500947000000000031e+00 2.211200000000000110e-01 6.429400999999999866e-02 8.108465999999999951e+01
1.706693000000000012e-03 1.677124999999999977e+00 1.925594000000000028e+00 7.500123000000000317e+00 2.236100000000000032e-01 6.259895000000000043e-02 7.464332000000000278e+01
1.724569000000000015e-03 1.695222999999999924e+00 1.950015999999999972e+00 7.491672999999999583e+00 2.262800000000000089e-01 6.124314000000000147e-02 6.882178999999999292e+01
1.742445000000000018e-03 1.712906999999999957e+00 1.973945000000000061e+00 7.490344000000000335e+00 2.286799999999999944e-01 5.961959000000000009e-02 6.355331000000000330e+01
1.760321000000000021e-03 1.730177000000000076e+00 1.997468999999999939e+00 7.482028999999999819e+00 2.312400000000000011e-01 5.829688000000000231e-02 5.877573999999999899e+01
1.778195999999999900e-03 1.747036999999999951e+00 2.020474000000000103e+00 7.480305000000000426e+00 2.335500000000000076e-01 5.674259000000000247e-02 5.443818999999999875e+01
1.796071999999999903e-03 1.763489000000000084e+00 2.043086000000000180e+00 7.471597000000000044e+00 2.360299999999999898e-01 5.547711999999999782e-02 5.049235999999999791e+01
1.813947999999999906e-03 1.779536999999999924e+00 2.065183000000000213e+00 7.470089999999999897e+00 2.382199999999999873e-01 5.397100999999999982e-02 4.689898000000000167e+01
1.831823999999999909e-03 1.795182999999999973e+00 2.086869999999999781e+00 7.460844999999999949e+00 2.406099999999999905e-01 5.276974000000000248e-02 4.362040999999999968e+01
1.849699000000000005e-03 1.810432000000000041e+00 2.108090999999999937e+00 7.452134000000000036e+00 2.429399999999999893e-01 5.156975999999999921e-02 4.062521000000000271e+01
1.867575000000000008e-03 1.825288000000000022e+00 2.128810000000000091e+00 7.450115000000000265e+00 2.449999999999999956e-01 5.016613000000000322e-02 3.788586999999999705e+01
1.885451000000000011e-03 1.839753999999999889e+00 2.149122000000000199e+00 7.440633000000000052e+00 2.472600000000000076e-01 4.903971000000000025e-02 3.537586000000000297e+01
1.903327000000000014e-03 1.853836000000000039e+00 2.168986999999999998e+00 7.431426000000000087e+00 2.494599999999999873e-01 4.792533000000000210e-02 3.307332999999999856e+01
1.921201999999999892e-03 1.867537999999999920e+00 2.188381000000000132e+00 7.422325999999999979e+00 2.516100000000000003e-01 4.682929000000000258e-02 3.095843999999999951e+01
1.939077999999999895e-03 1.880865000000000009e+00 2.207281000000000049e+00 7.420047000000000281e+00 2.534799999999999831e-01 4.554637999999999742e-02 2.901400999999999897e+01
1.956953999999999898e-03 1.893821999999999894e+00 2.225778000000000034e+00 7.410267000000000159e+00 2.555700000000000194e-01 4.451988999999999946e-02 2.722303000000000139e+01
1.974829999999999901e-03 1.906414000000000053e+00 2.243822999999999901e+00 7.400553000000000381e+00 2.575999999999999956e-01 4.351287000000000210e-02 2.557178000000000040e+01
1.992704999999999997e-03 1.918646999999999991e+00 2.261433999999999944e+00 7.390887000000000207e+00 2.595999999999999974e-01 4.252601999999999771e-02 2.404755000000000109e+01
2.010581000000000000e-03 1.930525999999999964e+00 2.278598999999999819e+00 7.381171000000000149e+00 2.615500000000000047e-01 4.156221000000000221e-02 2.263891999999999882e+01
2.028457000000000003e-03 1.942056000000000004e+00 2.295323999999999920e+00 7.371485999999999983e+00 2.634600000000000275e-01 4.061917999999999779e-02 2.133567000000000036e+01
2.046333000000000006e-03 1.953243999999999980e+00 2.311638999999999999e+00 7.361710000000000420e+00 2.653200000000000003e-01 3.970014999999999655e-02 2.012854000000000099e+01
2.064208000000000102e-03 1.964094000000000007e+00 2.327484000000000108e+00 7.351878000000000135e+00 2.671600000000000086e-01 3.880393000000000037e-02 1.900922999999999874e+01
2.082084000000000105e-03 1.974612999999999952e+00 2.342922999999999867e+00 7.341961999999999655e+00 2.689500000000000224e-01 3.793101000000000111e-02 1.797022000000000119e+01
2.099960000000000108e-03 1.984806999999999988e+00 2.357956999999999859e+00 7.331907000000000174e+00 2.707100000000000062e-01 3.708241000000000315e-02 1.700474000000000174e+01
2.117836000000000111e-03 1.994680999999999926e+00 2.372539999999999871e+00 7.321850000000000414e+00 2.724300000000000055e-01 3.625437000000000104e-02 1.610668000000000077e+01
2.135711000000000206e-03 2.004240999999999939e+00 2.386725000000000207e+00 7.311721999999999611e+00 2.741100000000000203e-01 3.544829000000000035e-02 1.527046999999999954e+01
2.153587000000000209e-03 2.013492999999999977e+00 2.400514999999999954e+00 7.301537999999999862e+00 2.757600000000000051e-01 3.466343999999999675e-02 1.449109999999999943e+01
2.171463000000000212e-03 2.022442999999999991e+00 2.413898999999999795e+00 7.291292000000000328e+00 2.773800000000000154e-01 3.389961999999999837e-02 1.376398999999999972e+01
2.189339000000000215e-03 2.031096999999999930e+00 2.426864999999999828e+00 7.281003000000000114e+00 2.789599999999999858e-01 3.315602000000000132e-02 1.308500000000000085e+01
2.207213999999999877e-03 2.039461000000000190e+00 2.439449999999999896e+00 7.270736000000000310e+00 2.805000000000000271e-01 3.243084000000000244e-02 1.245035999999999987e+01
2.225089999999999880e-03 2.047540000000000138e+00 2.451655999999999835e+00 7.260500000000000398e+00 2.820099999999999829e-01 3.172355000000000314e-02 1.185661999999999949e+01
2.242965999999999883e-03 2.055340999999999863e+00 2.463487000000000204e+00 7.250269000000000297e+00 2.834800000000000098e-01 3.103440000000000018e-02 1.130064999999999920e+01
2.260841999999999886e-03 2.062869000000000064e+00 2.474949000000000066e+00 7.240111999999999881e+00 2.849200000000000066e-01 3.036159999999999901e-02 1.077959000000000067e+01
2.278716999999999982e-03 2.070129000000000108e+00 2.486028000000000127e+00 7.230011000000000188e+00 2.863200000000000189e-01 2.970528999999999878e-02 1.029082000000000008e+01
2.296592999999999985e-03 2.077128000000000085e+00 2.496818000000000204e+00 7.212190999999999796e+00 2.879999999999999782e-01 2.922138999999999986e-02 9.831704999999999472e+00
2.314468999999999988e-03 2.083871999999999947e+00 2.507162999999999808e+00 7.201573999999999920e+00 2.893600000000000061e-01 2.860669000000000059e-02 9.400657000000000707e+00
2.332344999999999991e-03 2.090365999999999946e+00 2.517154999999999809e+00 7.190987999999999936e+00 2.906900000000000039e-01 2.800768999999999828e-02 8.995342000000000837e+00
2.350220000000000087e-03 2.096614000000000200e+00 2.526806000000000108e+00 7.180513000000000368e+00 2.919900000000000273e-01 2.742251999999999884e-02 8.613918999999999215e+00
2.368096000000000090e-03 2.102624000000000049e+00 2.536121000000000070e+00 7.170200000000000351e+00 2.932400000000000007e-01 2.684997999999999899e-02 8.254687000000000552e+00
2.385972000000000093e-03 2.108401000000000192e+00 2.545109000000000066e+00 7.160031000000000034e+00 2.944700000000000095e-01 2.629015000000000171e-02 7.916089000000000375e+00
2.403848000000000096e-03 2.113948000000000160e+00 2.553843999999999781e+00 7.142189000000000121e+00 2.959800000000000209e-01 2.588326999999999989e-02 7.596481999999999957e+00
2.421723000000000191e-03 2.119273000000000184e+00 2.562165999999999944e+00 7.131402999999999714e+00 2.971699999999999897e-01 2.536193000000000128e-02 7.295094999999999885e+00
2.439599000000000194e-03 2.124381000000000075e+00 2.570168999999999926e+00 7.120745000000000324e+00 2.983399999999999941e-01 2.485249000000000139e-02 7.010423000000000293e+00
2.457475000000000197e-03 2.129274999999999807e+00 2.577868000000000048e+00 7.110294999999999810e+00 2.994600000000000040e-01 2.435330000000000134e-02 6.741331999999999880e+00
2.475351000000000200e-03 2.133961999999999914e+00 2.585268000000000121e+00 7.100049000000000277e+00 3.005599999999999938e-01 2.386421999999999849e-02 6.486778000000000155e+00
2.493225999999999862e-03 2.138447000000000209e+00 2.592459999999999987e+00 7.082272999999999818e+00 3.019399999999999862e-01 2.351229000000000166e-02 6.245616000000000057e+00
2.511101999999999865e-03 2.142733000000000221e+00 2.599247000000000085e+00 7.071337999999999901e+00 3.030200000000000116e-01 2.305878999999999915e-02 6.017454999999999998e+00
2.528977999999999868e-03 2.146827000000000041e+00 2.605754000000000126e+00 7.060679000000000372e+00 3.040499999999999869e-01 2.261333000000000093e-02 5.801230999999999582e+00
2.546853999999999871e-03 2.150732999999999784e+00 2.611981000000000108e+00 7.050220999999999627e+00 3.050599999999999978e-01 2.217683000000000154e-02 5.596154000000000295e+00
2.564728999999999967e-03 2.154455000000000009e+00 2.617944000000000049e+00 7.040015999999999607e+00 3.060300000000000242e-01 2.174834999999999963e-02 5.401518000000000264e+00
2.582604999999999970e-03 2.157998999999999779e+00 2.623714999999999797e+00 7.021974000000000160e+00 3.073199999999999821e-01 2.145019999999999913e-02 5.216514000000000095e+00
2.600480999999999973e-03 2.161367999999999956e+00 2.629118000000000066e+00 7.011040999999999634e+00 3.082799999999999985e-01 2.105407999999999932e-02 5.040969999999999729e+00
2.618356999999999976e-03 2.164566999999999908e+00 2.634266000000000219e+00 7.000472000000000250e+00 3.091999999999999749e-01 2.066348999999999964e-02 4.874095999999999762e+00
2.636232000000000072e-03 2.167600999999999889e+00 2.639161000000000090e+00 6.990115000000000300e+00 3.100999999999999868e-01 2.028049000000000171e-02 4.715334999999999610e+00
2.654108000000000075e-03 2.170472999999999875e+00 2.643889000000000156e+00 6.972561999999999927e+00 3.112900000000000111e-01 2.001005000000000145e-02 4.564014000000000237e+00
2.671984000000000078e-03 2.173188000000000120e+00 2.648285000000000000e+00 6.961577000000000126e+00 3.121700000000000030e-01 1.965512999999999982e-02 4.420143999999999629e+00
2.689860000000000081e-03 2.175749999999999851e+00 2.652442999999999884e+00 6.950816999999999801e+00 3.130200000000000204e-01 1.930692000000000172e-02 4.283081000000000138e+00
2.707735000000000176e-03 2.178163000000000071e+00 2.656368000000000062e+00 6.940292999999999601e+00 3.138400000000000079e-01 1.896501000000000089e-02 4.152403999999999762e+00
2.725611000000000179e-03 2.180429999999999868e+00 2.660076999999999803e+00 6.930042000000000257e+00 3.146300000000000208e-01 1.862876000000000115e-02 4.027735999999999983e+00
2.743487000000000182e-03 2.182557000000000080e+00 2.663663000000000114e+00 6.912142000000000230e+00 3.157599999999999851e-01 1.840237999999999943e-02 3.908574999999999910e+00
2.761363000000000185e-03 2.184544999999999959e+00 2.666916000000000064e+00 6.901259999999999728e+00 3.165399999999999880e-01 1.809126000000000137e-02 3.795021999999999895e+00
2.779237999999999847e-03 2.186399999999999899e+00 2.669957999999999831e+00 6.890629999999999811e+00 3.173000000000000265e-01 1.778547000000000114e-02 3.686551999999999829e+00
2.797113999999999850e-03 2.188124999999999876e+00 2.672800000000000065e+00 6.880200999999999567e+00 3.180299999999999794e-01 1.748544000000000140e-02 3.582866000000000106e+00
2.814989999999999853e-03 2.189722000000000168e+00 2.675447999999999826e+00 6.870015000000000427e+00 3.187400000000000233e-01 1.719050000000000092e-02 3.483699000000000101e+00
2.832865999999999856e-03 2.191196999999999839e+00 2.677948000000000217e+00 6.851960000000000051e+00 3.197900000000000187e-01 1.700016000000000027e-02 3.388668000000000013e+00
2.850740999999999952e-03 2.192550999999999917e+00 2.680178000000000171e+00 6.841167000000000442e+00 3.204899999999999971e-01 1.672741000000000158e-02 3.297915000000000152e+00
2.868616999999999955e-03 2.193789000000000211e+00 2.682217000000000073e+00 6.830554000000000237e+00 3.211700000000000110e-01 1.645995000000000097e-02 3.211017000000000010e+00
2.886492999999999958e-03 2.194913000000000114e+00 2.684079999999999799e+00 6.820204999999999629e+00 3.218300000000000050e-01 1.619663000000000005e-02 3.127761000000000013e+00
2.904368999999999961e-03 2.195927000000000184e+00 2.685770999999999908e+00 6.810019999999999740e+00 3.224600000000000244e-01 1.593848999999999960e-02 3.047950000000000159e+00
2.922244000000000057e-03 2.196833999999999953e+00 2.687386000000000053e+00 6.792091000000000101e+00 3.234400000000000053e-01 1.577620999999999885e-02 2.971271999999999913e+00
2.940120000000000060e-03 2.197636999999999841e+00 2.688714000000000048e+00 6.781316000000000344e+00 3.240700000000000247e-01 1.553767999999999989e-02 2.897911000000000126e+00
2.957996000000000063e-03 2.198338000000000125e+00 2.689875999999999934e+00 6.770744999999999791e+00 3.246800000000000241e-01 1.530339000000000005e-02 2.827522999999999787e+00
2.975872000000000066e-03 2.198941000000000034e+00 2.690878999999999799e+00 6.760307000000000066e+00 3.252700000000000036e-01 1.507396000000000083e-02 2.759942000000000117e+00
2.993747000000000161e-03 2.199448999999999987e+00 2.691734999999999989e+00 6.750080999999999776e+00 3.258400000000000185e-01 1.484836999999999962e-02 2.695028999999999897e+00
3.011623000000000164e-03 2.199863000000000124e+00 2.692442999999999920e+00 6.740001000000000353e+00 3.263900000000000134e-01 1.462727999999999945e-02 2.632652999999999910e+00
3.029499000000000167e-03 2.200187000000000115e+00 2.693042999999999854e+00 6.721866000000000341e+00 3.273199999999999998e-01 1.449797000000000065e-02 2.572569000000000106e+00
3.047375000000000170e-03 2.200423999999999936e+00 2.693423999999999818e+00 6.711255000000000415e+00 3.278699999999999948e-01 1.429347000000000083e-02 2.514972000000000207e+00
3.065251000000000173e-03 2.200575999999999866e+00 2.693658999999999804e+00 6.700740999999999836e+00 3.284099999999999797e-01 1.409349000000000018e-02 2.459573999999999927e+00
