#            rhoc              M             Mb              R              C             kl            lam
8.307816000000000419e-04 1.105925999999999965e+00 1.194897000000000098e+00 8.880070999999999160e+00 1.245399999999999979e-01 1.124102000000000018e-01 2.501304999999999836e+03
8.486573000000000510e-04 1.150900000000000034e+00 1.247487999999999930e+00 8.890689000000000064e+00 1.294500000000000095e-01 1.108328999999999981e-01 2.032667999999999893e+03
8.665330999999999858e-04 1.194547999999999943e+00 1.298863000000000101e+00 8.901697999999999666e+00 1.341900000000000037e-01 1.090361999999999998e-01 1.670415999999999940e+03
8.844087999999999949e-04 1.236529999999999907e+00 1.348589000000000038e+00 8.912568999999999519e+00 1.387400000000000022e-01 1.070894000000000013e-01 1.388821999999999889e+03
9.022846000000000382e-04 1.276540000000000008e+00 1.396271000000000040e+00 8.922411000000000314e+00 1.430700000000000027e-01 1.050819999999999949e-01 1.168625000000000000e+03
9.201603000000000473e-04 1.314324999999999966e+00 1.441564000000000068e+00 8.931628999999999152e+00 1.471500000000000030e-01 1.030242999999999992e-01 9.953785000000000309e+02
9.380360999999999821e-04 1.349682999999999966e+00 1.484185000000000088e+00 8.940514999999999546e+00 1.509600000000000108e-01 1.009339999999999959e-01 8.582232999999999947e+02
9.559117999999999912e-04 1.382486000000000104e+00 1.523956000000000088e+00 8.943153999999999826e+00 1.545900000000000052e-01 9.917109000000000341e-02 7.489329000000000178e+02
9.737876000000000344e-04 1.412852999999999914e+00 1.560931000000000068e+00 8.950412000000000035e+00 1.578499999999999903e-01 9.714652999999999483e-02 6.607939999999999827e+02
9.916632999999999351e-04 1.441057000000000032e+00 1.595453999999999928e+00 8.951157999999999504e+00 1.609899999999999942e-01 9.547682999999999864e-02 5.885680999999999585e+02
1.009539000000000053e-03 1.467371999999999899e+00 1.627807000000000004e+00 8.951969999999999317e+00 1.639200000000000101e-01 9.380378999999999801e-02 5.284708000000000538e+02
1.045291000000000059e-03 1.515344999999999942e+00 1.687144999999999895e+00 8.952147999999999328e+00 1.692700000000000038e-01 9.053737000000000590e-02 4.343260000000000218e+02
1.063165999999999937e-03 1.537455999999999934e+00 1.714652999999999983e+00 8.951473999999999265e+00 1.717500000000000138e-01 8.894098999999999755e-02 3.967072999999999752e+02
1.081041999999999940e-03 1.558581999999999912e+00 1.741033000000000053e+00 8.950670000000000570e+00 1.741300000000000070e-01 8.734474000000000404e-02 3.637259999999999991e+02
1.098917999999999943e-03 1.578896000000000077e+00 1.766513999999999918e+00 8.943858000000000530e+00 1.765299999999999925e-01 8.602584000000000619e-02 3.344988000000000170e+02
1.116793999999999946e-03 1.598548000000000080e+00 1.791226999999999903e+00 8.941808999999999230e+00 1.787700000000000122e-01 8.445684000000000524e-02 3.083482999999999947e+02
1.134669000000000042e-03 1.617671999999999999e+00 1.815355999999999970e+00 8.940265999999999380e+00 1.809399999999999897e-01 8.284152999999999656e-02 2.847450999999999794e+02
1.152545000000000045e-03 1.636330999999999980e+00 1.839007999999999976e+00 8.931801000000000101e+00 1.832000000000000017e-01 8.151933000000000096e-02 2.633347999999999729e+02
1.170421000000000048e-03 1.654514999999999958e+00 1.862135000000000096e+00 8.923780000000000712e+00 1.854099999999999915e-01 8.015018000000000142e-02 2.438954999999999984e+02
1.188297000000000051e-03 1.672212000000000032e+00 1.884686000000000083e+00 8.920476000000000738e+00 1.874599999999999878e-01 7.855370000000000408e-02 2.262348000000000070e+02
1.224047999999999933e-03 1.706107000000000040e+00 1.928158000000000039e+00 8.902245000000000630e+00 1.916499999999999870e-01 7.584179000000000614e-02 1.955615999999999985e+02
1.259799999999999939e-03 1.737967999999999957e+00 1.969282999999999895e+00 8.883262999999999465e+00 1.956499999999999906e-01 7.314603000000000077e-02 1.701191000000000031e+02
1.277675000000000035e-03 1.753128000000000020e+00 1.988914000000000071e+00 8.880000000000000782e+00 1.974200000000000121e-01 7.155329000000000550e-02 1.590502999999999929e+02
1.295551000000000038e-03 1.767775000000000096e+00 2.007995999999999892e+00 8.862961999999999563e+00 1.994599999999999984e-01 7.052592000000000583e-02 1.489421000000000106e+02
1.313427000000000041e-03 1.781908000000000047e+00 2.026437000000000044e+00 8.852304000000000173e+00 2.012899999999999967e-01 6.925380000000000424e-02 1.397035999999999945e+02
1.331303000000000044e-03 1.795530999999999988e+00 2.044262999999999941e+00 8.841635000000000133e+00 2.030800000000000105e-01 6.799842000000000386e-02 1.312521000000000129e+02
1.349177999999999922e-03 1.808645999999999976e+00 2.061475999999999864e+00 8.831061999999999301e+00 2.048099999999999921e-01 6.675891999999999937e-02 1.235134999999999934e+02
1.384929999999999928e-03 1.833404000000000034e+00 2.094107999999999858e+00 8.810045000000000570e+00 2.081000000000000072e-01 6.434165999999999497e-02 1.099008000000000038e+02
1.402805999999999931e-03 1.845085000000000086e+00 2.109608000000000150e+00 8.792719999999999203e+00 2.098399999999999987e-01 6.341241999999999712e-02 1.039003000000000014e+02
1.420681000000000027e-03 1.856327999999999978e+00 2.124525000000000219e+00 8.781328000000000245e+00 2.113899999999999946e-01 6.228841000000000239e-02 9.836565000000000225e+01
1.438557000000000030e-03 1.867148999999999948e+00 2.138921999999999990e+00 8.770407999999999760e+00 2.128899999999999959e-01 6.116993999999999904e-02 9.325041000000000224e+01
1.456433000000000033e-03 1.877566999999999986e+00 2.152861000000000136e+00 8.753436999999999912e+00 2.144899999999999862e-01 6.028180999999999817e-02 8.851389000000000351e+01
1.474309000000000036e-03 1.887596000000000052e+00 2.166272000000000197e+00 8.741588000000000136e+00 2.159300000000000108e-01 5.923652000000000084e-02 8.412098000000000297e+01
1.492183999999999915e-03 1.897253999999999996e+00 2.179216999999999960e+00 8.730380000000000251e+00 2.173200000000000132e-01 5.819098000000000326e-02 8.003924999999999557e+01
1.510059999999999918e-03 1.906554000000000082e+00 2.191758999999999791e+00 8.713055000000000661e+00 2.188199999999999867e-01 5.736795000000000089e-02 7.624035000000000650e+01
1.527935999999999921e-03 1.915510000000000046e+00 2.203822000000000170e+00 8.701126000000000360e+00 2.201500000000000123e-01 5.638568000000000052e-02 7.269961999999999591e+01
1.545811999999999924e-03 1.924136999999999986e+00 2.215469999999999828e+00 8.690094999999999459e+00 2.214200000000000057e-01 5.539502999999999788e-02 6.939408000000000243e+01
1.563687000000000020e-03 1.932444999999999968e+00 2.226755999999999958e+00 8.671858999999999540e+00 2.228400000000000103e-01 5.465168000000000109e-02 6.630362999999999829e+01
1.581563000000000023e-03 1.940447999999999951e+00 2.237607999999999819e+00 8.660380999999999219e+00 2.240600000000000092e-01 5.371267999999999876e-02 6.341040000000000276e+01
1.599439000000000026e-03 1.948155999999999999e+00 2.248133999999999855e+00 8.642592999999999748e+00 2.254099999999999993e-01 5.298627000000000198e-02 6.069783999999999935e+01
1.617315000000000029e-03 1.955581000000000014e+00 2.258243999999999918e+00 8.630651999999999546e+00 2.265900000000000136e-01 5.209732000000000252e-02 5.815173999999999666e+01
1.635189999999999907e-03 1.962731999999999921e+00 2.268054999999999932e+00 8.613189000000000206e+00 2.278799999999999992e-01 5.139123999999999776e-02 5.575876000000000232e+01
1.670941999999999913e-03 1.976242000000000054e+00 2.286598000000000130e+00 8.583189000000000846e+00 2.302500000000000102e-01 4.987859000000000043e-02 5.138848000000000127e+01
1.688817999999999916e-03 1.982617000000000074e+00 2.295351999999999837e+00 8.570957999999999188e+00 2.313199999999999978e-01 4.906689000000000189e-02 4.939121000000000095e+01
1.706693000000000012e-03 1.988749000000000100e+00 2.303796999999999873e+00 8.560007000000000588e+00 2.323300000000000087e-01 4.823689999999999922e-02 4.750708999999999804e+01
1.724569000000000015e-03 1.994645999999999919e+00 2.311968999999999941e+00 8.541028999999999982e+00 2.335399999999999976e-01 4.764899000000000218e-02 4.572825000000000273e+01
1.742445000000000018e-03 2.000312999999999786e+00 2.319802999999999837e+00 8.530001000000000388e+00 2.344999999999999862e-01 4.685502999999999890e-02 4.404742999999999853e+01
1.760321000000000021e-03 2.005758000000000152e+00 2.327380999999999922e+00 8.510968999999999340e+00 2.356699999999999906e-01 4.629641999999999785e-02 4.245786999999999978e+01
1.778195999999999900e-03 2.010988000000000220e+00 2.334639999999999826e+00 8.500000000000000000e+00 2.365899999999999948e-01 4.553387999999999880e-02 4.095344000000000051e+01
1.796071999999999903e-03 2.016008999999999940e+00 2.341655999999999960e+00 8.480952999999999520e+00 2.377100000000000046e-01 4.500284999999999702e-02 3.952843000000000018e+01
1.813947999999999906e-03 2.020827000000000151e+00 2.348367000000000093e+00 8.470003000000000171e+00 2.385899999999999965e-01 4.427194000000000268e-02 3.817766000000000304e+01
1.849699000000000005e-03 2.029879000000000211e+00 2.361088000000000076e+00 8.432843999999999340e+00 2.407100000000000073e-01 4.325073000000000112e-02 3.567974999999999852e+01
1.867575000000000008e-03 2.034123999999999821e+00 2.367021999999999959e+00 8.420728000000000435e+00 2.415599999999999969e-01 4.259457999999999994e-02 3.452423999999999893e+01
1.885451000000000011e-03 2.038190000000000168e+00 2.372771000000000186e+00 8.402696999999999861e+00 2.425599999999999978e-01 4.210173999999999861e-02 3.342560000000000286e+01
1.903327000000000014e-03 2.042081000000000035e+00 2.378226999999999869e+00 8.390674000000000632e+00 2.433800000000000130e-01 4.147217999999999738e-02 3.238062999999999647e+01
1.921201999999999892e-03 2.045802999999999816e+00 2.383513000000000215e+00 8.372704999999999842e+00 2.443400000000000016e-01 4.100283999999999873e-02 3.138576000000000121e+01
1.956953999999999898e-03 2.052760000000000140e+00 2.393358999999999792e+00 8.342475000000000307e+00 2.460600000000000009e-01 3.996174999999999727e-02 2.953499000000000052e+01
1.974829999999999901e-03 2.056004999999999860e+00 2.397934999999999928e+00 8.330531999999999826e+00 2.467999999999999916e-01 3.938494000000000023e-02 2.867357000000000156e+01
1.992704999999999997e-03 2.059101000000000070e+00 2.402368000000000059e+00 8.312502999999999531e+00 2.477100000000000135e-01 3.896418000000000104e-02 2.785129999999999839e+01
2.010581000000000000e-03 2.062050999999999856e+00 2.406538999999999984e+00 8.300568000000000168e+00 2.484200000000000019e-01 3.841279000000000221e-02 2.706614000000000075e+01
2.028457000000000003e-03 2.064862000000000197e+00 2.410578999999999805e+00 8.282548000000000243e+00 2.492999999999999938e-01 3.801384000000000013e-02 2.631574000000000169e+01
2.046333000000000006e-03 2.067536000000000040e+00 2.414368000000000070e+00 8.270602999999999483e+00 2.499899999999999900e-01 3.748714000000000213e-02 2.559834000000000032e+01
2.064208000000000102e-03 2.070078000000000085e+00 2.418038000000000132e+00 8.252667000000000641e+00 2.508400000000000074e-01 3.710730999999999752e-02 2.491188999999999965e+01
2.082084000000000105e-03 2.072492000000000001e+00 2.421467999999999954e+00 8.240705999999999420e+00 2.514899999999999913e-01 3.660432000000000269e-02 2.425488000000000000e+01
2.099960000000000108e-03 2.074781999999999904e+00 2.424786999999999804e+00 8.222951999999999373e+00 2.523199999999999887e-01 3.624055000000000332e-02 2.362547999999999959e+01
2.117836000000000111e-03 2.076951000000000214e+00 2.427874000000000088e+00 8.210851999999999151e+00 2.529500000000000082e-01 3.576288999999999857e-02 2.302243999999999957e+01
2.135711000000000206e-03 2.079003000000000156e+00 2.430811999999999973e+00 8.200006999999999380e+00 2.535399999999999876e-01 3.526954999999999674e-02 2.244416999999999973e+01
2.153587000000000209e-03 2.080942999999999987e+00 2.433631000000000100e+00 8.181129999999999569e+00 2.543599999999999750e-01 3.495903999999999678e-02 2.188942000000000121e+01
2.207213999999999877e-03 2.086113999999999802e+00 2.441088000000000147e+00 8.140181999999999363e+00 2.562699999999999978e-01 3.374964999999999909e-02 2.035442000000000107e+01
2.225089999999999880e-03 2.087632000000000154e+00 2.443322999999999912e+00 8.121931000000000012e+00 2.570399999999999907e-01 3.346027000000000029e-02 1.988221000000000060e+01
2.242965999999999883e-03 2.089053999999999967e+00 2.445358000000000143e+00 8.110429999999999140e+00 2.575799999999999756e-01 3.304086999999999996e-02 1.942815999999999832e+01
2.260841999999999886e-03 2.090380000000000127e+00 2.447325000000000195e+00 8.092577999999999605e+00 2.583099999999999841e-01 3.275946999999999887e-02 1.899124000000000123e+01
2.278716999999999982e-03 2.091615000000000002e+00 2.449097000000000079e+00 8.080895999999999191e+00 2.588300000000000045e-01 3.236184000000000283e-02 1.857077999999999918e+01
2.296592999999999985e-03 2.092760999999999871e+00 2.450747999999999927e+00 8.070043000000000077e+00 2.593199999999999950e-01 3.195706999999999715e-02 1.816587000000000174e+01
2.314468999999999988e-03 2.093821000000000154e+00 2.452325999999999784e+00 8.051551999999999154e+00 2.600500000000000034e-01 3.171170000000000239e-02 1.777578000000000102e+01
2.350220000000000087e-03 2.095690999999999971e+00 2.455074999999999896e+00 8.022282999999999831e+00 2.612300000000000177e-01 3.109137999999999832e-02 1.703737999999999886e+01
2.368096000000000090e-03 2.096506000000000203e+00 2.456243999999999872e+00 8.010852999999999113e+00 2.617099999999999982e-01 3.073104999999999934e-02 1.668780999999999892e+01
2.385972000000000093e-03 2.097245000000000026e+00 2.457308999999999966e+00 8.000044000000000821e+00 2.621499999999999941e-01 3.036729000000000164e-02 1.635050000000000026e+01
2.403848000000000096e-03 2.097909000000000024e+00 2.458321000000000200e+00 7.981678999999999746e+00 2.628400000000000181e-01 3.015421999999999894e-02 1.602488999999999919e+01
2.421723000000000191e-03 2.098501000000000172e+00 2.459168000000000021e+00 7.970429000000000208e+00 2.632900000000000240e-01 2.981388000000000094e-02 1.571050999999999931e+01
2.439599000000000194e-03 2.099022000000000165e+00 2.459979000000000138e+00 7.953035999999999994e+00 2.639299999999999979e-01 2.959530000000000147e-02 1.540676000000000023e+01
2.457475000000000197e-03 2.099476000000000120e+00 2.460625999999999980e+00 7.941425999999999874e+00 2.643699999999999939e-01 2.927611999999999923e-02 1.511334000000000088e+01
2.475351000000000200e-03 2.099863000000000035e+00 2.461176000000000030e+00 7.930335000000000356e+00 2.647900000000000253e-01 2.895477999999999941e-02 1.482967000000000013e+01
2.493225999999999862e-03 2.100185999999999886e+00 2.461701000000000139e+00 7.912773999999999752e+00 2.654199999999999893e-01 2.875799000000000064e-02 1.455532000000000004e+01
2.511101999999999865e-03 2.100446999999999953e+00 2.462066000000000088e+00 7.901286999999999949e+00 2.658400000000000207e-01 2.845732000000000123e-02 1.429002000000000017e+01
2.528977999999999868e-03 2.100648000000000071e+00 2.462343999999999866e+00 7.890329000000000370e+00 2.662300000000000222e-01 2.815406999999999979e-02 1.403327999999999953e+01
2.546853999999999871e-03 2.100789999999999935e+00 2.462601999999999958e+00 7.872927999999999926e+00 2.668400000000000216e-01 2.797182999999999961e-02 1.378472000000000008e+01
2.564728999999999967e-03 2.100874999999999826e+00 2.462708000000000119e+00 7.861455000000000304e+00 2.672399999999999776e-01 2.769036000000000067e-02 1.354414000000000051e+01
