#            rhoc              M             Mb              R              C             kl            lam
5.447695000000000228e-04 8.580672999999999773e-01 9.063014000000000348e-01 9.882792999999999495e+00 8.682399999999999840e-02 1.320897000000000043e-01 1.784718000000000029e+04
5.626452999999999576e-04 9.101860999999999979e-01 9.643891999999999465e-01 9.892360999999999294e+00 9.200899999999999357e-02 1.315038000000000040e-01 1.329523999999999978e+04
5.983968000000000100e-04 1.018580000000000041e+00 1.086389000000000049e+00 9.913736000000000104e+00 1.027399999999999980e-01 1.289380999999999999e-01 7.507613000000000284e+03
6.162725000000000191e-04 1.074794000000000027e+00 1.150288999999999895e+00 9.930025000000000546e+00 1.082400000000000029e-01 1.267205999999999888e-01 5.686988000000000284e+03
6.341482999999999539e-04 1.132290999999999936e+00 1.216136000000000106e+00 9.941008999999999318e+00 1.139000000000000012e-01 1.244954999999999951e-01 4.329371000000000095e+03
6.520239999999999630e-04 1.190990999999999911e+00 1.283856000000000108e+00 9.952035999999999660e+00 1.196699999999999986e-01 1.219414000000000053e-01 3.311898000000000138e+03
6.698998000000000062e-04 1.250699999999999923e+00 1.353245999999999949e+00 9.970053000000000054e+00 1.254500000000000060e-01 1.186745000000000022e-01 2.546760000000000218e+03
6.877756000000000494e-04 1.311174000000000062e+00 1.424095000000000111e+00 9.980513000000000190e+00 1.313699999999999868e-01 1.156065000000000009e-01 1.969492999999999938e+03
7.056512999999999501e-04 1.372157000000000071e+00 1.496115000000000084e+00 9.990802999999999656e+00 1.373399999999999899e-01 1.123204000000000008e-01 1.532324000000000069e+03
7.235270999999999933e-04 1.433386999999999967e+00 1.569021999999999917e+00 1.000107999999999997e+01 1.433200000000000029e-01 1.088430999999999982e-01 1.199851000000000113e+03
7.414028000000000024e-04 1.494598000000000093e+00 1.642514000000000030e+00 1.001078000000000046e+01 1.492999999999999883e-01 1.052408999999999983e-01 9.458256000000000085e+02
7.592786000000000457e-04 1.555528999999999940e+00 1.716291000000000011e+00 1.002050000000000018e+01 1.552300000000000069e-01 1.015173000000000048e-01 7.507648000000000366e+02
7.771542999999999464e-04 1.615925999999999974e+00 1.790049999999999919e+00 1.003002000000000038e+01 1.611100000000000032e-01 9.771786999999999834e-02 6.001851000000000340e+02
7.950300999999999896e-04 1.675537999999999972e+00 1.863504999999999967e+00 1.003112999999999921e+01 1.670300000000000118e-01 9.426196000000000574e-02 4.833061999999999898e+02
8.129057999999999987e-04 1.734126999999999974e+00 1.936337999999999893e+00 1.003346999999999944e+01 1.728300000000000114e-01 9.070069000000000048e-02 3.920758000000000152e+02
8.307816000000000419e-04 1.791471000000000036e+00 2.008192000000000199e+00 1.004015000000000057e+01 1.784300000000000053e-01 8.693692000000000086e-02 3.204533999999999878e+02
8.486573000000000510e-04 1.847371000000000096e+00 2.078888000000000069e+00 1.004031999999999947e+01 1.839999999999999969e-01 8.347272999999999499e-02 2.638881000000000085e+02
8.665330999999999858e-04 1.901651999999999898e+00 2.148128999999999955e+00 1.004011999999999993e+01 1.894099999999999950e-01 8.005426000000000208e-02 2.189438000000000102e+02
8.844087999999999949e-04 1.954164000000000012e+00 2.215733000000000175e+00 1.003247999999999962e+01 1.947800000000000087e-01 7.697276000000000118e-02 1.830137000000000000e+02
9.022846000000000382e-04 2.004782000000000064e+00 2.281394999999999840e+00 1.003067000000000064e+01 1.998699999999999921e-01 7.372547999999999602e-02 1.541133000000000095e+02
9.201603000000000473e-04 2.053406999999999982e+00 2.345056000000000029e+00 1.002220999999999940e+01 2.048899999999999888e-01 7.079515000000000113e-02 1.307236000000000047e+02
9.380360999999999821e-04 2.099969000000000197e+00 2.406457000000000068e+00 1.001999999999999957e+01 2.095799999999999885e-01 6.773015000000000285e-02 1.116775999999999982e+02
9.559117999999999912e-04 2.144445000000000157e+00 2.465625000000000178e+00 1.001010999999999918e+01 2.142300000000000038e-01 6.501851000000000158e-02 9.606534000000000617e+01
9.916632999999999351e-04 2.227187999999999946e+00 2.577061000000000046e+00 9.983000999999999792e+00 2.230999999999999928e-01 6.008782000000000012e-02 7.247974999999999568e+01
1.027415000000000056e-03 2.301846999999999976e+00 2.679041999999999923e+00 9.960221999999999909e+00 2.310999999999999999e-01 5.539096000000000297e-02 5.601581000000000188e+01
1.045291000000000059e-03 2.336250999999999856e+00 2.726627999999999830e+00 9.941801999999999140e+00 2.349900000000000044e-01 5.337569000000000341e-02 4.965693999999999875e+01
1.081041999999999940e-03 2.399478000000000222e+00 2.814887000000000139e+00 9.910629000000000133e+00 2.421099999999999919e-01 4.945250000000000340e-02 3.962957999999999714e+01
1.098917999999999943e-03 2.428421000000000163e+00 2.855745000000000200e+00 9.891586999999999463e+00 2.454999999999999960e-01 4.770511000000000196e-02 3.566017999999999688e+01
1.116793999999999946e-03 2.455670000000000019e+00 2.894451000000000107e+00 9.872419000000000722e+00 2.487399999999999889e-01 4.604028999999999761e-02 3.223402999999999707e+01
1.134669000000000042e-03 2.481291999999999831e+00 2.931071000000000204e+00 9.853249999999999176e+00 2.518199999999999883e-01 4.445313000000000042e-02 2.926301000000000130e+01
1.152545000000000045e-03 2.505361000000000171e+00 2.965587000000000195e+00 9.840006000000000697e+00 2.546100000000000030e-01 4.281211000000000044e-02 2.667476999999999876e+01
1.170421000000000048e-03 2.527950000000000141e+00 2.998339000000000087e+00 9.813299000000000660e+00 2.575999999999999956e-01 4.153555999999999915e-02 2.440966999999999842e+01
1.188297000000000051e-03 2.549129999999999896e+00 3.029145999999999894e+00 9.793091000000000435e+00 2.602999999999999758e-01 4.018559000000000020e-02 2.241909000000000063e+01
1.206171999999999930e-03 2.568973000000000173e+00 3.058151000000000064e+00 9.772684999999999178e+00 2.628699999999999926e-01 3.890481999999999968e-02 2.066255999999999915e+01
1.224047999999999933e-03 2.587543999999999844e+00 3.085446000000000133e+00 9.751844999999999430e+00 2.653400000000000203e-01 3.769452999999999693e-02 1.910653999999999897e+01
1.241923999999999936e-03 2.604910999999999976e+00 3.111085999999999796e+00 9.731230999999999298e+00 2.676899999999999835e-01 3.653879000000000155e-02 1.772303000000000139e+01
1.259799999999999939e-03 2.621134000000000075e+00 3.135161999999999782e+00 9.710667000000000826e+00 2.699199999999999933e-01 3.543840999999999658e-02 1.648854000000000042e+01
1.295551000000000038e-03 2.650389000000000106e+00 3.179009999999999891e+00 9.663100999999999274e+00 2.742800000000000238e-01 3.350704999999999656e-02 1.439061000000000057e+01
1.313427000000000041e-03 2.663533999999999846e+00 3.198792000000000080e+00 9.642048000000000840e+00 2.762399999999999856e-01 3.256494000000000055e-02 1.349629000000000012e+01
1.331303000000000044e-03 2.675759999999999916e+00 3.217258000000000173e+00 9.621034999999999116e+00 2.781199999999999783e-01 3.166777999999999954e-02 1.268820000000000014e+01
1.349177999999999922e-03 2.687117000000000200e+00 3.234485999999999972e+00 9.600365999999999289e+00 2.798999999999999821e-01 3.080843000000000123e-02 1.195597000000000065e+01
1.367053999999999925e-03 2.697651000000000021e+00 3.250542999999999960e+00 9.580011999999999972e+00 2.815900000000000070e-01 2.998547000000000018e-02 1.129069999999999929e+01
1.402805999999999931e-03 2.716431000000000040e+00 3.279418999999999862e+00 9.531088999999999700e+00 2.850099999999999856e-01 2.857871000000000022e-02 1.013142000000000031e+01
1.420681000000000027e-03 2.724759000000000153e+00 3.292243000000000031e+00 9.510372000000000270e+00 2.864999999999999769e-01 2.787053999999999920e-02 9.625016000000000460e+00
1.438557000000000030e-03 2.732429000000000219e+00 3.304110999999999798e+00 9.490016999999999925e+00 2.879300000000000193e-01 2.719063999999999856e-02 9.160491999999999635e+00
1.456433000000000033e-03 2.739478000000000080e+00 3.315163000000000082e+00 9.462051999999999907e+00 2.895199999999999996e-01 2.664955000000000102e-02 8.733454000000000050e+00
1.474309000000000036e-03 2.745940000000000047e+00 3.325209000000000081e+00 9.441091000000000122e+00 2.908499999999999974e-01 2.603795000000000068e-02 8.340097000000000094e+00
1.492183999999999915e-03 2.751847999999999850e+00 3.334424999999999972e+00 9.420393999999999934e+00 2.921199999999999908e-01 2.545120999999999842e-02 7.977020999999999695e+00
1.510059999999999918e-03 2.757229999999999848e+00 3.342862999999999918e+00 9.400057000000000329e+00 2.933200000000000252e-01 2.488680999999999879e-02 7.641259999999999941e+00
1.527935999999999921e-03 2.762118000000000073e+00 3.350671000000000177e+00 9.372427000000000064e+00 2.947100000000000275e-01 2.444309999999999886e-02 7.330176999999999943e+00
1.599439000000000026e-03 2.777231000000000005e+00 3.374549000000000021e+00 9.290088000000000790e+00 2.989499999999999935e-01 2.252743999999999927e-02 6.290136000000000394e+00
1.617315000000000029e-03 2.780018000000000100e+00 3.379001000000000143e+00 9.270001000000000602e+00 2.998899999999999899e-01 2.209501000000000173e-02 6.072453999999999574e+00
1.635189999999999907e-03 2.782449999999999868e+00 3.383011999999999908e+00 9.242260999999999171e+00 3.010599999999999943e-01 2.177153999999999895e-02 5.868834999999999802e+00
1.653065999999999910e-03 2.784549000000000163e+00 3.386360999999999954e+00 9.221660999999999220e+00 3.019600000000000062e-01 2.138086999999999974e-02 5.678137000000000434e+00
1.670941999999999913e-03 2.786329999999999973e+00 3.389218000000000064e+00 9.201345999999999137e+00 3.028199999999999781e-01 2.100408000000000136e-02 5.499290000000000234e+00
1.688817999999999916e-03 2.787812000000000179e+00 3.391595999999999833e+00 9.180993000000000848e+00 3.036499999999999755e-01 2.064416000000000168e-02 5.331349999999999589e+00
1.706693000000000012e-03 2.789010000000000211e+00 3.393527999999999878e+00 9.160733000000000459e+00 3.044499999999999984e-01 2.029885999999999843e-02 5.173459000000000252e+00
1.724569000000000015e-03 2.789940000000000087e+00 3.395035000000000025e+00 9.140546999999999755e+00 3.052300000000000013e-01 1.996766000000000166e-02 5.024842999999999726e+00
1.742445000000000018e-03 2.790617000000000125e+00 3.396141000000000076e+00 9.120405999999999125e+00 3.059799999999999742e-01 1.965025999999999926e-02 4.884800000000000253e+00
1.760321000000000021e-03 2.791052999999999784e+00 3.396867999999999999e+00 9.100376999999999938e+00 3.066999999999999726e-01 1.934527000000000121e-02 4.752692999999999834e+00
