#            rhoc              M             Mb              R              C             kl            lam
6.877756000000000494e-04 9.630370999999999793e-01 1.020836999999999994e+00 9.070862999999999232e+00 1.061700000000000005e-01 1.459265999999999897e-01 7.212256000000000313e+03
7.056512999999999501e-04 1.002243999999999913e+00 1.065126999999999935e+00 9.090154000000000067e+00 1.102599999999999969e-01 1.430099999999999982e-01 5.851444000000000415e+03
7.235270999999999933e-04 1.041247999999999951e+00 1.109423000000000048e+00 9.101661000000000001e+00 1.144000000000000017e-01 1.404814000000000063e-01 4.779243999999999687e+03
7.414028000000000024e-04 1.079995999999999956e+00 1.153653000000000040e+00 9.120143999999999807e+00 1.184199999999999975e-01 1.372199000000000058e-01 3.928474000000000160e+03
7.592786000000000457e-04 1.118438000000000043e+00 1.197775000000000034e+00 9.130592000000000041e+00 1.224900000000000017e-01 1.343949000000000116e-01 3.248833000000000084e+03
7.771542999999999464e-04 1.156527000000000083e+00 1.241726000000000107e+00 9.141016999999999726e+00 1.265199999999999936e-01 1.314163000000000137e-01 2.702409000000000106e+03
7.950300999999999896e-04 1.194221999999999895e+00 1.285455999999999932e+00 9.151035999999999504e+00 1.305000000000000049e-01 1.283362000000000114e-01 2.260389000000000124e+03
8.129057999999999987e-04 1.230804999999999927e+00 1.328114999999999934e+00 9.160576999999999970e+00 1.343600000000000072e-01 1.252280000000000060e-01 1.906678000000000111e+03
8.307816000000000419e-04 1.258874000000000049e+00 1.361010000000000053e+00 9.162753000000000370e+00 1.373900000000000121e-01 1.230908000000000002e-01 1.676307999999999993e+03
8.486573000000000510e-04 1.286000000000000032e+00 1.392919000000000018e+00 9.170600000000000307e+00 1.402299999999999935e-01 1.205256999999999995e-01 1.481739000000000033e+03
8.665330999999999858e-04 1.312216000000000049e+00 1.423883999999999928e+00 9.171537999999999968e+00 1.430700000000000027e-01 1.183653999999999956e-01 1.316185999999999922e+03
8.844087999999999949e-04 1.337555000000000049e+00 1.453929999999999945e+00 9.172359999999999403e+00 1.458200000000000052e-01 1.161604999999999999e-01 1.174397999999999911e+03
9.022846000000000382e-04 1.362049000000000065e+00 1.483084999999999987e+00 9.172506999999999522e+00 1.484900000000000109e-01 1.139537000000000050e-01 1.052238000000000056e+03
9.201603000000000473e-04 1.385731999999999964e+00 1.511381000000000085e+00 9.172316000000000358e+00 1.510799999999999921e-01 1.117309999999999970e-01 9.464136999999999489e+02
9.380360999999999821e-04 1.408635000000000081e+00 1.538836000000000093e+00 9.171426999999999552e+00 1.535900000000000043e-01 1.095215999999999967e-01 8.542803999999999860e+02
9.559117999999999912e-04 1.430787999999999949e+00 1.565488999999999908e+00 9.170519999999999783e+00 1.560199999999999920e-01 1.072918999999999956e-01 7.736942999999999984e+02
9.737876000000000344e-04 1.452218000000000009e+00 1.591367999999999894e+00 9.170021000000000200e+00 1.583700000000000108e-01 1.050254000000000049e-01 7.029035999999999831e+02
9.916632999999999351e-04 1.472952999999999957e+00 1.616497000000000073e+00 9.160902999999999352e+00 1.607899999999999885e-01 1.032382000000000022e-01 6.404669999999999845e+02
1.027415000000000056e-03 1.512434999999999974e+00 1.664582000000000006e+00 9.150363000000000469e+00 1.652899999999999925e-01 9.920228000000000379e-02 5.360904000000000451e+02
1.045291000000000059e-03 1.531230000000000091e+00 1.687594999999999956e+00 9.141052000000000177e+00 1.675099999999999922e-01 9.740063999999999667e-02 4.923215000000000146e+02
1.063165999999999937e-03 1.549423999999999912e+00 1.709943999999999908e+00 9.131755999999999318e+00 1.696699999999999875e-01 9.559797000000000433e-02 4.531870999999999867e+02
1.081041999999999940e-03 1.567037000000000013e+00 1.731646000000000019e+00 9.122346999999999539e+00 1.717799999999999883e-01 9.380549999999999999e-02 4.180935999999999808e+02
1.098917999999999943e-03 1.584089000000000080e+00 1.752723000000000031e+00 9.112634999999999152e+00 1.738300000000000123e-01 9.203637000000000623e-02 3.865359000000000265e+02
1.116793999999999946e-03 1.600600000000000023e+00 1.773192000000000101e+00 9.102624999999999744e+00 1.758399999999999963e-01 9.029313999999999396e-02 3.580826000000000136e+02
1.134669000000000042e-03 1.616586000000000078e+00 1.793074999999999974e+00 9.092307999999999168e+00 1.778000000000000136e-01 8.857850999999999919e-02 3.323639000000000010e+02
1.152545000000000045e-03 1.632066000000000017e+00 1.812378999999999962e+00 9.081856999999999402e+00 1.797100000000000086e-01 8.688619999999999677e-02 3.090613999999999919e+02
1.170421000000000048e-03 1.647054999999999936e+00 1.831123999999999974e+00 9.071234000000000464e+00 1.815700000000000092e-01 8.522003999999999690e-02 2.878996999999999957e+02
1.188297000000000051e-03 1.661570999999999909e+00 1.849337999999999926e+00 9.060517000000000820e+00 1.833899999999999975e-01 8.357799000000000478e-02 2.686403999999999996e+02
1.206171999999999930e-03 1.675626999999999978e+00 1.867013999999999951e+00 9.050110999999999351e+00 1.851500000000000090e-01 8.194332999999999478e-02 2.510757000000000119e+02
1.224047999999999933e-03 1.689238999999999935e+00 1.884208000000000105e+00 9.032208000000000681e+00 1.870199999999999918e-01 8.066563000000000205e-02 2.350234000000000094e+02
1.241923999999999936e-03 1.702420999999999962e+00 1.900884999999999936e+00 9.021027999999999381e+00 1.887199999999999989e-01 7.910710999999999438e-02 2.203282000000000096e+02
1.259799999999999939e-03 1.715184999999999960e+00 1.917067999999999994e+00 9.010156999999999528e+00 1.903600000000000014e-01 7.755992999999999915e-02 2.068488000000000113e+02
1.277675000000000035e-03 1.727545000000000108e+00 1.932808999999999999e+00 8.991820999999999842e+00 1.921200000000000130e-01 7.635453999999999852e-02 1.944619000000000142e+02
1.295551000000000038e-03 1.739514000000000005e+00 1.948067999999999911e+00 8.980477999999999739e+00 1.937000000000000111e-01 7.487427000000000665e-02 1.830623999999999967e+02
1.313427000000000041e-03 1.751103000000000076e+00 1.962906999999999957e+00 8.962474999999999525e+00 1.953799999999999981e-01 7.369341000000000086e-02 1.725516000000000076e+02
1.331303000000000044e-03 1.762323000000000084e+00 1.977287999999999935e+00 8.950620999999999938e+00 1.968900000000000095e-01 7.228286999999999907e-02 1.628478000000000065e+02
1.349177999999999922e-03 1.773187000000000069e+00 1.991268999999999956e+00 8.932622999999999536e+00 1.985099999999999920e-01 7.114278999999999742e-02 1.538728999999999871e+02
1.367053999999999925e-03 1.783703999999999956e+00 2.004814000000000096e+00 8.920628999999999920e+00 1.999499999999999889e-01 6.978750000000000231e-02 1.455625000000000000e+02
1.384929999999999928e-03 1.793884999999999952e+00 2.017980999999999803e+00 8.902350000000000207e+00 2.015099999999999947e-01 6.870070000000000343e-02 1.378541999999999916e+02
1.402805999999999931e-03 1.803739999999999899e+00 2.030733000000000121e+00 8.890385000000000204e+00 2.028899999999999870e-01 6.739443999999999990e-02 1.306970000000000027e+02
1.420681000000000027e-03 1.813279000000000085e+00 2.043130000000000113e+00 8.871736999999999540e+00 2.043899999999999884e-01 6.636427000000000298e-02 1.240404999999999944e+02
1.438557000000000030e-03 1.822510000000000074e+00 2.055130999999999819e+00 8.860112000000000876e+00 2.056999999999999940e-01 6.509563999999999628e-02 1.178438000000000017e+02
1.456433000000000033e-03 1.831442999999999932e+00 2.066797000000000217e+00 8.840968000000000160e+00 2.071500000000000008e-01 6.412611000000000006e-02 1.120664000000000016e+02
1.474309000000000036e-03 1.840087000000000028e+00 2.078125000000000000e+00 8.822568000000000410e+00 2.085700000000000054e-01 6.314896999999999871e-02 1.066740000000000066e+02
1.492183999999999915e-03 1.848449000000000009e+00 2.089068000000000147e+00 8.810389000000000692e+00 2.097999999999999865e-01 6.197306000000000342e-02 1.016363999999999947e+02
1.510059999999999918e-03 1.856538999999999939e+00 2.099699000000000204e+00 8.791399999999999437e+00 2.111800000000000066e-01 6.105874000000000024e-02 9.692301000000000499e+01
1.527935999999999921e-03 1.864362999999999992e+00 2.109984999999999999e+00 8.780015000000000569e+00 2.123400000000000010e-01 5.990390999999999772e-02 9.250987000000000648e+01
1.545811999999999924e-03 1.871928999999999954e+00 2.119979999999999976e+00 8.760462999999999667e+00 2.136800000000000088e-01 5.904982999999999760e-02 8.837220000000000653e+01
1.563687000000000020e-03 1.879245000000000054e+00 2.129671000000000092e+00 8.741517999999999233e+00 2.149800000000000044e-01 5.819359000000000337e-02 8.448914999999999509e+01
1.581563000000000023e-03 1.886317999999999939e+00 2.139025000000000176e+00 8.730019000000000418e+00 2.160700000000000121e-01 5.711221999999999827e-02 8.084238000000000568e+01
1.599439000000000026e-03 1.893154999999999921e+00 2.148111999999999799e+00 8.710447999999999524e+00 2.173400000000000054e-01 5.631612999999999897e-02 7.741294999999999504e+01
1.617315000000000029e-03 1.899761000000000033e+00 2.156924000000000063e+00 8.691413000000000721e+00 2.185799999999999965e-01 5.552031000000000327e-02 7.418519999999999470e+01
1.635189999999999907e-03 1.905882000000000076e+00 2.165067000000000075e+00 8.680027000000000825e+00 2.195699999999999874e-01 5.455870000000000164e-02 7.126859000000000322e+01
1.653065999999999910e-03 1.911758000000000068e+00 2.172927000000000053e+00 8.660679000000000016e+00 2.207399999999999918e-01 5.387378999999999779e-02 6.853006999999999493e+01
1.670941999999999913e-03 1.917424000000000017e+00 2.180539000000000005e+00 8.642217999999999734e+00 2.218700000000000117e-01 5.317812999999999707e-02 6.594420999999999822e+01
1.688817999999999916e-03 1.922886000000000095e+00 2.187840000000000007e+00 8.630228999999999928e+00 2.228100000000000080e-01 5.230326999999999893e-02 6.350121000000000038e+01
1.706693000000000012e-03 1.928147000000000055e+00 2.194920999999999900e+00 8.611204999999999998e+00 2.239099999999999979e-01 5.165958999999999829e-02 6.118968999999999880e+01
1.724569000000000015e-03 1.933214999999999906e+00 2.201734000000000080e+00 8.600008000000000763e+00 2.247899999999999898e-01 5.080012999999999890e-02 5.900198000000000320e+01
1.742445000000000018e-03 1.938094999999999901e+00 2.208324000000000176e+00 8.580555000000000376e+00 2.258699999999999875e-01 5.020196999999999854e-02 5.692866999999999678e+01
1.760321000000000021e-03 1.942790999999999935e+00 2.214684000000000097e+00 8.561934000000000822e+00 2.269100000000000006e-01 4.959394000000000302e-02 5.496244000000000085e+01
1.778195999999999900e-03 1.947308999999999957e+00 2.220782999999999952e+00 8.550150000000000361e+00 2.277500000000000080e-01 4.880552999999999975e-02 5.309718999999999767e+01
1.796071999999999903e-03 1.951654999999999918e+00 2.226687000000000083e+00 8.531110999999999223e+00 2.287700000000000011e-01 4.823999999999999816e-02 5.132500000000000284e+01
1.813947999999999906e-03 1.955832000000000015e+00 2.232343999999999884e+00 8.520009999999999195e+00 2.295599999999999863e-01 4.746683000000000152e-02 4.964110999999999763e+01
1.831823999999999909e-03 1.959846999999999895e+00 2.237823000000000118e+00 8.500526000000000693e+00 2.305599999999999872e-01 4.694258999999999932e-02 4.803905999999999921e+01
1.849699000000000005e-03 1.963702999999999976e+00 2.243088000000000193e+00 8.481939000000000561e+00 2.315200000000000036e-01 4.640634999999999899e-02 4.651397999999999655e+01
1.867575000000000008e-03 1.967405000000000070e+00 2.248120000000000118e+00 8.470185000000000741e+00 2.322700000000000042e-01 4.569888999999999896e-02 4.506201000000000079e+01
1.885451000000000011e-03 1.970957000000000070e+00 2.253000999999999809e+00 8.451171999999999684e+00 2.332200000000000106e-01 4.520116999999999885e-02 4.367746000000000350e+01
1.903327000000000014e-03 1.974364000000000008e+00 2.257643999999999984e+00 8.440015000000000711e+00 2.339299999999999990e-01 4.450831000000000232e-02 4.235741000000000156e+01
1.921201999999999892e-03 1.977630999999999917e+00 2.262135999999999925e+00 8.420645999999999631e+00 2.348500000000000032e-01 4.404556999999999917e-02 4.109718000000000160e+01
1.939077999999999895e-03 1.980760000000000076e+00 2.266453999999999969e+00 8.402146000000000114e+00 2.357400000000000051e-01 4.357144999999999768e-02 3.989350999999999914e+01
1.956953999999999898e-03 1.983756999999999993e+00 2.270551000000000208e+00 8.390283000000000158e+00 2.364300000000000013e-01 4.293923999999999658e-02 3.874398999999999660e+01
1.974829999999999901e-03 1.986623999999999945e+00 2.274525999999999826e+00 8.371418999999999500e+00 2.373099999999999932e-01 4.249838999999999700e-02 3.764424999999999955e+01
1.992704999999999997e-03 1.989365000000000050e+00 2.278287999999999869e+00 8.360094999999999388e+00 2.379600000000000048e-01 4.187959000000000126e-02 3.659273000000000309e+01
2.010581000000000000e-03 1.991984999999999895e+00 2.281916999999999973e+00 8.340989999999999682e+00 2.388200000000000045e-01 4.146754999999999886e-02 3.558567000000000036e+01
2.028457000000000003e-03 1.994485000000000063e+00 2.285371000000000041e+00 8.330014999999999503e+00 2.394300000000000039e-01 4.086611999999999884e-02 3.462156000000000233e+01
2.046333000000000006e-03 1.996871000000000063e+00 2.288682000000000105e+00 8.310667000000000471e+00 2.402799999999999936e-01 4.048158999999999785e-02 3.369731999999999772e+01
2.064208000000000102e-03 1.999144999999999950e+00 2.291865000000000041e+00 8.292427999999999244e+00 2.410799999999999887e-01 4.007966000000000306e-02 3.281103000000000236e+01
2.082084000000000105e-03 2.001310000000000144e+00 2.294855999999999785e+00 8.280454000000000647e+00 2.416899999999999882e-01 3.953833999999999821e-02 3.196142000000000039e+01
2.099960000000000108e-03 2.003369000000000177e+00 2.297731999999999886e+00 8.262093000000000131e+00 2.424800000000000011e-01 3.915977999999999820e-02 3.114542000000000144e+01
2.117836000000000111e-03 2.005326000000000164e+00 2.300437000000000065e+00 8.250282000000000338e+00 2.430599999999999983e-01 3.863744999999999680e-02 3.036241000000000057e+01
2.135711000000000206e-03 2.007182999999999939e+00 2.303049999999999820e+00 8.231721999999999539e+00 2.438400000000000012e-01 3.828291000000000333e-02 2.960961999999999961e+01
2.153587000000000209e-03 2.008941999999999783e+00 2.305483000000000171e+00 8.220209999999999795e+00 2.443899999999999961e-01 3.777554999999999802e-02 2.888662000000000063e+01
2.171463000000000212e-03 2.010606999999999811e+00 2.307843000000000089e+00 8.201591999999999771e+00 2.451500000000000068e-01 3.744080999999999798e-02 2.819086000000000070e+01
2.189339000000000215e-03 2.012180999999999997e+00 2.310024999999999995e+00 8.190201999999999316e+00 2.456800000000000095e-01 3.695165000000000255e-02 2.752203000000000088e+01
2.207213999999999877e-03 2.013665000000000038e+00 2.312120999999999871e+00 8.171535999999999689e+00 2.464200000000000002e-01 3.663555999999999757e-02 2.687780000000000058e+01
2.225089999999999880e-03 2.015063000000000049e+00 2.314068999999999932e+00 8.160199000000000424e+00 2.469399999999999928e-01 3.616529999999999745e-02 2.625798999999999950e+01
2.242965999999999883e-03 2.016376000000000168e+00 2.315932999999999797e+00 8.141581999999999653e+00 2.476599999999999913e-01 3.586485999999999841e-02 2.566044000000000125e+01
2.260841999999999886e-03 2.017608000000000068e+00 2.317644000000000037e+00 8.130212000000000216e+00 2.481599999999999917e-01 3.541450000000000153e-02 2.508509000000000100e+01
2.278716999999999982e-03 2.018759000000000192e+00 2.319301999999999975e+00 8.111739999999999284e+00 2.488700000000000079e-01 3.512689000000000089e-02 2.452992000000000061e+01
2.296592999999999985e-03 2.019833000000000212e+00 2.320790000000000131e+00 8.100300000000000722e+00 2.493499999999999883e-01 3.469633999999999913e-02 2.399498000000000175e+01
2.314468999999999988e-03 2.020831999999999962e+00 2.322220999999999869e+00 8.081943000000000765e+00 2.500399999999999845e-01 3.442158000000000023e-02 2.347832999999999970e+01
2.332344999999999991e-03 2.021757000000000026e+00 2.323513999999999857e+00 8.070449999999999235e+00 2.505100000000000104e-01 3.400961000000000262e-02 2.298020999999999958e+01
2.350220000000000087e-03 2.022612000000000076e+00 2.324745000000000061e+00 8.052386000000000266e+00 2.511800000000000144e-01 3.374333999999999667e-02 2.249869999999999948e+01
2.368096000000000090e-03 2.023395999999999972e+00 2.325833999999999957e+00 8.040689000000000419e+00 2.516399999999999748e-01 3.335228999999999971e-02 2.203414000000000073e+01
2.385972000000000093e-03 2.024113999999999969e+00 2.326843000000000217e+00 8.030010000000000758e+00 2.520700000000000163e-01 3.294882999999999840e-02 2.158512999999999948e+01
2.403848000000000096e-03 2.024764999999999926e+00 2.327790999999999944e+00 8.011034000000000432e+00 2.527499999999999747e-01 3.272268999999999872e-02 2.115081999999999951e+01
2.421723000000000191e-03 2.025352999999999959e+00 2.328606000000000176e+00 8.000137000000000498e+00 2.531599999999999961e-01 3.233948999999999852e-02 2.073123000000000005e+01
2.439599000000000194e-03 2.025879000000000207e+00 2.329382999999999981e+00 7.981715000000000337e+00 2.538099999999999801e-01 3.211496999999999963e-02 2.032497000000000043e+01
2.457475000000000197e-03 2.026343999999999923e+00 2.330032000000000103e+00 7.970386999999999666e+00 2.542300000000000115e-01 3.175544999999999757e-02 1.993232000000000070e+01
2.475351000000000200e-03 2.026750999999999969e+00 2.330632000000000037e+00 7.952607999999999677e+00 2.548500000000000210e-01 3.153062999999999699e-02 1.955181999999999931e+01
2.493225999999999862e-03 2.027101000000000042e+00 2.331109000000000098e+00 7.940887000000000029e+00 2.552699999999999969e-01 3.119310000000000138e-02 1.918384000000000000e+01
2.511101999999999865e-03 2.027394999999999836e+00 2.331519999999999815e+00 7.930115999999999943e+00 2.556599999999999984e-01 3.084438000000000110e-02 1.882742999999999967e+01
2.528977999999999868e-03 2.027635000000000076e+00 2.331891000000000158e+00 7.911728000000000094e+00 2.562800000000000078e-01 3.064967999999999859e-02 1.848173999999999850e+01
2.546853999999999871e-03 2.027822000000000013e+00 2.332136999999999905e+00 7.900534999999999641e+00 2.566700000000000093e-01 3.032262999999999972e-02 1.814717999999999876e+01
2.564728999999999967e-03 2.027957999999999927e+00 2.332320999999999867e+00 7.890013999999999861e+00 2.570299999999999807e-01 2.998968000000000120e-02 1.782274999999999920e+01
2.582604999999999970e-03 2.028043999999999958e+00 2.332476999999999911e+00 7.871324000000000431e+00 2.576499999999999901e-01 2.981761999999999954e-02 1.750788000000000011e+01
