# 1:rho_c 2:axis_ratio 3:M 4:J 5:P0 6:M0
0.1 0.666 0.06386572 0.000481481023197 7987.89469458 0.0634331
0.313043 0.817 0.3650233 0.0673447753673 2.91832882515 0.3707242
0.345819 0.751 0.4781134 0.134894286283 2.21180119622 0.4890149
0.362207 0.651 0.5533467 0.202096221003 1.89044904804 0.5683176
0.394983 0.747 0.6704746 0.269351925078 1.83427208643 0.6940614
0.411371 0.737 0.7445618 0.336929062989 1.72410220147 0.774169
0.411371 0.65 0.7722884 0.404027459983 1.57881274853 0.8034493
0.427759 0.675 0.8436613 0.471353510816 1.53536358971 0.8815971
0.444147 0.694 0.9149895 0.539704039607 1.50240712985 0.9604554
0.444147 0.634 0.9389607 0.606254202827 1.42855996789 0.9860526
0.460535 0.669 1.007599 0.673635283475 1.41140146643 1.062892
0.460535 0.61 1.030257 0.740995281506 1.3577321695 1.087224
0.476923 0.655 1.096629 0.80832229483 1.34712622417 1.162426
0.476923 0.603 1.117973 0.875956675313 1.30547867397 1.185471
0.493311 0.648 1.182151 0.943548976699 1.29791973486 1.259038
0.493311 0.607 1.201971 1.01014882119 1.26460432158 1.28055
0.509699 0.645 1.264161 1.07904252452 1.25804985142 1.352618
0.509699 0.612 1.282904 1.14556130712 1.23010348328 1.373064
0.526087 0.645 1.342396 1.21271859373 1.22521065322 1.442801
0.526087 0.618 1.360242 1.2792898656 1.20105534291 1.462362
0.542475 0.645 1.417753 1.34834049329 1.19582596291 1.530445
0.542475 0.622 1.434823 1.41508242186 1.17459621426 1.549239
0.542475 0.591 1.451995 1.4826638533 1.15542229912 1.568151
0.558863 0.625 1.505906 1.55049371284 1.15066959692 1.632761
0.558863 0.601 1.52212 1.6170653533 1.13371983695 1.650694
0.575251 0.627 1.572353 1.68489527943 1.12798050717 1.711607
0.575251 0.606 1.589294 1.7532929862 1.11296605424 1.73035
0.575251 0.577 1.604432 1.81832905746 1.0993028577 1.747158
0.591639 0.609 1.652633 1.88771516129 1.09364806548 1.806018
0.591639 0.586 1.66746 1.95372306164 1.08096305362 1.822542
0.608027 0.609 1.712098 2.02519027068 1.0737717924 1.87762
0.608027 0.59 1.726832 2.08774492421 1.06351632291 1.894012
0.624415 0.608 1.767563 2.15713278813 1.05622368675 1.944648
0.624415 0.589 1.782947 2.22429000263 1.04610977139 1.96181
0.640803 0.603 1.818767 2.29089509458 1.03866509059 2.006601
0.640803 0.584 1.833794 2.35768628699 1.02951595779 2.023399
0.657191 0.595 1.868159 2.42974114286 1.02102726112 2.066461
0.657191 0.575 1.882366 2.49353518706 1.01316009992 2.082367
0.673579 0.587 1.915121 2.56131958902 1.00591883359 2.123417
0.673579 0.56 1.927927 2.62659302332 0.997753066524 2.137871
0.689967 0.575 1.959063 2.69578354096 0.990270217304 2.177
0.706355 0.583 1.988087 2.76156794865 0.983007951159 2.21363
0.722742 0.587 2.016572 2.83127103383 0.975155954729 2.249555
0.722742 0.566 2.028642 2.89597533415 0.96805054532 2.263246
0.73913 0.572 2.055316 2.96295089368 0.960570868819 2.297053
0.755518 0.575 2.081189 3.03086138696 0.952917194526 2.32988
0.771906 0.578 2.106635 3.09749547255 0.945284392703 2.362343
0.788294 0.579 2.131941 3.16741521733 0.937260488704 2.394628
0.804682 0.58 2.155762 3.23350893094 0.929564013926 2.425163
0.804682 0.5481163 2.167083 3.29947728245 0.923432644193 2.438113
0.82107 0.551 2.19038 3.36672571821 0.915890591281 2.467969
0.853846 0.577 2.223346 3.43492577142 0.906118783172 2.511974
0.870234 0.574 2.244687 3.50297641583 0.898271091046 2.539427
0.886622 0.57 2.26526 3.57028797542 0.890521688472 2.565933
0.90301 0.564 2.285269 3.63767502394 0.882820742961 2.591726
0.919398 0.552 2.304415 3.70330360809 0.87531976261 2.616461
0.952174 0.566 2.331188 3.77221316064 0.86505645448 2.652498
0.98495 0.571 2.356003 3.83911527332 0.854883872585 2.685985
1.00134 0.557 2.373116 3.90623881108 0.84739598392 2.70803
1.03411 0.558 2.395622 3.97274972111 0.837301320997 2.738431
1.08328 0.568 2.422344 4.04197290882 0.824280721449 2.775414
1.11605 0.56 2.441821 4.10807378336 0.814328190267 2.801639
1.16522 0.558 2.46428 4.17458454439 0.801682335844 2.832723
1.23077 0.558 2.488171 4.24223068864 0.786386651418 2.86634
1.3291 0.562 2.513991 4.30948895783 0.766111404552 2.90358
