# 1:rho_c 2:axis_ratio 3:M 4:J 5:P0 6:M0
0.1 0.666 0.03936168 0.000137863040923 8316.47318236 0.03953703
0.247492 0.701 0.2962267 0.0615818585403 2.62669151025 0.3029447
0.296656 0.762 0.4308365 0.123222021806 2.26560539142 0.4444517
0.313043 0.677 0.4974783 0.184798156019 1.94462284379 0.514938
0.345819 0.714 0.5914503 0.246809205743 1.84805981713 0.615811
0.362207 0.687 0.6517449 0.308450906075 1.72884757181 0.680735
0.378595 0.671 0.7094467 0.369874036117 1.64489816676 0.7433075
0.394983 0.662 0.7651003 0.431249488914 1.58090940425 0.804058
0.411371 0.657 0.8191523 0.49315573791 1.52859785443 0.8634361
0.427759 0.655 0.8715002 0.554963095985 1.48486882403 0.9213104
0.427759 0.578 0.8942013 0.615582946524 1.4290528607 0.9456876
0.444147 0.602 0.944051 0.677373794367 1.39814001619 1.00126
0.460535 0.612 0.9927221 0.739647554563 1.36980605426 1.055842
0.476923 0.62 1.039779 0.800958733922 1.34438191114 1.108945
0.493311 0.626 1.085755 0.862758986713 1.32044686386 1.161124
0.493311 0.571 1.104962 0.923403310847 1.29028670651 1.182019
0.509699 0.593 1.149392 0.986062055105 1.26973231873 1.232814
0.526087 0.604 1.19232 1.04747494774 1.25067359958 1.282188
0.542475 0.612 1.234049 1.10844729698 1.2326206801 1.330455
0.558863 0.618 1.274806 1.16976654185 1.21510102024 1.377843
0.558863 0.585 1.292177 1.23217975616 1.19446378792 1.396961
0.575251 0.595 1.331729 1.29448966794 1.17837372103 1.443253
0.591639 0.603 1.36967 1.35447786341 1.16343584473 1.487931
0.591639 0.555 1.385771 1.41588773728 1.14710756079 1.505742
0.608027 0.579 1.423037 1.47837001557 1.1326726134 1.549869
0.624415 0.588 1.459218 1.54025477779 1.11872291427 1.592932
0.640803 0.594 1.494636 1.60271894896 1.10498183986 1.635275
0.657191 0.599 1.52882 1.66378558327 1.09182878224 1.676357
0.657191 0.571 1.543069 1.72356478113 1.07974372647 1.692267
0.673579 0.579 1.576451 1.78610765049 1.06706451401 1.732596
0.689967 0.585 1.6086 1.84691304335 1.05497234573 1.771643
0.706355 0.589 1.640123 1.90856471442 1.04293351751 1.810069
0.722742 0.592 1.670866 1.97034377876 1.03112099998 1.847703
0.722742 0.563 1.684356 2.03160411747 1.02132915611 1.862881
0.73913 0.57 1.71401 2.09295847196 1.01014168209 1.899382
0.755518 0.574 1.742997 2.15463526433 0.999115770804 1.935192
0.771906 0.576 1.771509 2.21756615691 0.988092493169 1.970513
0.788294 0.578 1.798882 2.27843483851 0.977553997597 2.004594
0.804682 0.579 1.82569 2.33991173535 0.967126712825 2.038073
0.82107 0.579 1.851998 2.40225292645 0.956759245661 2.071016
0.837458 0.579 1.877324 2.46296094114 0.946772735916 2.102864
0.853846 0.578 1.902254 2.52486971637 0.936820989894 2.134283
0.870234 0.576 1.926778 2.58787280927 0.92692733862 2.165254
0.886622 0.574 1.950379 2.64911213155 0.917415249959 2.195179
0.90301 0.572 1.973039 2.70849896759 0.908255894697 2.224034
0.919398 0.568 1.995576 2.77011582527 0.899023624061 2.252746
0.935786 0.562 2.017524 2.83157590996 0.889976649557 2.28078
0.968562 0.578 2.049083 2.89462767787 0.877959453132 2.322669
0.98495 0.573 2.069422 2.9550042031 0.869295381979 2.348805
1.00134 0.565 2.089629 3.01723713743 0.86064794855 2.374777
1.03411 0.576 2.117585 3.07814066395 0.849259391038 2.412314
1.0505 0.567 2.136518 3.1403747473 0.840901217588 2.436732
1.08328 0.574 2.162482 3.20204853299 0.829762121252 2.471775
1.09967 0.561 2.180165 3.26356357084 0.821784629612 2.494653
1.13244 0.567 2.203993 3.32406202986 0.811061152076 2.526995
1.16522 0.568 2.227048 3.3868372431 0.800356424799 2.558277
1.19799 0.567 2.248832 3.44849616735 0.789925224861 2.587912
1.23077 0.563 2.269553 3.50970241955 0.779728465328 2.616144
1.27993 0.571 2.294108 3.57163321232 0.766869634442 2.650595
1.31271 0.56 2.312533 3.63222590605 0.757162622742 2.67571
1.36187 0.558 2.334055 3.69352715086 0.74490361971 2.705953
1.42742 0.567 2.35743 3.75557680648 0.730318373292 2.73949
1.49298 0.564 2.378395 3.81694819993 0.716246530551 2.769527
1.5913 0.57 2.401661 3.87852115965 0.697886897583 2.803871
1.70602 0.565 2.422805 3.93983645172 0.678246346875 2.835263
2.08294 0.5646931 2.451828 4.00112293592 0.629516689834 2.881334
