name,q,group,tend,neutrinos,comment,viscosity,resolution,dyn_phase,bern_phase,EOS,M1,M2,Mb1,Mb2,Mb,Mg1,Mg2,R1,R2,C1,C2,k21,k22,lam21,lam22,Lambda,k2T,fate,MADM,EGW,JADM,JGW,f0,fpeak,tmerg_r,tcoll_gw,tcoll,Mdisk,tdisk3D,Mdisk3D,tdisk3Dmax,Mdisk3Dmax,Munb_tot,Munb_bern_tot,tend-geo,t98mass-geo,Mej_tot-geo,Ye_ave-geo,s_ave-geo,vel_inf_ave-geo,E_kin_ave-geo,theta_rms-geo,Mej_tot-bern_geoend,Ye_ave-bern_geoend,s_ave-bern_geoend,vel_inf_ave-bern_geoend,E_kin_ave-bern_geoend,theta_rms-bern_geoend
DD2_M14861254_M0_HR,1.1850079744816586,DD2_M14861254_M0,,M0,,,HR,,not passed,DD2,1.486,1.254,1.6359,1.3583,2.9942,1.4739938591683253,1.2447050641999713,8.96400213168049,8.92018437194327,0.16443919751293518,0.13954267419547675,0.09366797912781258,0.10631861351778847,519.4229269370685,1339.8472128772585,837.9716942154137,157.36913730119463,,2.71388,3.2,7.40895,6.4,283.32444659333026,nan,0.011180181817038464,inf,inf,nan,0.05867941277645447,0.22904980072268732,0.21786961890564885,0.2295211459751482,0.00227039436550725,0.03854141970053184,0.05871093569614132,0.00992586387612064,0.0014445225103258761,0.1644353324534548,14.117229643646855,0.1842620793301432,0.04383540006140012,28.01393756947969,0.014960843012330147,0.274566554613705,15.792407039783889,0.1626075320105343,0.35356242793701365,29.50953654740865
DD2_M14971246_M0_LR,1.2014446227929374,DD2_M14971245_M0,,M0,,,LR,,not passed,DD2,1.497,1.246,1.6485,1.3455,2.9939999999999998,1.484207396911409,1.233933188082843,8.965688672030094,8.916413877732708,0.16554769354910814,0.13839125170273764,0.09302411969804976,0.10690170829134245,498.8036794658691,1404.0454323064853,841.302937496367,158.05645252974168,,2.71722,6.4,7.40542,12.8,283.1987141882877,nan,0.00928079527630834,inf,inf,nan,0.036619732579344054,0.27134326403891595,0.26206246876260764,0.2713575143780973,0.0014207997946042187,0.02622073275601021,0.037281757175779064,0.009917983740424829,0.001254325357850141,0.2065528997321249,20.256890163338916,0.17600390324409446,0.03472830011053507,32.62287809757241,0.005835585089889161,0.27352820705456476,15.756292008925747,0.15287149172035244,0.12188945577938137,33.65485868088109
DD2_M14971245_M0_SR,1.202409638554217,DD2_M14971245_M0,,M0,,,SR,,not passed,DD2,1.497,1.245,1.6485,1.3455,2.9939999999999998,1.484207396911409,1.233933188082843,8.965688672030094,8.916413877732708,0.16554769354910814,0.13839125170273764,0.09302411969804976,0.10690170829134245,498.8036794658691,1404.0454323064853,841.302937496367,158.05645252974168,,2.71722,4.8,7.40542,9.6,283.1987141882877,nan,0.007854285052772442,inf,inf,nan,0.09012568786987017,0.23296764306724072,0.22511335801446827,0.24793201661668718,0.0005914069695534343,0.020779156519320614,0.09102415073776635,0.010067727082614025,0.0022531945423575196,0.17743817866760697,14.934275261341657,0.16658315187088688,0.05588426787242976,29.458560131044926,0.010208897910758897,0.2946822868899788,16.133965663508874,0.15866703329493387,0.22971057505667908,31.094800524841194
DD2_M14971245_M0_HR,1.202409638554217,DD2_M14971245_M0,,M0,,,HR,,not passed,DD2,1.497,1.245,1.6485,1.3455,2.9939999999999998,1.484207396911409,1.233933188082843,8.965688672030094,8.916413877732708,0.16554769354910814,0.13839125170273764,0.09302411969804976,0.10690170829134245,498.8036794658691,1404.0454323064853,841.302937496367,158.05645252974168,,2.71722,3.2,7.40542,6.4,283.1987141882877,nan,0.008327161369966665,inf,inf,nan,0.03656456367567139,0.21331569524826827,0.2049885338783016,0.21742627135029544,0.0008412927376648702,0.018055103941402834,0.055180127324415046,0.009043161349249682,0.0028719307313597574,0.14374588952777592,12.731991510707049,0.16235087188138933,0.06765687534811467,25.143080218589876,0.0054962083879462,0.28510404875122125,16.096562453581257,0.15385782625064234,0.1162869822378759,34.54017591344798
DD2_M15091235_M0_LK_SR,1.2218623481781374,DD2_M15091235_M0_LK,,M0,,LK,SR,,not passed,DD2,1.509,1.235,1.6632,1.3343,2.9975,1.4961009658272757,1.2244929800143884,8.967332585305703,8.912705880168899,0.16684374901118593,0.13738686268167186,0.09228240537081207,0.10742791016708397,475.8958936497584,1463.1337441799483,839.6692078137436,157.81759530013542,,2.71968,4.8,7.40527,9.6,283.28306630812637,nan,0.007747887881403743,inf,inf,nan,0.10612072929896471,0.22477189335040748,0.21702400546900374,0.23553323303349316,0.00048097126100354626,0.016774796704875354,0.10723198273598594,0.010788862345809162,0.0027049016620332746,0.19816922261047543,15.503668874285083,0.18231965735086267,0.08036134516894503,30.720255608142658,0.009759523479713091,0.31381654484503957,17.420120896654677,0.16227595367295092,0.22970247705820707,36.92583256157838
DD2_M15091235_M0_LK_HR,1.2218623481781374,DD2_M15091235_M0_LK,,M0,,LK,HR,,not passed,DD2,1.509,1.235,1.6632,1.3343,2.9975,1.4961009658272757,1.2244929800143884,8.967332585305703,8.912705880168899,0.16684374901118593,0.13738686268167186,0.09228240537081207,0.10742791016708397,475.8958936497584,1463.1337441799483,839.6692078137436,157.81759530013542,,2.71968,5.73166395787e-05,7.40527,7.30614011007e-05,283.28306630812637,nan,0.008193179746761634,inf,inf,nan,0.008704267320978534,0.18879116009230967,0.18059798034554803,0.18879116009230967,0.0028345989649515156,0.034655200084920255,0.019801099071607278,0.010138659024939226,0.002328580029916766,0.1950347320624483,16.616623894356994,0.16882360544235867,0.059317963930007725,31.639453198126397,0.0034993196316478775,0.26544045117716303,15.171442505117223,0.15848018351068774,0.07855290837537264,35.10857788124221
DD2_M11461635_M0_LK_SR,1.4267015706806283,DD2_M11461635_M0_LK,,M0,,LK,SR,,not passed,DD2,1.146,1.635,1.821,1.228,3.049,1.6222982712203213,1.1342582516663555,8.974904066104964,8.887498717753727,0.18076386118599308,0.12762625293320962,0.08432984926721172,0.1113758846046218,291.3283448221084,2192.973947398243,815.9765964667214,154.12255287654085,,2.75582,4.8,7.40757,9.6,284.66134811530213,nan,0.003267384775988497,inf,inf,nan,0.06180039646993633,0.29066218226216733,0.28739479748617885,0.3387944074347615,0.0009305888493669719,0.039665330483280435,0.06198954611171063,0.007726989044733606,0.011518300363648138,0.09883360748630565,8.079450215110198,0.13440327437456007,0.18596740164817946,18.73741651874704,0.003602136710256996,0.25857703718602965,14.366692584592936,0.17005001787415175,0.0930984135300036,43.19274573801749
DD2_M16351146_M0_LK_LR,1.4267015706806283,DD2_M11461635_M0_LK,,M0,,LK,LR,,not passed,DD2,1.635,1.146,1.821,1.228,3.049,1.6222982712203213,1.1342582516663555,8.974904066104964,8.887498717753727,0.18076386118599308,0.12762625293320962,0.08432984926721172,0.1113758846046218,291.3283448221084,2192.973947398243,815.9765964667214,154.12255287654085,,2.75582,6.4,7.40757,12.8,284.66134811530213,nan,0.009265032732401868,inf,inf,nan,0.036635495123250525,0.3216038108975799,0.312338778165178,0.32202109611696667,0.001962539311803924,0.055865315301865,0.03764429954298876,0.010974072715724925,0.002420797050580889,0.17342547890501198,14.308859884221397,0.1415717508884945,0.0433650960973322,32.28537811305872,0.006093670330014145,0.27567894887147626,15.974552188497553,0.15930500460598906,0.13821860934433763,36.26850801763728
LS220_M13641364_M0_LK_SR_restart,1.0,LS220_M13641364_M0_LK,,M0,,LK,SR,,not passed,LS220,1.364,1.364,1.4912,1.4912,2.9824,1.340909104971787,1.340909104971787,8.61325907811382,8.61325907811382,0.15567833328415562,0.15567833328415562,0.09806175880473164,0.09806175880473164,714.9062568527216,714.9062568527216,714.9062568527216,134.05061930144163,,2.70282,4.8,7.39835,9.6,282.4745591972195,nan,0.011708227037905342,0.013677947474842847,-0.011708104167763682,0.048136136852055714,0.020447362531301694,0.05548810004256666,0.04377987300466132,0.09267253347206861,0.0025858641304139507,0.006556574824379671,0.02704398980784547,0.010777040333033913,0.001479496691151624,0.25785540158844966,20.42760508147678,0.15339506256136748,0.03111469047921134,36.25131443529708,0.0026642372780448067,0.3158065141681658,19.844410292462445,0.12468467346007578,0.03701926316377053,33.816782031903706
LS220_M13641364_M0_LR,1.0,LS220_M13641364_M0,,M0,,,LR,,not passed,LS220,1.364,1.364,1.4912,1.4912,2.9824,1.340909104971787,1.340909104971787,8.61325907811382,8.61325907811382,0.15567833328415562,0.15567833328415562,0.09806175880473164,0.09806175880473164,714.9062568527216,714.9062568527216,714.9062568527216,134.05061930144163,,2.70282,6.4,7.39835,12.8,282.4745591972195,nan,0.013284481428552744,0.03344811816953791,-0.013284330801017312,0.02497682979398966,0.03463365204712833,0.07402226908339395,0.060737787654841204,0.11446956255369717,0.018662420356149383,0.03397152420329815,0.03586312819273365,0.03580007765443218,0.002150338192622194,0.21809732400639048,20.099079744989446,0.17620910331108153,0.0579689578054584,35.21130243397049,3.551395393824142e-05,0.327084231400492,100.30777743386655,0.1594534952875616,0.00016748267923610464,61.933229846008956
LS220_M13641364_M0_SR,1.0,LS220_M13641364_M0,,M0,,,SR,,not passed,LS220,1.364,1.364,1.4912,1.4912,2.9824,1.340909104971787,1.340909104971787,8.61325907811382,8.61325907811382,0.15567833328415562,0.15567833328415562,0.09806175880473164,0.09806175880473164,714.9062568527216,714.9062568527216,714.9062568527216,134.05061930144163,,2.70282,4.8,7.39835,9.6,282.4745591972195,nan,0.013658841846331503,0.016113260508393085,-0.013658697313776242,0.06651653350276604,0.03627689724937825,0.06946991011500359,0.05581106826867208,0.11965434206649661,0.0027422717032461737,0.00830915153317534,0.03719900384749517,0.012514861526146982,0.0017084176817862195,0.216811434297202,16.90809403498971,0.1555527883747223,0.03694693221030284,33.21551894485989,0.003731422890900068,0.29360396820659684,17.550508412407744,0.11332782539395972,0.042832784403077945,32.93986178244078
LS220_M13641364_M0_HR,1.0,LS220_M13641364_M0,,M0,,,HR,,not passed,LS220,1.364,1.364,1.4912,1.4912,2.9824,1.340909104971787,1.340909104971787,8.61325907811382,8.61325907811382,0.15567833328415562,0.15567833328415562,0.09806175880473164,0.09806175880473164,714.9062568527216,714.9062568527216,714.9062568527216,134.05061930144163,,2.70282,3.2,7.39835,6.4,282.4745591972195,nan,0.014025320992157026,0.015376361580765422,-0.014025178361856723,0.04838825346972676,nan,nan,nan,nan,0.0019781392680925714,0.007601093684256963,0.027051868155315358,0.010690348460987048,0.0010469113447540586,0.22330295948539622,18.524931651803065,0.15583137156065405,0.022722097415904512,36.55578894094524,0.002930130353198705,0.29048154146167154,18.311716123699796,0.11049375911809511,0.031973572533683936,33.140036036156346
LS220_M14001330_M0_HR,1.0526315789473684,LS220_M14001330_M0,,M0,,,HR,,not passed,LS220,1.4,1.33,1.5343,1.4499,2.9842,1.3759204294347165,1.3071868701374927,8.601126376825333,8.629125222172071,0.1599701977938728,0.1514813041002818,0.09470986102771517,0.10092104872713396,602.7135823209809,843.4058506945146,714.5790818732453,134.02761196895247,,2.7041,3.2,7.40167,6.4,282.61939019543314,nan,0.014072608623876449,0.013863157365743917,-0.014072473602595977,0.04462455657947581,nan,nan,nan,nan,0.0027921979773235027,0.007937410567445095,0.0241042706628896,0.01132085132204068,0.00140345758463468,0.21553846917560868,17.735435711256272,0.15114425788628089,0.028655719814492473,34.962719930406514,0.003185568811969287,0.290014062770084,17.8926975261457,0.12112425744239767,0.04177129803635574,32.516292189864
LS220_M14001330_M0_SR,1.0526315789473684,LS220_M14001330_M0,,M0,,,SR,,not passed,LS220,1.4,1.33,1.5343,1.4499,2.9842,1.3759204294347165,1.3071868701374927,8.601126376825333,8.629125222172071,0.1599701977938728,0.1514813041002818,0.09470986102771517,0.10092104872713396,602.7135823209809,843.4058506945146,714.5790818732453,134.02761196895247,,2.7041,4.8,7.40167,9.6,282.61939019543314,nan,0.013682485662191216,0.017307273209308496,-0.013682334957012725,0.06866150051191708,nan,nan,nan,nan,0.003082685083115687,0.009565051381897715,0.023272800155193504,0.010883440159470733,0.0017233757755049585,0.20578055113077126,16.161301091568404,0.16098612825940228,0.03991954848100561,31.60408613426107,0.003482790672688846,0.2973443588631145,18.356935337835175,0.1276293696625002,0.050705765838002265,32.43479408654348
LS220_M14351298_M0_HR,1.105546995377504,LS220_M14351298_M0,,M0,,,HR,,not passed,LS220,1.435,1.298,1.5771,1.4119,2.989,1.4104850174013652,1.275928744462188,8.587981827741373,8.635343605828568,0.16423992286762187,0.14775698440771193,0.09133615852217708,0.10395240708830118,509.52803200092876,984.0408834523361,714.2262511053704,134.04555405446385,,2.70742,3.2,7.40455,6.4,282.8215169731599,nan,0.014048964808016737,inf,inf,nan,nan,nan,nan,nan,0.0036947098416641724,0.020583019931780064,0.02439587833520798,0.010556367134422342,0.0019904592473164204,0.20299901127927264,15.314754902373988,0.16284426038081865,0.047176631408472176,33.3772075174676,0.005265704000615238,0.25730841511890545,15.436639058825197,0.10868008579385995,0.05558852018302814,32.3158753217371
LS220_M14351298_M0_SR,1.105546995377504,LS220_M14351298_M0,,M0,,,SR,,not passed,LS220,1.435,1.298,1.5771,1.4119,2.989,1.4104850174013652,1.275928744462188,8.587981827741373,8.635343605828568,0.16423992286762187,0.14775698440771193,0.09133615852217708,0.10395240708830118,509.52803200092876,984.0408834523361,714.2262511053704,134.04555405446385,,2.70742,4.8,7.40455,9.6,282.8215169731599,nan,0.013635198030471795,0.0170117255110621,-0.013635048955797553,0.09101613453316941,nan,nan,nan,nan,0.0027433290500889717,0.011241251103681174,0.025069726254940042,0.009961329024434097,0.0024146765153186204,0.17315759846349477,12.536666060040092,0.19070487295943514,0.07848944609533395,27.11788798118609,0.004002260421531781,0.27566768361686217,16.917132346313597,0.10944436056585213,0.04284704204692821,33.2129341117005
LS220_M14691268_M0_LK_HR,1.1585173501577288,LS220_M14691268_M0_LK,,M0,,LK,HR,,not passed,LS220,1.469,1.268,1.6195,1.3769,2.9964,1.4444565583692122,1.2470178901890594,8.566897064338601,8.642647931337459,0.16861202045323748,0.14428794454614413,0.08834135216022214,0.10657091374485442,432.18275494941486,1136.0939584551613,713.8431199676422,134.11732143108924,,2.71256,3.2,7.40587,6.4,283.00454515771554,nan,0.012315084978304594,inf,inf,nan,nan,nan,nan,nan,0.004086018630475605,0.012221239288652323,0.011281442076601297,0.009957390085496218,0.003419971947495947,0.22015047634385088,15.309088852406013,0.1637210228451944,0.08193324720919264,33.37751530600223,0.0013656143525347937,0.21580386907888108,13.500667072957556,0.11320131070119878,0.015640826854669998,30.524399926133345
LS220_M14691268_M0_LK_SR,1.1585173501577288,LS220_M14691268_M0_LK,,M0,,LK,SR,,passed,LS220,1.469,1.268,1.6195,1.3769,2.9964,1.4444565583692122,1.2470178901890594,8.566897064338601,8.642647931337459,0.16861202045323748,0.14428794454614413,0.08834135216022214,0.10657091374485442,432.18275494941486,1136.0939584551613,713.8431199676422,134.11732143108924,,2.71256,4.8,7.40587,9.6,283.00454515771554,nan,0.011578186050676934,0.0688744355993383,inf,nan,0.09548101216209473,0.1276299343444407,0.11605174829376376,0.30585972033441067,0.03130591266415372,0.056059590950835264,0.09576474259731806,0.01544669586358107,0.003403750832960039,0.2175139650290329,15.500936989737362,0.1652344420838701,0.08305918062637034,34.78849467219878,0.029254554576935102,0.29676177752801997,16.586574593311965,0.11630566994512936,0.3536909843195738,32.51405372476221
LS220_M14691268_M0_HR,1.1585173501577288,LS220_M14691268_M0,,M0,,,HR,,not passed,LS220,1.469,1.268,1.6195,1.3769,2.9964,1.4444565583692122,1.2470178901890594,8.566897064338601,8.642647931337459,0.16861202045323748,0.14428794454614413,0.08834135216022214,0.10657091374485442,432.18275494941486,1136.0939584551613,713.8431199676422,134.11732143108924,,2.71256,3.2,7.40587,6.4,283.00454515771554,nan,0.013875576825045522,0.024053642001279376,inf,nan,nan,nan,nan,nan,0.025880334254286517,0.044909202804596975,0.028809391735888545,0.009200786082840983,0.002818927894350496,0.1619034130042615,12.469773103781828,0.17534916198551545,0.07746759646581934,29.408793446573682,0.0054971907183870485,0.2734711475540711,15.40441851661843,0.09697911334917288,0.04620893380552402,36.17419243614724
LS220_M14691268_M0_LR,1.1585173501577288,LS220_M14691268_M0,,M0,,,LR,,not passed,LS220,1.469,1.268,1.6195,1.3769,2.9964,1.4444565583692122,1.2470178901890594,8.566897064338601,8.642647931337459,0.16861202045323748,0.14428794454614413,0.08834135216022214,0.10657091374485442,432.18275494941486,1136.0939584551613,713.8431199676422,134.11732143108924,,2.71256,6.4,7.40587,12.8,283.00454515771554,nan,0.013111093445581532,inf,inf,nan,nan,nan,nan,nan,0.004417535640538319,0.029549427224887778,0.02947930117054548,0.010091370538907908,0.003714309095116469,0.17739636407692508,12.964994346059703,0.16569356236467092,0.09114189149395252,29.95381223729094,0.009370174781294103,0.26343337581426435,15.028067073851547,0.10019271667871638,0.08407148561869779,32.37116308515126
LS220_M14691268_M0_SR,1.1585173501577288,LS220_M14691268_M0,,M0,,,SR,,not passed,LS220,1.469,1.268,1.6195,1.3769,2.9964,1.4444565583692122,1.2470178901890594,8.566897064338601,8.642647931337459,0.16861202045323748,0.14428794454614413,0.08834135216022214,0.10657091374485442,432.18275494941486,1136.0939584551613,713.8431199676422,134.11732143108924,,2.71256,4.8,7.40587,9.6,283.00454515771554,nan,0.013505157043243383,inf,inf,nan,nan,nan,nan,nan,0.0033323677759651764,0.026818745084374557,0.03609957177469637,0.009665781672095324,0.003514153239892821,0.17291122740993034,12.093043814431587,0.17597141238777086,0.09725986453512951,30.675899632912405,0.009254874619926086,0.25488967606905194,14.842518647791843,0.0960063717268611,0.07624289508933957,33.05065262507271
LS220_M16351146_M0_LK_LR,1.4267015706806283,LS220_M11461635_M0_LK,,M0,,LK,LR,,not passed,LS220,1.635,1.146,1.83,1.233,3.063,1.6099211134452953,1.1266949527433407,8.451845602944353,8.670149507160408,0.1904807433664424,0.12995155250051973,0.07246898956836156,0.11648393541335443,192.66148483012626,2095.44285323177,710.6439840617295,134.75743084508002,,2.7566,6.4,7.41254,12.8,284.7075030487988,nan,0.010195022822883835,0.015746781362567564,inf,nan,0.01956466007253915,0.20330338676770526,0.19310836394482142,0.26314004703804295,0.007580123661339781,0.018996523155617583,0.01978533491346527,0.011935587598416099,0.007098985961194274,0.1452965386165336,10.992362750451154,0.16640511846791917,0.17569459601811516,24.301772827826905,0.0027506862206962044,0.27669320840397976,16.272525413863114,0.11295311305778605,0.03136650907302007,38.456909947281204
LS220_M11461635_M0_LK_SR,1.4267015706806283,LS220_M11461635_M0_LK,,M0,,LK,SR,,not passed,LS220,1.146,1.635,1.83,1.233,3.063,1.6099211134452953,1.1266949527433407,8.451845602944353,8.670149507160408,0.1904807433664424,0.12995155250051973,0.07246898956836156,0.11648393541335443,192.66148483012626,2095.44285323177,710.6439840617295,134.75743084508002,,2.7566,4.8,7.41254,9.6,284.7075030487988,nan,0.00999405038807629,0.012294784247049748,inf,nan,0.04296809713767647,0.07937643316108733,0.06938238277301104,0.2752387607470155,0.006623475070159192,0.5027353344380844,0.028450792755148425,0.023201869900486484,0.007488131198357468,0.17093489464412878,14.09926643859399,0.1772725696649998,0.21032226507943802,29.245365111796552,0.005475564581897667,0.20059714393271022,14.029999250122446,0.11818706454167895,0.06835928676959714,27.353127290020918
LS220_M10651772_M0_LK_SR,1.663849765258216,LS220_M10651772_M0_LK,,M0,,LK,SR,,not passed,LS220,1.065,1.772,2.01,1.138,3.1479999999999997,1.7466785675347078,1.0459533737974622,8.298178174372174,8.671110043149044,0.2104882510953345,0.12062343421633663,0.05926583209342073,0.12314938091792488,95.62316856621808,3214.7883120388196,705.7691487806862,135.15617751367796,,2.81064,4.8,7.4095,9.6,286.68261589256923,nan,0.0101240913753047,0.002068833887724719,inf,nan,0.0019815423448673597,0.07128118413174889,0.06115709275644419,0.07128118413174889,0.021300939956528153,0.03523283204473314,0.008010716792510508,0.007206823360489367,0.008415130830036565,0.05977277170971163,5.02072110238049,0.13554836627677738,0.138161576113204,12.241446164052794,0.0030595552269720703,0.03619862238257695,2.877110464467439,0.06874810713900054,0.012924344100376501,10.267640693705275
LS220_M10651772_M0_LK_LR,1.663849765258216,LS220_M10651772_M0_LK,,M0,,LK,LR,,not passed,LS220,1.065,1.772,2.007,1.138,3.145,1.7444431494135482,1.0459533737974622,8.301740688850082,8.671110043149044,0.21012828020261634,0.12062343421633663,0.05946709930068036,0.12314938091792488,96.77107835636228,3214.7883120388196,708.4678983644112,135.65895854885696,,2.81068,6.4,7.41198,12.8,286.7972074515954,nan,0.008681818607862329,0.001434391495489136,inf,nan,0.007459026352367086,0.1121053165859646,0.10342349797810228,0.14679961444818657,0.1638195432675302,0.39423350590622763,0.006796998206858302,0.006450223040167952,0.013830439245323156,0.07033271544000885,9.452635187081974,0.14917329564492252,0.269577682130148,14.123353706503597,0.002237441885158253,0.0651850447105827,7.110040694691307,0.15616082842550877,0.04870000934087272,12.59249217108315
SFHo_M13641364_M0_LK_HR,1.0,SFHo_M13641364_M0_LK_p2019,,M0,,LK,HR,,not passed,SFHo,1.364,1.364,1.5031,1.5031,3.0062,1.354536301643607,1.354536301643607,8.06480391299946,8.06480391299946,0.16795850091374825,0.16795850091374825,0.08282282285778761,0.08282282285778761,413.1263719612063,413.1263719612063,413.12637196120625,77.45511315301928,,2.70328,3.2,7.40491,6.4,282.76103809478496,nan,0.012811605111358525,0.004011567424197645,-0.012811524906078061,0.013766454590138066,nan,nan,nan,nan,0.0038087291628691403,0.008393211938595796,0.011573049947025417,0.007301399260165332,0.0035398510730991132,0.2114350193610511,15.339504537742716,0.19892568550390818,0.1251912715011226,31.21375840461842,0.0021096434881837964,0.18090098980772876,11.48758053305328,0.15060989427320823,0.04277054673193091,27.829967865463484
SFHo_M13641364_M0_LK_SR_2019pizza,1.0,SFHo_M13641364_M0_LK_p2019,,M0,,LK,SR,,not passed,SFHo,1.364,1.364,1.5031,1.5031,3.0062,1.354536301643607,1.354536301643607,8.06480391299946,8.06480391299946,0.16795850091374825,0.16795850091374825,0.08282282285778761,0.08282282285778761,413.1263719612063,413.1263719612063,413.12637196120625,77.45511315301928,,2.70328,4.8,7.40491,9.6,282.76103809478496,nan,0.012074706183730865,0.005993707320436751,-0.01207461976700564,0.01937417959486514,nan,nan,nan,nan,0.006650215433552912,0.017773421239844704,0.02530616424793074,0.008921001998723244,0.00451379126338539,0.20839275690027137,16.09586057166673,0.18526749596072295,0.13847411471484153,33.7495156917638,0.003194822906840075,0.22351009652934506,13.99176024297893,0.1636769149461763,0.0764980520003232,31.60736071195903
SFHo_M13641364_M0_LK_SR,1.0,SFHo_M13641364_M0_LK,,M0,,LK,SR,,not passed,SFHo,1.364,1.364,1.5031,1.5031,3.0062,1.354536301643607,1.354536301643607,8.06480391299946,8.06480391299946,0.16795850091374825,0.16795850091374825,0.08282282285778761,0.08282282285778761,413.1263719612063,413.1263719612063,413.12637196120625,77.45511315301928,,2.70328,4.8,7.40491,9.6,282.76103809478496,nan,0.012039240459941298,0.0064784055455608305,-0.012039150782207575,0.03373180990625397,nan,nan,nan,nan,0.007509341638295529,0.019396974556471106,0.01727909034953269,0.009027399112440675,0.006630614887577685,0.22634251658523588,15.936740265449268,0.18279380482990093,0.19801780704965197,33.67324301657254,0.005121601186138197,0.23067980051393897,13.383636842180351,0.15842566496534313,0.11489088104455643,32.3108700985515
SFHo_M13641364_M0_HR,1.0,SFHo_M13641364_M0,,M0,,,HR,,not passed,SFHo,1.364,1.364,1.5031,1.5031,3.0062,1.354536301643607,1.354536301643607,8.06480391299946,8.06480391299946,0.16795850091374825,0.16795850091374825,0.08282282285778761,0.08282282285778761,413.1263719612063,413.1263719612063,413.12637196120625,77.45511315301928,,2.70328,3.2,7.40491,6.4,282.76103809478496,nan,0.014206590247081478,0.0037830105375537687,-0.014206503752713194,0.014532376369569043,0.008743673680744718,0.01838395772156892,0.00417736747448744,0.06091011815752373,0.003506453152658307,0.007389238440766319,0.009043162572456638,0.007151655736638347,0.0034142684436906166,0.22167544150120078,16.299674716660476,0.19752348797627778,0.11905894552504613,29.65522494273228,0.001429198921694166,0.19117871428075098,10.860558925910414,0.16013795598954728,0.03275744093880594,25.446705469267137
SFHo_M13641364_M0_SR,1.0,SFHo_M13641364_M0,,M0,,,SR,,not passed,SFHo,1.364,1.364,1.5031,1.5031,3.0062,1.354536301643607,1.354536301643607,8.06480391299946,8.06480391299946,0.16795850091374825,0.16795850091374825,0.08282282285778761,0.08282282285778761,413.1263719612063,413.1263719612063,413.12637196120625,77.45511315301928,,2.70328,4.8,7.40491,9.6,282.76103809478496,nan,0.01401349908422717,0.004149489683379295,-0.014013412434572768,0.011959056470378208,0.007171359926073937,0.015999232069589198,0.001985732985362027,0.060525978389705415,0.0031782706074778714,0.006412589833323504,0.007667880442626391,0.007171358850486193,0.0031212563285428294,0.23497507729598002,17.513492449251522,0.21094375956904332,0.12413096531473937,33.11204670863412,0.0004010610358045415,0.2081042794966058,12.762801588558943,0.1852036963240348,0.012295282071317441,29.815743493240312
SFHo_M14521283_M0_LK_HR,1.1317225253312548,SFHo_M14521283_M0_LK_p2019,,M0,,LK,HR,,not passed,SFHo,1.452,1.283,1.6124,1.404,3.0164,1.4419548646366995,1.2739409845961012,8.033551931714749,8.082866716855657,0.17948807675993286,0.15761054922721848,0.0766878102618873,0.08840903686070287,274.4203390972505,606.02252373813,412.3057926978345,77.41669876382778,,2.71006,3.83406746137e-05,7.39983,4.82534944375e-05,282.7578549959231,nan,0.012551523136901704,inf,inf,nan,nan,nan,nan,nan,0.4461281646181304,1.2865529918179028,0.014323613283229026,0.011281442505312118,0.0051846064019281995,0.17226119000923268,13.498122452818082,0.23022777032732783,0.24561611736838995,32.6532472176138,0.002053287671080653,0.252837035702672,15.69614354657399,0.1699896307871259,0.05303021474578451,35.5547368651645
SFHo_M14521283_M0_LK_SR,1.1317225253312548,SFHo_M14521283_M0_LK,,M0,,LK,SR,,not passed,SFHo,1.452,1.283,1.6124,1.404,3.0164,1.4419548646366995,1.2739409845961012,8.033551931714749,8.082866716855657,0.17948807675993286,0.15761054922721848,0.0766878102618873,0.08840903686070287,274.4203390972505,606.02252373813,412.3057926978345,77.41669876382778,,2.71006,4.8,7.39983,9.6,282.7578549959231,nan,0.011790980393414332,0.006431117913841409,inf,nan,nan,nan,nan,nan,0.021201690950649044,0.030314121585727084,0.013153244932766126,0.008779139449472593,0.00407961131408874,0.1627223331733057,12.506111424760736,0.24418004665149548,0.2174041637108986,30.044830732624483,0.0011338291902844892,0.2327148589758524,14.625307211915036,0.15180926040410028,0.02335462442686099,38.488284719956404
SFHo_M14521283_M0_LK_SR_2019pizza,1.1317225253312548,SFHo_M14521283_M0_LK_p2019,,M0,,LK,SR,,not passed,SFHo,1.452,1.283,1.6124,1.404,3.0164,1.4419548646366995,1.2739409845961012,8.033551931714749,8.082866716855657,0.17948807675993286,0.15761054922721848,0.0766878102618873,0.08840903686070287,274.4203390972505,606.02252373813,412.3057926978345,77.41669876382778,,2.71006,4.8,7.39983,9.6,282.7578549959231,nan,0.011838268025133753,0.006348364558332419,inf,nan,nan,nan,nan,nan,0.015151448488585535,0.03016097557338685,0.014169930012609815,0.00993768544652686,0.003529268859591545,0.18214401396996782,13.91144805786118,0.22000341518557157,0.15267654180475482,33.75339052834395,0.0027922355828502235,0.23498347560184626,15.15271177497661,0.17103561809854467,0.07300521852383145,31.565020014422803
