#nameeos	f2	f2-0	f2+0	mchirp	q	lambda_t	f_merg	f_insp	lambda1	lambda2	A_merg	A_pm0	t_pm0	t_end	damping	
ALF2_1.350_1.350_0.00_0.00_0.038_0.246_shells	ALF2	2734.152132	1958.013921	3800.357063	1.175262	1.0	733.345	4725.054069163943	528.526479	733.345	733.345	0.239822	0.034336	0.717309	5.980807	0.005263497921680478	
ALF2_1.350_1.350_0.00_0.00_0.038_0.252	ALF2	2721.300145	1927.013061	3412.77805	1.175239	1.0	733.345	4672.068026937943	521.95429	733.345	733.345	0.238313	0.032157	0.705015	15.550071	0.014845055613670397	
ALF2_1.351_1.351_0.00_0.00_0.052_0.202_camr	ALF2	2780.799816	1959.302384	3432.866926	1.176092	1.0	730.0804	4767.641948068968	725.646667	730.0804	730.0804	0.243181	0.016522	0.652687	20.16165	0.017590701628985305	
ALF2_1.351_1.351_0.00_0.00_0.052_0.202_nocamr	ALF2	2725.972451	1863.583241	3333.629111	1.176092	1.0	730.0804	4747.772989905766	737.978963	730.0804	730.0804	0.24334	0.03025	0.668606	23.643972	0.017519065287509798	
ALF2_1.375_1.375_0.00_0.00_0.0360_0.167	ALF2	2783.99939	1735.841798	3101.54086	1.196996	1.0	658.1463	4770.6567044503145	459.487535	658.1463	658.1463	0.247197	0.03313	0.669867	33.335723	1.3136284565122081e-05	
ALF2_1.375_1.375_0.00_0.00_0.0360_0.250	ALF2	2756.573066	1958.774668	3241.163686	1.196996	1.0	658.1463	4837.86671057849	472.396327	658.1463	658.1463	0.244052	0.017778	0.630463	32.567347	0.012057602030530676	
ALF2_1.375_1.375_0.10_-0.10_0.0360_0.167	ALF2	2768.885705	1980.051009	3094.899667	1.196996	1.0	658.1463	4743.349408292115	471.603759	658.1463	658.1463	0.24439	0.027913	0.65673	23.340242	1.3136284565122081e-05	
ALF2_1.375_1.375_0.10_-0.10_0.0360_0.250	ALF2	2653.463022	1733.162533	2882.384821	1.196996	1.0	658.1463	4627.053479033902	466.865147	658.1463	658.1463	0.241385	0.010132	0.689569	55.342817	0.017613555907343828	
ALF2_1.375_1.375_0.10_0.00_0.0360_0.167	ALF2	2803.120188	2059.026211	3160.024003	1.196996	1.0	658.1463	5073.431319234666	470.329154	658.1463	658.1463	0.251786	0.251786	0.0	22.302638	0.013449890578721077	
ALF2_1.375_1.375_0.10_0.00_0.0360_0.250	ALF2	2628.243692	1948.96208	2872.235579	1.196996	1.0	658.1463	4864.243406616823	466.865147	658.1463	658.1463	0.246957	0.019232	0.689569	53.983382	0.014579453435608986	
ALF2_1.375_1.375_0.10_0.10_0.0360_0.250	ALF2	2745.318791	1929.483736	2983.877244	1.196996	1.0	658.1463	4884.028352296836	466.865147	658.1463	658.1463	0.250803	0.018509	0.788079	53.451429	0.019662560173969956	
ALF2_1.400_1.100_0.00_0.00_0.038_0.249	ALF2	2379.948697	1551.358202	2892.03813	1.078764	1.272726	1756.867252	3839.5137707356616	555.424542	590.758	2209.371	0.210836	0.03437	0.765303	22.169251	0.020236360176481675	
ALF2_1.450_1.250_0.00_0.00_0.052_0.200_camr	ALF2	2655.359867	1836.975146	3738.051241	1.171421	1.159148	891.420844	4558.786854220231	753.405676	475.8671	1131.997	0.237302	0.036715	0.693509	19.430077	0.01820461483040906	
ALF2_1.450_1.250_0.00_0.00_0.052_0.200_nocamr	ALF2	2662.350751	1737.155337	3302.26295	1.171421	1.159148	891.420844	4595.351682530719	753.14769	475.8671	1131.997	0.238221	0.036538	0.689569	19.449779	0.015875842673532054	
ALF2_1.528_1.222_0.00_0.00_0.0357_0.167	ALF2	2725.508524	1642.877496	3055.702757	1.188113	1.250004	670.884021	4497.690373656248	475.33154	338.6302	1279.917	0.233828	0.028113	0.65673	32.284968	0.011138195099229631	
ALF2_1.528_1.222_0.00_0.00_0.0357_0.250	ALF2	2672.039394	1644.984366	3170.891505	1.188113	1.250004	670.884021	4482.972028664206	486.129708	338.6302	1279.917	0.230076	0.035946	0.669867	50.437028	0.021159909445735203	
ALF2_1.528_1.222_0.10_-0.10_0.0358_0.167	ALF2	2738.42707	1563.250653	3056.08461	1.188113	1.250004	670.884021	4310.90471930686	478.833533	338.6302	1279.917	0.226125	0.00834	0.696134	30.078314	0.023681760850813513	
ALF2_1.528_1.222_0.10_-0.10_0.0358_0.250	ALF2	2739.13684	2425.052244	3059.169459	1.188113	1.250004	670.884021	4217.550667289684	488.31813	338.6302	1279.917	0.22213	0.018772	0.748675	30.360727	0.01920941499961995	
ALF2_1.528_1.222_0.10_0.00_0.0357_0.167	ALF2	2690.445831	1634.136731	2923.176264	1.188113	1.250004	670.884021	4493.741785832227	477.046126	338.6302	1279.917	0.232943	0.011439	0.669867	56.07179	0.011886835256675079	
ALF2_1.528_1.222_0.10_0.00_0.0357_0.250	ALF2	2715.998757	1593.431045	4161.189354	1.188113	1.250004	670.884021	4406.69190296867	477.014389	338.6302	1279.917	0.229414	0.02331	0.709271	57.569139	0.026459737789220093	
ALF2_1.528_1.222_0.10_0.10_0.0357_0.167	ALF2	2753.219224	1641.107828	3169.59061	1.188113	1.250004	670.884021	4553.584541157356	482.678773	338.6302	1279.917	0.238085	0.021748	0.683003	18.874482	0.012346546110562141	
ALF2_1.528_1.222_0.10_0.10_0.0357_0.250	ALF2	2689.959287	1652.378665	2922.98179	1.188113	1.250004	670.884021	4494.85656721421	477.014389	338.6302	1279.917	0.233706	0.019859	0.709271	56.682551	0.025829274937950515	
ALF2_1.650_1.100_0.00_0.00_0.0356_0.167	ALF2	2743.290642	1459.490673	3106.438864	1.168043	1.500008	697.981553	3986.593821350121	495.423439	196.1285	2209.371	0.213003	0.029372	0.656735	35.910115	0.010468308617791603	
ALF2_1.650_1.100_0.00_0.00_0.0356_0.250	ALF2	2742.248936	1484.555019	2985.020356	1.168043	1.500008	697.981553	4022.1117246252315	495.667587	196.1285	2209.371	0.210173	0.021053	0.689569	53.096793	0.0205491485585678	
ALF2_1.651_1.100_0.11_0.00_0.0355_0.167	ALF2	2823.519062	1484.747099	3200.454858	1.168043	1.500008	697.215902	4072.4901479129076	494.9157	195.2396	2209.371	0.212402	0.029121	0.709271	20.81841	0.012057587254057594	
ALF2_1.651_1.100_0.11_0.00_0.0355_0.250	ALF2	2637.572794	1439.244576	2872.235579	1.168043	1.500008	697.215902	3920.372577879145	497.312874	195.2396	2209.371	0.207777	0.035236	0.728973	60.307712	0.0055362519127109796	
ALF2_1.651_1.100_0.11_0.10_0.0355_0.167	ALF2	2790.304616	1502.187803	3014.525523	1.168043	1.500008	697.215902	4129.518484255393	487.196044	195.2396	2209.371	0.216445	0.036926	0.683003	57.818699	0.0070664394331435235	
ALF2_1.651_1.100_0.11_0.10_0.0355_0.250	ALF2	2617.274309	1475.433289	2841.787852	1.168043	1.500008	697.215902	4035.3049196286124	487.163632	195.2396	2209.371	0.210456	0.033158	0.689569	59.362018	0.007132111004987098	
ENG_1.350_1.350_0.00_0.00_0.038_0.228_shells	ENG	2985.530187	1973.190738	3430.521014	1.17518	1.0	478.8043	5267.283718050316	523.299816	478.8043	478.8043	0.254888	0.049715	0.583966	15.650304	0.012164465483820865	
ENG_1.350_1.350_0.00_0.00_0.038_0.234	ENG	2935.82186	2024.574957	3304.640413	1.175187	1.0	478.8043	5171.121709377803	518.374967	478.8043	478.8043	0.252633	0.040356	0.622385	25.633024	0.011295136019776532	
H4_1.350_1.350_0.00_0.00_0.038_0.140	H4	2411.780158	1702.987042	2938.973189	1.175259	1.0	1110.584	4431.9732052435675	526.988296	1110.584	1110.584	0.231057	0.004588	0.689854	15.616545	0.01492669070192776	
H4_1.350_1.350_0.00_0.00_0.038_0.186	H4	2513.906233	1746.041527	3104.870981	1.175259	1.0	1110.584	4374.5183438395115	527.625134	1110.584	1110.584	0.229993	0.008585	0.721919	15.753947	0.015032027253000032	
H4_1.350_1.350_0.00_0.00_0.038_0.276_shells	H4	2484.853046	1684.212485	3035.15558	1.175263	1.0	1110.584	4146.896148395783	524.05564	1110.584	1110.584	0.225233	0.005185	0.783035	13.137585	0.012354550033478648	
H4_1.350_1.350_0.00_0.00_0.038_0.279	H4	2483.32683	1753.021633	2898.449582	1.175259	1.0	1110.584	4185.1929267392525	518.858258	1110.584	1110.584	0.225628	0.013044	0.709093	22.795419	0.022086325350765598	
H4_1.372_1.372_0.00_0.00_0.0367_0.083	H4	2525.077058	1788.697725	3309.721783	1.194145	1.0	1006.228	4477.453053127963	482.211121	1006.228	1006.228	0.23449	0.002657	0.709271	5.877751	0.002909325007584745	
H4_1.372_1.372_0.00_0.00_0.0367_0.125	H4	2611.081537	1615.943997	3029.962907	1.194145	1.0	1006.228	4423.132504502731	484.076914	1006.228	1006.228	0.234453	0.014652	0.689569	16.35263	0.013328378715120916	
H4_1.372_1.372_0.00_0.00_0.0367_0.167	H4	2601.106686	1630.802426	3067.080344	1.194145	1.0	1006.228	4309.473275451508	479.883319	1006.228	1006.228	0.233226	0.233226	0.0	9.049767	0.006107608871674034	
H4_1.372_1.372_0.00_0.00_0.0367_0.250	H4	2603.873023	1744.153023	3068.603517	1.194145	1.0	1006.228	4214.054454473089	497.611381	1006.228	1006.228	0.226765	0.018574	0.827482	11.111908	1.9701964102174295e-05	
H4_1.373_1.373_-0.14_-0.14_0.037_0.279	H4	2548.189518	1741.430454	2924.698033	1.194145	1.0	1001.827	3934.4996041660465	497.820942	1001.827	1001.827	0.214107	0.069996	0.863005	31.408999	0.01622118855129702	
H4_1.373_1.373_0.14_0.14_0.037_0.083	H4	2488.651481	1777.932018	2998.869339	1.194145	1.0	1001.827	4633.257479567748	489.611321	1001.827	1001.827	0.246583	0.020318	0.801215	7.552423	6.565679537052214e-06	
H4_1.373_1.373_0.14_0.14_0.037_0.167	H4	2508.259936	1775.82548	2770.927501	1.194145	1.0	1001.827	4553.429441163905	487.196044	1001.827	1001.827	0.244422	0.014912	0.85375	57.871234	1.3136284565122081e-05	
H4_1.373_1.373_0.14_0.14_0.037_0.250	H4	2521.081453	1768.237502	2861.412316	1.194145	1.0	1001.827	4288.680179814059	494.380138	1001.827	1001.827	0.238345	0.022463	0.945694	27.700962	1.9701964102174403e-05	
H4_1.373_1.373_0.14_0.14_0.037_0.279	H4	2416.774265	1705.163199	2716.87425	1.194145	1.0	1001.827	4495.383261054709	500.121131	1001.827	1001.827	0.238613	0.007281	0.90698	35.438189	0.01686430991450224	
H4_1.374_1.374_0.22_0.22_0.037_0.279	H4	2459.015028	1753.043348	2874.620955	1.194145	1.0	997.27	4538.035764824376	489.63324	997.27	997.27	0.242623	0.01507	0.972942	24.378511	5.496847984506632e-06	
H4_1.375_1.375_0.00_0.00_0.0348_0.167	H4	2490.757335	1609.399818	2800.2573	1.197002	1.0	993.0671	4360.064961269969	473.473456	993.0671	993.0671	0.233156	0.002933	0.65673	31.115952	0.020673945724681998	
H4_1.375_1.375_0.00_0.00_0.0348_0.250	H4	2570.951228	1724.207588	2873.679314	1.197002	1.0	993.0671	4318.165338844512	466.972888	993.0671	993.0671	0.228864	0.008921	0.768377	41.216509	0.019307924820130818	
H4_1.375_1.375_0.10_-0.10_0.0349_0.250	H4	2616.456027	1662.255036	2967.083613	1.197002	1.0	993.0671	4198.4216654977645	467.040939	993.0671	993.0671	0.227422	0.013576	0.788079	31.129103	0.02068706230728302	
H4_1.375_1.375_0.10_0.00_0.0348_0.250	H4	2551.637854	1722.335671	2811.675209	1.197002	1.0	993.0671	4402.462196426412	472.361435	993.0671	993.0671	0.23381	0.008222	0.748675	45.649451	0.03170046024039846	
H4_1.375_1.375_0.10_0.10_0.0348_0.250	H4	2496.023367	1697.273032	2772.025951	1.197002	1.0	993.0671	4456.5080886607175	463.890057	993.0671	993.0671	0.238432	0.005649	0.847184	44.152102	0.03240973094807673	
H4_1.528_1.222_0.00_0.00_0.0349_0.250	H4	2367.960968	1408.152358	2997.088486	1.188114	1.250007	1023.117189	3808.726417897451	461.090536	499.554	1986.016	0.21182	0.0152	0.768377	38.714359	0.027582749743044026	
H4_1.528_1.223_0.10_-0.10_0.0349_0.250	H4	2471.084213	1309.25226	2699.698459	1.188114	1.250007	1019.952247	3585.363010264647	456.715905	499.554	1976.748	0.202667	0.015118	0.827482	55.658049	0.015564551640717699	
H4_1.528_1.223_0.10_0.10_0.0349_0.167	H4	2470.892258	1418.924977	2751.198048	1.188114	1.250007	1019.952247	3911.409089577177	454.922512	499.554	1976.748	0.216574	0.003743	0.748675	45.432714	0.030918967057812635	
H4_1.528_1.223_0.10_0.10_0.0349_0.250	H4	2479.285621	1411.257272	2730.146186	1.188114	1.250007	1019.952247	3856.2322596651493	456.715905	499.554	1976.748	0.213244	0.01012	0.788079	52.643648	0.04224101103506171	
H4_1.650_1.100_0.00_0.00_0.0350_0.250	H4	2454.700036	1198.969155	2724.929897	1.168038	1.500004	1096.133981	3294.0754903965512	460.210383	283.873	3556.468	0.188099	0.049145	0.847184	37.827771	0.034557245035213735	
H4_1.651_1.100_0.10_-0.10_0.0350_0.167	H4	2557.06156	1182.824234	2781.077418	1.168038	1.500004	1094.993733	3200.056446851077	456.746291	282.5492	3556.468	0.184407	0.002925	1.40541	54.193538	0.045734824360683615	
H4_1.651_1.100_0.10_0.00_0.0350_0.167	H4	2546.091447	1227.832454	2770.927501	1.168038	1.500004	1094.993733	3321.583124112607	456.746291	282.5492	3556.468	0.18919	0.011039	1.379137	52.249609	0.046155150988330416	
H4_1.651_1.100_0.10_0.00_0.0350_0.250	H4	2475.184917	1217.601526	2699.698459	1.168038	1.500004	1094.993733	3304.7644662450366	456.715905	282.5492	3556.468	0.186928	0.061215	0.847184	53.412025	0.045038689937570466	
H4_1.651_1.100_0.10_0.10_0.0350_0.167	H4	2523.331026	1256.641817	2770.927501	1.168038	1.500004	1094.993733	3415.1827512520445	456.746291	282.5492	3556.468	0.19267	0.06784	0.840619	50.909875	0.04731098148885756	
H4_1.651_1.100_0.10_0.10_0.0350_0.250	H4	2484.206465	1217.909079	2719.996944	1.168038	1.500004	1094.993733	3328.016543313822	456.715905	282.5492	3556.468	0.188827	0.061137	0.827482	52.052589	0.04643752938882483	
MPA1_1.350_1.350_0.00_0.00_0.038_0.237_shells	MPA1	2807.207304	2153.71474	4024.851666	1.175215	1.0	608.5892	4953.96876476531	521.740031	608.5892	608.5892	0.24615	0.049993	0.653711	4.949527	0.004295816252838085	
MPA1_1.350_1.350_0.00_0.00_0.038_0.246	MPA1	2687.227725	2088.325402	3141.525865	1.17522	1.0	608.5892	4890.791359103501	516.959952	608.5892	608.5892	0.245991	0.048133	0.678536	14.913224	0.014234688765785037	
MS1_1.350_1.350_0.00_0.00_0.038_0.286_shells	MS1	1925.661257	1459.065815	2503.965603	1.175223	1.0	1734.634	3732.611086004641	521.659501	1734.634	1734.634	0.211617	0.032978	0.799437	8.24208	1.1259672484392942e-05	
MS1_1.350_1.350_0.00_0.00_0.038_0.300	MS1	2012.978927	1546.235461	2412.083682	1.175228	1.0	1734.634	3722.0869037997263	522.01811	1734.634	1734.634	0.211383	0.019208	0.862946	25.315054	5.9105892306513886e-06	
MS1b_1.350_1.350_-0.10_-0.10_0.0357_0.097	MS1b	2064.768003	1436.89791	2465.787771	1.175265	1.0	1531.533	3851.3983092856665	478.96597	1531.533	1531.533	0.212222	0.024703	0.833235	19.005805	0.010193756822536783	
MS1b_1.350_1.350_-0.10_-0.10_0.0357_0.146	MS1b	2108.18089	1995.78098	2444.015436	1.175265	1.0	1531.533	3691.7486948052883	484.29799	1531.533	1531.533	0.209422	0.039955	0.974656	52.092486	0.019857166324389185	
MS1b_1.350_1.350_-0.10_-0.10_0.0357_0.194	MS1b	2056.843014	1443.441698	2431.662986	1.175265	1.0	1531.533	3616.053425487584	486.332597	1531.533	1531.533	0.207674	0.039237	0.913501	25.757688	0.015583032083045545	
MS1b_1.350_1.350_-0.10_-0.10_0.0357_0.291	MS1b	2093.876514	1436.942115	2469.127875	1.175265	1.0	1531.533	3548.145469388876	484.142721	1531.533	1531.533	0.204798	0.011523	0.888657	28.316638	0.0248537223344493	
MS1b_1.350_1.350_0.00_0.00_0.035_0.194	MS1b	2079.247833	1498.209495	2525.588136	1.175241	1.0	1531.533	3800.0149670450537	464.708217	1531.533	1531.533	0.219489	0.006905	0.798836	8.913336	0.00811450019003176	
MS1b_1.350_1.350_0.00_0.00_0.036_0.097	MS1b	2057.52152	1588.170504	2437.657053	1.175265	1.0	1531.533	4030.458044117047	484.192154	1531.533	1531.533	0.220943	0.005775	0.817947	18.270006	0.008141255457282516	
MS1b_1.350_1.350_0.00_0.00_0.036_0.146	MS1b	2081.838482	1573.754005	2474.863099	1.175265	1.0	1531.533	3854.9914595583796	475.304834	1531.533	1531.533	0.218816	0.019051	0.814125	20.020584	1.1466543107472096e-05	
MS1b_1.350_1.350_0.00_0.00_0.036_0.194	MS1b	2116.673017	1484.770633	2474.617721	1.175265	1.0	1531.533	3997.211709847499	480.782872	1531.533	1531.533	0.218668	0.020578	0.817947	30.707402	7.644362071642101e-06	
MS1b_1.350_1.350_0.00_0.00_0.036_0.291	MS1b	1985.919631	1520.990914	2235.578098	1.175265	1.0	1531.533	3820.6529626890506	487.968824	1531.533	1531.533	0.210862	0.037719	0.905857	51.037574	1.1466543107463097e-05	
MS1b_1.350_1.350_0.00_0.00_0.038_0.116_bnsho	MS1b	2045.388766	1588.547761	2530.460447	1.17526	1.0	1531.533	3956.18775616823	528.752929	1531.533	1531.533	0.221512	0.009812	0.830177	20.990635	0.010196052101354689	
MS1b_1.350_1.350_0.00_0.00_0.038_0.146	MS1b	2074.375366	1582.262685	2595.260334	1.17526	1.0	1531.533	4067.520484999366	527.491938	1531.533	1531.533	0.220448	0.009966	0.808391	15.4225	0.009431231705890332	
MS1b_1.350_1.350_0.00_0.00_0.038_0.146_bigbox	MS1b	2194.302171	1512.013466	2634.795743	1.17526	1.0	1531.533	4046.7790894127857	523.965063	1531.533	1531.533	0.220019	0.007719	0.819858	34.818158	0.008032313446779541	
MS1b_1.350_1.350_0.00_0.00_0.038_0.146_bnsho	MS1b	2075.490973	1620.34234	2582.312265	1.17526	1.0	1531.533	3846.2961650017205	522.999952	1531.533	1531.533	0.21949	0.002376	0.848524	31.495747	0.014224246724810886	
MS1b_1.350_1.350_0.00_0.00_0.038_0.194_bnsho	MS1b	2026.828592	1539.39901	2367.480255	1.17526	1.0	1531.533	3908.1584518828436	519.396178	1531.533	1531.533	0.218317	0.006193	0.859991	51.847866	0.009899448882778501	
MS1b_1.350_1.350_0.00_0.00_0.038_0.285_shells	MS1b	2013.007069	1560.835578	2506.486957	1.175251	1.0	1531.533	3896.3191507380884	527.681465	1531.533	1531.533	0.21634	0.017251	0.786108	14.812528	1.1230119538238126e-05	
MS1b_1.350_1.350_0.00_0.00_0.038_0.291	MS1b	2046.641628	1458.318215	2492.555763	1.17526	1.0	1531.533	3878.421255402819	525.773481	1531.533	1531.533	0.215665	0.020224	0.762525	20.387494	5.7332715537314945e-06	
MS1b_1.350_1.350_0.00_0.00_0.038_0.291_bigbox	MS1b	2061.130759	1526.992637	2590.98626	1.17526	1.0	1531.533	3865.9130855561975	518.197252	1531.533	1531.533	0.216233	0.020694	0.779725	11.581209	5.73327155373594e-06	
MS1b_1.350_1.350_0.00_0.00_0.038_0.291_bnsho	MS1b	2108.068229	1565.782764	2430.488624	1.17526	1.0	1531.533	4156.434799266308	526.805416	1531.533	1531.533	0.218489	0.018089	0.756792	56.478468	5.7332715537314945e-06	
MS1b_1.350_1.350_0.10_0.10_0.0357_0.097	MS1b	2095.08618	1625.196965	2543.402852	1.175265	1.0	1531.533	3946.8397490462876	485.382224	1531.533	1531.533	0.22908	0.038129	0.91159	10.413532	1.9110905179149434e-06	
MS1b_1.350_1.350_0.10_0.10_0.0357_0.146	MS1b	2145.817877	1589.410409	2492.38407	1.175265	1.0	1531.533	4284.647579506847	477.265035	1531.533	1531.533	0.229665	0.041119	0.90299	35.038869	2.8666357768590252e-06	
MS1b_1.350_1.350_0.10_0.10_0.0357_0.194	MS1b	2039.900935	1593.019694	2544.487062	1.175265	1.0	1531.533	4049.247764494241	476.065321	1531.533	1531.533	0.22631	0.041088	0.957456	21.430989	0.013163611189334436	
MS1b_1.350_1.350_0.10_0.10_0.0357_0.291	MS1b	2028.424394	1598.954495	2603.773569	1.175265	1.0	1531.533	3822.0520941120817	485.175199	1531.533	1531.533	0.218076	0.038406	0.96319	24.590021	0.021041096751217042	
MS1b_1.350_1.350_0.10_0.10_0.036_0.291	MS1b	2052.270367	1530.808345	2576.250718	1.175264	1.0	1531.533	3989.9123153910614	498.629171	1531.533	1531.533	0.221361	0.029386	0.951723	23.248406	5.733271553736048e-06	
MS1b_1.351_1.351_0.15_0.15_0.0357_0.097	MS1b	2094.049569	1636.222052	2531.030987	1.175265	1.0	1525.168	4151.271261281374	486.736728	1525.168	1525.168	0.233883	0.046485	1.030078	9.467542	0.0060371349460805615	
